mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
O(CCN(CC)CC)c1c(Cc2ccccc2)cccc1,1,364,-5.8267589,1.1494275,14.995074,-49.812565,-8.1435804,-20.288633,-5.8267589,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
S(SC[C@](N)C(=O)O)C[C@](NC(=O)C)C(=O)O,1,735,-5.826437,2.6158786,-36.283813,-58.540775,-9.0203724,-29.140217,-5.826437,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.1254659,1
Clc1cc2nc(-c3ccc(OCCN(CC)CC)cc3)sc2cc1,1,545,-5.8260117,2.0287848,24.285862,-73.854439,-10.85166,-29.109179,-5.8260117,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.74169922,1
O(CCN(CC)CC)c1cc(OCC)cc(OCC)c1,1,686,-5.8259387,0.79745257,-17.033949,-74.159019,-7.7837248,-27.962172,-5.8259387,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.3022687,1
O(C)c1cc2N(CC(CN3CCC(O)CC3)C)c3c(Sc2cc1)cccc3,1,714,-5.8252487,3.1751487,0.43649194,-61.903419,-9.6622725,-27.208933,-5.8252487,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(NCCN(CC)CC)c1c(O)cccc1,1,843,-5.8240075,1.4065361,-2.7343287,-75.398186,-8.3547382,-26.181681,-5.8240075,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3125,1
S(=O)(Cc1c(C)cccn1)c1[nH]c2c(n1)cc(C(=O)OC)c(C)c2,1,892,-5.8239164,1.0594267,30.258694,-75.29245,-9.04702,-28.408066,-5.8239164,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.0972044,1
S(=O)(=O)(Oc1cc2nc(NC(=O)OC)[nH]c2cc1)c1ccc(F)cc1,1,190,-5.8238916,1.034409,-2.8150697,-86.64135,-9.4444923,-31.674589,-5.8238916,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C1NN=C(c2cc3nc(-c4n[nH]cc4)[nH]c3cc2)C(C)C1,1,566,-5.8216434,1.0110978,78.683434,-67.188332,-9.5252523,-26.735359,-5.8216434,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.47211552,1
Clc1ccc(C2=C(CC(=O)O)Sc3n2c2c(n3)cccc2)cc1,1,771,-5.8214383,1.9468846,16.576122,-69.775566,-10.291661,-26.864977,-5.8214383,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.8337383,1
S(=O)(=O)(NC(=O)N1CCCC1)c1ccc(C)cc1,1,576,-5.8213205,1.4020045,-145.89838,-50.107513,-8.2157764,-24.806364,-5.8213205,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.42773798,1
O=C1N(CCN(C)C)c2c(Sc3ncccc13)cccc2,1,381,-5.8208809,0.90791917,51.846813,-54.867737,-8.6261816,-21.743862,-5.8208809,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.9940119,1
O([C@]1[C@](O)[C@@](O[C@@]2[C@](O)[C@@](NCC)[C@](O)(C)CO2)[C@](N)C[C@@]1N)[C@@]1[C@](N)CC=C(CN)O1,1,269,-5.8208213,2.0908411,154.81725,-75.468437,-8.7271748,-30.973879,-5.8208213,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1cc2c([nH]c3c2CN(CCc2ccncc2)CC3)cc1,1,572,-5.820725,2.5078731,62.114586,-61.357735,-9.0493097,-24.886675,-5.820725,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3071289,1
O=C(OCC)C1=NC(=O)c2c(nc3c(cc(OC)c(OC)c3)c2)N1,1,11,-5.8197761,4.307128,-13.172773,-62.056404,-8.3112841,-28.563566,-5.8197761,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.94906032,1
Clc1ccc(C(=O)N(CCCC(=O)O)c2ccc(OC)cc2)cc1,1,610,-5.8190131,1.4517428,-36.807884,-68.244598,-7.9398675,-28.768339,-5.8190131,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.7611549,1
N(C(=N)Nc1c2c(ccc1)cccc2)(C)c1cc(CC)ccc1,1,852,-5.818018,1.2458539,-84.468376,-57.836285,-7.6264787,-27.985626,-5.818018,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.4874096,1
Clc1c(C(=O)c2c(N(C(=O)CNC(=O)CN)C)ccc(Cl)c2)cccc1,1,766,-5.8177786,2.5309131,60.716824,-50.437595,-7.6521025,-28.53664,-5.8177786,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.0038928986,1
Brc1c2C(=O)N3[C@](c4c(C(OC(C)(C)C)=O)ncn4-c2ccc1)CCC3,1,452,-5.8176293,1.814203,28.39604,-46.46632,-7.472044,-28.144091,-5.8176293,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1ccc(C2=C(CC(=O)O)Sc3n2c2c(n3)cccc2)cc1,1,771,-5.8165731,0.88627493,15.397029,-65.198067,-9.6451025,-26.841908,-5.8165731,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2368674,1
Clc1ccc(OCC2NCCc3c2cc(O)c(O)c3)cc1,1,937,-5.816308,1.476483,15.855726,-49.124855,-8.8138514,-28.653255,-5.816308,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.7803223,1
O=C(OCCCC)CC(N1CCCCC1)c1ccccc1,1,204,-5.816277,2.3503833,-14.567466,-88.318039,-7.7486992,-25.802641,-5.816277,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.5453036,1
FC(F)(F)c1cc(Nc2c(C(=O)OC/C=C(\C)/C)cccc2)ccc1,1,707,-5.8154082,1.8712697,32.226467,-55.475441,-8.7688208,-24.545433,-5.8154082,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.1061347,1
S(=O)(=O)(Nc1sccn1)c1ccc(/N=N/c2cc(C(=O)O)c(O)cc2)cc1,1,962,-5.8153148,2.7089007,-74.737717,-56.878868,-9.9642439,-31.268368,-5.8153148,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1ccc(OCC2NCCc3c2cc(O)c(O)c3)cc1,1,937,-5.8151731,2.422178,17.480696,-54.808022,-8.7341928,-28.814259,-5.8151731,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.0302734,1
O=C1C=C2C(=C3C=C[C@]4(C)[C@](O)(CC=C)CC[C@]4[C@@]3CC2)CC1,1,978,-5.8144193,2.9462788,20.006905,-74.625443,-8.0393848,-28.733065,-5.8144193,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.25030389,1
O=C(OCCCN1C(C)CCCC1)c1ccccc1,1,539,-5.8139043,0.97037792,5.8568654,-63.100918,-8.5383387,-25.120104,-5.8139043,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.4911273,1
O=C(N1CC(=O)N2C(c3c(cccc3)CCC2)C1)C1CCCCC1,1,741,-5.8132739,1.0505834,48.932217,-77.001228,-8.638793,-26.087896,-5.8132739,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.7747391,1
S(C(=O)c1c(O)cccc1)C[C@](NC(=O)C)C(=O)O,1,71,-5.81214,1.057312,-40.362446,-70.745949,-9.0838795,-29.69309,-5.81214,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.1887043,1
O=C(O[C@@]1[C@@]2Oc3c(OC)ccc4c3[C@@]32[C@]([C@](N(C)CC3)C4)CC1)c1cnccc1,1,948,-5.8114223,1.2430727,64.756981,-78.092598,-8.7585115,-30.20022,-5.8114223,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.12670898,1
Clc1c(Cl)ccc([C@@]2C(C(=O)N3[C@](c4ccc(F)cc4)CCC3)=C(C)Nc3n2ncc3)c1,1,738,-5.8113461,1.5749847,41.980145,-55.238583,-9.1923218,-26.366381,-5.8113461,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.809527,1
O(CC(O)CNC(C)C)c1c(-n2cccc2)cccc1,1,607,-5.8110943,2.0480547,51.793011,-78.453537,-9.223938,-26.79283,-5.8110943,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.6656032,1
O(/N=C/1\c2c(cccc2)CCc2c\1cccc2)CCN(C)C,1,781,-5.811008,3.2739375,75.524803,-64.85218,-9.3015165,-28.58213,-5.811008,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.0541992,1
O(C)c1c2O[C@]3C(=O)C[C@](CC)[C@@]4[C@]53c2c(cc1)C[C@]4N(CC1CC1)CC5,1,495,-5.8106737,3.3259065,188.11047,-46.018559,-6.921062,-27.239878,-5.8106737,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1c(Cl)cc(Cl)c(OP(=S)(OCC)OCC)n1,1,97,-5.8105531,1.0267942,-39.31488,-60.71455,-7.8725724,-27.164921,-5.8105531,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.3949134,1
S(=O)(=O)(Nc1sccn1)c1ccc(NC(=O)/C=C\C(=O)O)cc1,1,605,-5.8101125,1.8516457,-141.42743,-60.993042,-9.041152,-27.052671,-5.8101125,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(Nc1cc(C2N=C3SCCN3C2)ccc1)C(C)C,1,235,-5.8074336,0.89765322,-21.210117,-59.02507,-8.3948946,-26.14502,-5.8074336,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=[N+]([O-])c1oc(/C=N/N2C(=O)N(CCO)CC2)cc1,1,198,-5.8073859,1.4503123,124.57842,-77.404137,-8.755497,-29.479124,-5.8073859,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.5776905,1
N(CC(CN1c2c(Sc3c1cccc3)ccc(CC)c2)C)(C)C,1,185,-5.8071146,2.1759975,55.155785,-61.95837,-8.3001451,-20.473871,-5.8071146,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.58740234,1
O=C(NCCO)C=1C=C(NCc2c(C)cccc2C)c2n(c(C)c(C)n2)C=1,1,784,-5.807107,2.4188173,12.051969,-81.659592,-8.1603823,-23.019619,-5.807107,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.92286372,1
Clc1ccc(C2=C(CC(=O)O)Sc3n2c2c(n3)cccc2)cc1,1,771,-5.8057818,1.8329698,14.447701,-63.697357,-9.0417719,-27.629961,-5.8057818,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.935156,1
O(C)c1cc2c(CCC[C@]3[C@](C=C)CNCC3)ccnc2cc1,1,379,-5.8056369,2.1857848,36.894257,-60.161835,-8.6210165,-27.624891,-5.8056369,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.5358877,1
S=P(O/N=C(\C#N)/c1ccccc1)(OCC)OCC,1,140,-5.8052459,1.9892912,85.092415,-44.973492,-8.0876112,-29.218588,-5.8052459,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.9164081,1
O=C(N/N=C/c1cc(OC)c(OC)cc1)c1ccncc1,1,496,-5.8045306,1.0027342,36.812119,-79.096069,-8.7174568,-29.216808,-5.8045306,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.0722656,1
O(C)c1c(OC)cc2c(C(c3ccc(N)cc3)=NN=C(C)C2)c1,1,468,-5.80443,2.0006418,15.065299,-58.906223,-8.6948195,-30.236158,-5.80443,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
P(=O)(OP(=O)(O)O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,169,-5.8018947,2.0942461,-328.37555,-66.885017,-9.0531626,-33.04213,-5.8018947,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.73325932,1
O=C(O)/C(=N/NC(=O)c1c(OCC)cccc1)/C,1,467,-5.801703,1.183946,57.119076,-78.400322,-8.6243305,-26.637371,-5.801703,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
C(Cc1[nH]nnn1)N1CCN(c2ccccc2)CC1,1,716,-5.7999144,1.2020166,53.368076,-65.87101,-8.6944246,-25.447182,-5.7999144,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2578125,1
Clc1c(C2=NC(O)C(=O)Nc3c2nc(Cl)cc3)cccc1,1,196,-5.7976642,1.0323976,91.207138,-57.935387,-9.2560072,-24.546913,-5.7976642,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.4208002,1
Clc1nc(N(C)C)nc(Nc2c(C)c(C)ccc2)c1,1,798,-5.7975354,1.5811849,-161.83981,-48.689098,-8.023757,-26.541296,-5.7975354,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C1/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)/SC(=N)N1,1,5,-5.7975044,2.9776263,-117.56378,-44.10704,-8.8053789,-28.101427,-5.7975044,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1ccc(-n2c(C)c(CC(=O)O)cc2C)cc1,1,135,-5.7971191,1.1635866,29.364967,-55.039204,-8.1075335,-25.50086,-5.7971191,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.5405076,1
O=C(O)[C@@](C)c1ccc(C[C@@]2[C@@](O)CCC2)cc1,1,115,-5.7967958,1.4715455,-4.4546218,-72.95726,-8.9994669,-29.943214,-5.7967958,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.1542969,1
Cl[C@]([C@@](NC(=O)[C@]1NCC[C@@](CC)C1)[C@@]1[C@](O)[C@](O)[C@@](O)[C@@](SC)O1)C,1,890,-5.7964592,2.9879947,114.30386,-62.971233,-8.2755604,-28.816704,-5.7964592,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.56182116,1
ClCCN(N=O)C(=O)N[C@]1[C@](O)[C@@](CO)O[C@](OC)C1,1,809,-5.7963471,0.84599352,-41.38398,-56.110847,-8.1934319,-29.911333,-5.7963471,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.120477,1
ClC(Cl)C(=O)NC(C(O)c1ccc(S(=O)(=O)C)cc1)CO,1,222,-5.7961206,1.4301151,102.34135,-71.141388,-10.14854,-29.769651,-5.7961206,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3886719,1
N(C(Cc1ccccc1)C)CCc1c2c(nc3c1cccc3)cccc2,1,824,-5.7956829,1.4056944,17.310471,-81.356094,-9.2696705,-23.082819,-5.7956829,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.30493164,1
O=C(N(Cc1cnccc1)C)C(CO)c1ccccc1,1,816,-5.7953873,2.722614,18.890465,-49.931042,-8.4746256,-23.955315,-5.7953873,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.3492384,1
O([C@]1[C@@](O)[C@@](O[C@@]2[C@](O)[C@@](NC)[C@](O)(C)CO2)[C@](N)C[C@@]1N)[C@@]1[C@](N)CC=C(CN)O1,1,965,-5.7953286,2.1834254,174.36916,-58.556648,-8.0854006,-27.858269,-5.7953286,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,1,184,-5.7949405,2.5653138,9.8057909,-49.358925,-8.5404415,-25.291906,-5.7949405,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.4147623,1
S(=O)(Cc1c(C)cccn1)c1[nH]c2c(n1)cc(C(=O)OC)c(C)c2,1,892,-5.7947588,1.8893971,28.907833,-86.935364,-9.6270218,-29.091619,-5.7947588,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.4987283,1
Clc1c(NS(=O)(=O)c2ccc(N)cc2)nc(C)nc1C,1,85,-5.7937737,1.6263442,-125.19092,-67.385132,-8.6508093,-28.692442,-5.7937737,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(Nc1cc(C2N=C3SCCN3C2)ccc1)C(C)C,1,235,-5.7937126,1.2573546,-20.561579,-61.855965,-8.6421661,-28.162716,-5.7937126,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.82313341,1
N(C(Cc1ccccc1)C)CCc1c2c(nc3c1cccc3)cccc2,1,824,-5.7933955,1.4516543,21.911036,-57.647533,-8.8756361,-26.240191,-5.7933955,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.4267578,1
O(C)c1cc2N(CC(CN3CCC(O)CC3)C)c3c(Sc2cc1)cccc3,1,714,-5.7931499,3.0916245,7.0206313,-59.625576,-8.7290754,-26.335728,-5.7931499,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
S(=O)(=O)(C(C)C)n1c(N)nc2c1cc(/C(=N/O)/c1ccccc1)cc2,1,328,-5.7930727,0.75571567,125.43459,-66.111511,-9.2203245,-27.324736,-5.7930727,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.9096566,1
O=C(OCCC)c1n(C(C)c2ccccc2)cnc1,1,870,-5.7922688,2.2035129,28.436871,-50.373108,-8.273468,-22.87586,-5.7922688,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
FC(F)(F)c1cc2N(CC(CN(C)C)C)c3c(Sc2cc1)cccc3,1,38,-5.7918644,3.1375546,82.01725,-71.49752,-9.3571815,-21.031696,-5.7918644,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.8857422,1
O(CC(O)CN)CCCCCCCCCC,1,814,-5.7911367,1.1504109,45.0411,-50.31805,-8.4772673,-24.862005,-5.7911367,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.1107011,1
O=C(Oc1c(C(=O)Nc2ccccc2)cccc1)NC,1,506,-5.7909646,1.5206312,-33.246075,-62.156677,-8.486619,-25.809286,-5.7909646,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.5803572,1
O=C(Oc1c(C(=O)Nc2ccccc2)cccc1)NC,1,506,-5.7905517,1.6238358,-31.643721,-71.419258,-8.1374254,-27.610258,-5.7905517,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1cc2c([nH]c3c2CN(CCc2ccncc2)CC3)cc1,1,572,-5.7890124,1.0904238,60.271683,-61.235554,-8.8077574,-27.129045,-5.7890124,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.0361328,1
Fc1ccc(Cn2c(NC3CCNCC3)nc3c2cccc3)cc1,1,89,-5.7889962,1.1760125,-34.924854,-64.457863,-8.919117,-28.095716,-5.7889962,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.6313412,1
S(=O)(C)c1cc(OC)c(-c2[nH]c3c(n2)cncc3)cc1,1,692,-5.7883296,0.90800166,40.018688,-77.692993,-8.3599262,-26.3675,-5.7883296,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.68074024,1
O=C(NCCCC)c1c(O)c(-c2ccccc2)ccc1,1,664,-5.7881413,1.1385747,5.7798147,-70.280457,-9.1825056,-27.170244,-5.7881413,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.90231067,1
O=C(OC1(c2ccccc2)C(C)CN(C)CC1)CC,1,788,-5.7876964,1.0429348,-1.9988497,-46.216911,-7.5820398,-22.923788,-5.7876964,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.0304487,1
S(=O)(=O)(Nc1cc(C(=O)c2ccccc2)ccc1)C(F)F,1,33,-5.7872572,2.3489838,95.278252,-49.256924,-8.7903585,-29.607859,-5.7872572,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.8592646,1
O=C1N(C(=O)NC(=O)C1CCCC)C1CCCCC1,1,832,-5.7860136,1.1167636,-124.98784,-66.765358,-7.6251721,-25.439178,-5.7860136,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.6098633,1
N(CCCC1(C)c2c(N(c3ccccc3)C1)cccc2)C,1,567,-5.7846971,2.2109325,28.320435,-61.953506,-8.7519407,-23.844601,-5.7846971,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2725728,1
O=C(OC1(c2ccccc2)C(C)CN(C)CCC1)CC,1,368,-5.7845473,1.1793112,25.557842,-54.291214,-7.2236309,-28.559656,-5.7845473,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.5814234,1
O(C)c1c(OC)ccc(C=2C(CO)CC(=O)NN=2)c1,1,717,-5.7842498,1.3739853,29.038498,-58.878822,-8.0870686,-26.76053,-5.7842498,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.080302462,1
S(=O)(=O)(Nc1c(Oc2c(F)cc(F)cc2)cc2C(=O)CCc2c1)C,1,574,-5.7834187,1.3336751,-12.198955,-65.58168,-9.1252003,-26.769274,-5.7834187,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
c1(C2(c3ccccc3)O[C@]([C@@]3NCCCC3)CO2)ccccc1,1,622,-5.7832427,1.2701818,80.746178,-66.472221,-8.9798803,-22.142279,-5.7832427,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.800163,1
Ic1c(OC(C(=O)O)CC)c(I)cc(I)c1,1,77,-5.7830534,0.88256413,27.043676,-49.481995,-8.4397783,-30.190355,-5.7830534,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.7825167,1
P(=O)(OP(=O)(OC[C@]1[C@](O)[C@@](F)[C@@](N2C(=O)NC(=O)C(C)=C2)O1)O)(OP(=O)(O)O)O,1,829,-5.7826352,4.5276523,-649.11328,-72.471024,-8.3143911,-34.637287,-5.7826352,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(NCCCC)c1c(O)c(-c2ccccc2)ccc1,1,664,-5.7816205,1.3861896,7.2570844,-55.513241,-8.7465372,-26.594994,-5.7816205,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3652344,1
O(CCc1ccc(OCC(O)C(N)(C)C)cc1)C,1,414,-5.7814913,1.2792928,-8.8735228,-60.038227,-8.6519938,-29.281813,-5.7814913,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.2786465,1
ClC(Cl)C(=O)NC(C(O)c1ccc(S(=O)(=O)C)cc1)CO,1,222,-5.7814541,1.3549397,109.84227,-56.04966,-8.7692442,-26.342409,-5.7814541,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.9670281,1
O=C(N(C)C)COC1c2c(cccc2)CCc2c1cccc2,1,483,-5.781395,1.4720436,62.448952,-62.487877,-9.9044704,-20.180956,-5.781395,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.4727407,1
FC(F)(F)c1ccc(C(=O)[C@@](CN2CCCC2)C)cc1,1,713,-5.7805347,1.7975421,76.316658,-57.884274,-7.9492002,-21.818712,-5.7805347,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.7636719,1
S(=O)(=O)(Nc1c(OC)nsn1)c1ccc(N)cc1,1,661,-5.7805223,1.3552983,-52.02644,-68.141701,-8.5456591,-23.916641,-5.7805223,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.1844761,1
S(=O)(=O)(C(C)C)n1c(N)nc2c1cc(/C(=N/O)/c1ccccc1)cc2,1,328,-5.7799706,1.8152796,117.33006,-64.45739,-9.6772833,-28.819832,-5.7799706,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.28856295,1
O=C(Nc1sc2c(n1)ccc(OC)c2)Nc1ccccc1,1,44,-5.7774825,1.5497214,-106.14696,-67.647644,-9.5149727,-26.934273,-5.7774825,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.6178186,1
Clc1cc2nc(-c3ccc(OCCN(CC)CC)cc3)sc2cc1,1,545,-5.7773952,2.4585783,26.746223,-58.050072,-9.137969,-27.649347,-5.7773952,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.7613678,1
O(CCc1ccc(OCC(O)C(N)(C)C)cc1)C,1,414,-5.7759666,1.8182794,-9.5458851,-63.911297,-8.4849701,-26.259415,-5.7759666,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.1980414,1
ClCCc1c(C)[n+](Cc2c(N)nc(C)nc2)cs1,1,551,-5.7756548,1.7670156,-150.6779,-64.901962,-8.8955488,-27.112671,-5.7756548,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1c(C(O)CNC(CCn2c3c(nc2)cccc3)(C)C)ccc(O)c1,1,383,-5.7745838,2.357749,-26.166998,-47.733578,-7.8631239,-25.570326,-5.7745838,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Cl[C@@]1C=2[C@](C)(C=CC(=O)C=2)[C@@]2[C@]([C@]3[C@@](C)([C@@](O)(C(=O)C)CC3)CC2)C1,1,670,-5.7745118,1.6351048,219.73438,-77.602013,-10.038566,-28.769442,-5.7745118,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=[N+]([O-])c1sc(NC(=O)c2c(O)cccc2)nc1,1,263,-5.7742963,1.1200348,-18.731436,-58.657585,-9.1664972,-26.536469,-5.7742963,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(CC(=O)O)c1,1,261,-5.7738557,2.163785,-4.8840766,-53.485741,-11.473064,-25.031136,-5.7738557,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.052874621,1
N(CCCN1c2ncccc2N=C(c2ccccc2)c2c1cccc2)(C)C,1,6,-5.7738366,2.2976799,73.473389,-45.148911,-9.1722794,-25.643873,-5.7738366,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.60302734,1
N(CCc1ccccc1)(CCc1ccccc1)C,1,846,-5.7720337,1.4249085,23.661591,-55.09539,-8.2039795,-21.325274,-5.7720337,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.6210938,1
ClCCc1c(C)[n+](Cc2c(N)nc(C)nc2)cs1,1,551,-5.771903,1.226658,-150.34061,-55.572903,-8.6130657,-27.320604,-5.771903,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.811265,1
N(CCN(Cc1ccccc1)c1oc2c(n1)cccc2)(C)C,1,125,-5.7717457,2.2025166,30.156351,-52.577637,-8.2120714,-26.066759,-5.7717457,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.2036614,1
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N(C)C(C(=O)OC)Nc2c1,1,559,-5.7708006,0.82420719,-48.328472,-53.593792,-8.7553988,-30.520666,-5.7708006,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.53710938,1
Clc1ccc(C(=O)OC2[C@]3CN(CC)C[C@@]2CN(C)C3)cc1,1,409,-5.7706823,2.4127474,35.8153,-61.117241,-8.3585835,-25.780695,-5.7706823,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1cnc2O[C@@](C)CNC(=O)Nc3c4n(nc3)C=CC(=N4)N3[C@@](c2c1)C[C@](F)C3,1,267,-5.7706304,1.5826004,-37.579372,-57.557625,-9.4275274,-28.466253,-5.7706304,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.495321,1
O=C(Nc1c(C)cc(C)cc1C)CN(CC)CC,1,170,-5.7704792,1.2312162,1.4987334,-59.479511,-7.5739336,-24.706846,-5.7704792,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3163929,1
Brc1c(OP(=O)(O)O)c(-c2c(O)c(Br)cc(Br)c2)cc(Br)c1,1,124,-5.7701812,1.4573008,-110.71788,-38.593025,-8.6846952,-27.316383,-5.7701812,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(NC[C@]1CN(C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1)C,1,526,-5.7694521,1.4954876,11.126798,-68.000084,-8.6762543,-26.264317,-5.7694521,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(CC(=O)O)c1,1,261,-5.7691545,1.5056827,-6.0536323,-68.121086,-10.170594,-25.241936,-5.7691545,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.0160689,1
