mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
Clc1ccc(C(O)(c2n(C)cnc2)c2cc3C(c4cc(C#C)ccc4)=CC(=O)N(C)c3cc2)cc1,1,614,-6.676466,1.5633043,18.44191,-70.710487,-9.7263994,-36.999725,-6.676466,3.9541304,277
O=C(O)C(NC(=O)C(NC(=O)C(N)CC(=O)O)CC(=O)N)CCC/N=C(\N)/N,1,74,-6.6755614,2.3777094,-286.99091,-87.364204,-9.4940329,-37.013454,-6.6755614,0.65795898,30
FC(F)(F)c1ccc(-c2c(C(=O)Nc3ccc(C4CCN(C(C(=O)OC)c5ccccc5)CC4)cc3)cccc2)cc1,1,661,-6.6754756,1.9788913,108.62777,-75.487411,-9.5143509,-32.673489,-6.6754756,2.1365881,300
Clc1cnc(Sc2n(C)cnc2-c2ccc(C3C(C(=O)N(C)C)C3)cc2)cc1,1,667,-6.6754255,1.4827784,173.93387,-55.996899,-8.9267406,-34.327518,-6.6754255,1.5991555,303
Fc1cc2C(=Cc3c(C)c4C(=O)N(CC(O)CN5CCOCC5)CCCc4[nH]3)C(=O)Nc2cc1,1,361,-6.6747074,1.7637495,119.27994,-81.73542,-11.037021,-33.318817,-6.6747074,0.42783406,154
O(C)c1c(CO)cc(-c2nc3nc(N4C(C)COCC4)nc(N4C(C)COCC4)c3cc2)cc1,1,413,-6.6746736,0.72195381,-82.518974,-98.793015,-11.574363,-32.957531,-6.6746736,2.4061038,180
O(C)c1c(CO)cc(-c2nc3nc(N4C(C)COCC4)nc(N4C(C)COCC4)c3cc2)cc1,1,413,-6.6733427,1.4561903,-82.655159,-51.43763,-9.8276796,-33.863995,-6.6733427,2.2436001,180
O(C)C=1C(=O)C(C)C(CC=C(CCC=C(CC/C=C(\C)/C)C)C)C(O)C=1OC,1,285,-6.6730142,2.4891152,36.812386,-53.467304,-8.9212761,-31.99968,-6.6730142,0,117
FC(F)(F)Oc1ccc(CN2C(=O)c3c(C)cc(-c4onc(CN5CCNCC5)n4)cc3C2)cc1,1,362,-6.6726394,1.8300635,149.26038,-70.440056,-10.513221,-33.050732,-6.6726394,3.6035774,154
Fc1c(N2CCC(OC(=O)C(N)C)CC2)c2c3N(C(C)CC2)C=C(C(=O)O)C(=O)c3c1,1,37,-6.6720738,1.0045375,-18.565935,-92.216568,-9.2082987,-36.609627,-6.6720738,3.4238281,15
O=C(OC(C)C)CCCC=CCC1C(=O)C=CC1C=CC(O)CCc1ccccc1,1,3,-6.6715269,1.6992627,-31.399178,-74.864548,-9.3830786,-35.17524,-6.6715269,0.46766731,2
P(=O)(OC1(COc2c(F)cc(N3C(=O)OC(CNC(=O)C)C3)cc2)CCN(c2c(F)cc3C(=O)C(C(=O)O)=CN(C4CC4)c3c2)CC1)(O)O,1,488,-6.6712255,2.2564712,-132.4586,-24.44709,-10.473503,-34.683071,-6.6712255,1.2628161,216
O=C(OC1C(C(=O)C)C2(C)C(C3C(C4(C)C(C(C)C3)=CC(=O)CC4)CC2)C1)C,1,584,-6.6711769,1.8719205,-42.332062,-58.514988,-8.4117575,-30.968164,-6.6711769,0.98551297,262
Clc1cc(-n2nc(C)cc2)c(C(Oc2nc(N)nc(-c3ccc(CC(N)C(=O)OCC)cc3)c2)C(F)(F)F)cc1,1,382,-6.670898,1.3682244,-46.358017,-59.079845,-8.5686131,-36.69759,-6.670898,1.1542969,164
P(=O)(OCC(OCCCCC(=O)O)COCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,578,-6.6702719,3.240669,-106.05512,0.61126745,-8.5987797,-37.336201,-6.6702719,0,259
O=C(Nc1ccc(C(=O)Cn2c(-c3c(NCCC#N)non3)nc3c2cccc3)cc1)C(N)CCCCN,1,580,-6.6693621,1.8325288,57.883598,-85.963074,-10.965935,-31.188007,-6.6693621,0.96259308,260
P(=O)(Oc1c(OC)ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(C)oc12)(O)O,1,22,-6.6692657,1.1101061,-32.668068,-65.859436,-9.9965248,-30.66268,-6.6692657,3.7025442,11
Ic1c(N=[N+]=[N-])ccc(CCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)c1,1,110,-6.6692443,2.2443049,118.55207,-98.362869,-11.783746,-31.3778,-6.6692443,0.27099609,46
O=C1C(CCC(O)(CCC=C(CCC=C(CC/C=C(\C)/C)C)C)C)=C(C)C(=O)C(C)=C1C,1,597,-6.6683388,1.8581156,-18.180946,-42.402294,-7.8531089,-35.971027,-6.6683388,0.85606706,269
FC(F)(F)c1cc2c(C(N3C(C)CN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C(OCC)C2)cc1,1,716,-6.6680131,3.1684787,37.523052,-38.713081,-9.8955297,-36.403835,-6.6680131,2.0153124,327
Fc1cc2C(=Cc3c(C)c4C(=O)N(CC(O)CN5CCOCC5)CCCc4[nH]3)C(=O)Nc2cc1,1,361,-6.6676402,2.1646729,117.06057,-100.62637,-11.774475,-33.037651,-6.6676402,1.0126953,154
FC(F)(F)c1c(C)ccc(NC(=O)C2C(N(C(=O)c3c(F)cccc3C)CCC2)c2ccc(NC3CCCC3)cc2)c1,1,705,-6.6675425,2.3800149,-24.928888,-61.594593,-9.6163673,-34.384018,-6.6675425,0.76806641,321
S(=O)(=O)(N1CC2(COCC)C(=Cc3n(-c4ccc(F)cc4)ncc3C2)CC1)c1ccc(C(F)(F)F)cc1,1,521,-6.6675344,1.6775329,154.00916,-74.681671,-9.8212938,-30.52449,-6.6675344,2.3352659,232
O=C(NC1C(OC2C(O)C(NC)C(O)(C)CO2)C(O)C(OC2C(N)CC=C(CNCCO)O2)C(N)C1)C(O)CCN,1,449,-6.6671715,4.2367635,191.02217,-76.768013,-9.5580683,-31.299486,-6.6671715,2.3607113,197
Clc1c2C(=O)N(c3ccccc3)C(C(Nc3ncnc4nc[nH]c34)C)=Cc2ccc1,1,722,-6.6671591,1.3358915,-97.055382,-68.270004,-9.1290541,-36.02964,-6.6671591,0.91048551,330
Fc1ccc(C(=CCC2C(=O)N(c3ccc(F)cc3)C2c2ccc(O)cc2)CO)cc1,1,726,-6.6666389,2.3959813,12.493526,-59.179974,-10.063462,-31.760622,-6.6666389,0,332
Ic1c(N=[N+]=[N-])ccc(CCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)c1,1,110,-6.6653767,1.9952838,119.72177,-75.68483,-9.4412775,-31.015926,-6.6653767,0.27099609,46
Fc1c(C2c3c(-c4nc(Nc5cc(CCNCCOC)ccc5)ncc4C2)cccc3)cccc1,1,636,-6.6653767,1.500248,-32.844467,-86.901665,-10.94192,-25.062094,-6.6653767,0.51340115,288
S(CCC(NC(=O)C(N)CCSC)C(=O)NC(C(=O)O)CCC/N=C(\N)/N)C,1,79,-6.6646838,1.8620205,-146.03003,-66.915001,-9.0798349,-33.797169,-6.6646838,0.0066596642,32
FC(F)(F)c1c(Oc2c3C(=O)N(C)Cc3ccc2)nc(Nc2c(OC)cc(C(=O)NC3CCN(C)CC3)c(F)c2)nc1,1,612,-6.664494,3.0502906,-140.40613,-47.844654,-8.202837,-35.973194,-6.664494,3.6774364,276
O=C(OCC1(N=[N+]=[N-])C(OC(=O)C(C)C)C(C)C(N2C(=O)N=C(N)C=C2)O1)C(C)C,1,187,-6.6643906,1.5247514,-116.84053,-54.117401,-8.3429966,-33.494049,-6.6643906,1.0330267,82
FCCOc1c(C(=O)NCCCCN2Cc3c(cc(OC)c(OC)c3)CC2)cc(C)cc1,1,40,-6.6640177,1.3254094,20.217928,-57.288021,-8.952096,-33.089138,-6.6640177,1.4807229,17
Ic1ccc(CNCCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)cc1,1,389,-6.6624284,1.7747116,-127.46088,-69.965866,-10.831951,-37.154755,-6.6624284,1.3717728,168
S(C(F)(F)F)c1ccc(C(=O)NC(C#N)(COc2c(C(F)(F)F)ccc(C#N)c2)C)cc1,1,520,-6.6621027,1.6152669,14.49307,-70.189423,-9.9425039,-33.606575,-6.6621027,2.0155451,232
FC(F)(F)c1cc(C(F)(F)F)cc(CN(c2nn(C)nn2)C2c3c(N(CC4CCC(C(=O)O)CC4)CCC2)c(C)cc(C)c3)c1,1,699,-6.661696,1.7257892,-18.849838,-77.467827,-10.110395,-32.875282,-6.661696,1.0742188,318
Brc1ccc(SCC(=O)Nc2c(C(=O)O)nn(CCc3ccccc3)c2)cc1,1,314,-6.6603913,2.3611395,23.594507,-51.374493,-8.4860821,-36.231571,-6.6603913,0,131
Brc1c2OCCC(NCCCNC=3Nc4c(C(=O)C=3)scc4)c2cc(Br)c1,1,44,-6.6602321,1.6504327,-73.677521,-86.320328,-9.2522917,-33.06707,-6.6602321,1.1084729,19
Fc1cc2C(=Cc3c(C)c4C(=O)N(CC(O)CN5CCOCC5)CCCc4[nH]3)C(=O)Nc2cc1,1,361,-6.6594625,1.4688275,118.41653,-91.460762,-10.384962,-34.307289,-6.6594625,0.42783406,154
S(=O)(=O)(OCC1C(O)CC(n2c3ncnc(NC4c5c(cccc5)CC4)c3cc2)C1)N,1,33,-6.6591053,2.0995641,-77.018105,-63.305721,-9.4775829,-33.171627,-6.6591053,2.4856968,13
Clc1c(C=C(C(=O)O)C)c(Cl)cc(C(=O)Nc2scc(-c3c(OC)c(C(OCCCCCC)C)ccc3)n2)c1,1,706,-6.6590567,3.9835446,-27.12962,-91.543427,-11.453803,-25.903543,-6.6590567,1.8649507,322
FC(F)(F)c1c(F)ccc(-c2nc(n(CCN(C)C)c2)C2CCN(c3ncnc4NC(=O)Cc34)CC2)c1,1,599,-6.6588345,3.2439823,-98.702271,-45.275246,-9.5149088,-33.024044,-6.6588345,3.2782629,270
P(=O)(OCC(O)COC(=O)CCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,245,-6.6575241,0.85695171,-82.679909,-63.173485,-9.1529646,-35.576981,-6.6575241,0,97
Clc1c(OCc2sccn2)ccc(Nc2ncnc3c2cc(NC=2OCC(C)N=2)cc3)c1,1,459,-6.6571269,1.1728706,-86.978462,-86.772423,-9.3519325,-33.434315,-6.6571269,2.2545576,202
S(=O)(=O)(NC(=O)CC)c1c(C)ccc(Nc2nc(Nc3ccc(OCC#C)cc3)c(F)cn2)c1,1,151,-6.6564569,2.3228562,-197.99814,-75.450127,-10.253545,-38.995682,-6.6564569,0.68322772,65
O=C(OC1(C(=O)CC)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCC,1,96,-6.6552544,1.7173053,44.508369,-70.284538,-8.4842272,-35.296246,-6.6552544,3.4352238,40
ClC(C(Cl)CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C)CC(Cl)CCC(Cl)CCC,1,127,-6.6546836,1.3240817,2.9752984,-66.4636,-9.4384623,-32.072731,-6.6546836,0,53
Fc1ccc(C(Nc2nc(Nc3nccnc3)cc(-c3cn(C)nc3)c2)C)cc1,1,652,-6.6545725,1.5137414,-94.318985,-60.477959,-9.3900414,-33.911335,-6.6545725,3.6865923,296
Fc1c(CNC2Cc3c(cccc3)C2)c(F)cc(-c2cc(-c3[nH]ncn3)ccc2)c1,1,173,-6.6544995,1.2254249,28.180565,-82.216888,-9.5405445,-33.866772,-6.6544995,0.2628226,75
FC(F)(F)Oc1ccc(CN2C(=O)c3c(C)cc(-c4onc(CN5CCNCC5)n4)cc3C2)cc1,1,362,-6.6542645,1.4007607,140.43338,-83.345291,-11.044841,-34.471226,-6.6542645,3.6035774,154
Fc1c(C)c(N2C(=O)C(NC3(c4c(OCCNC)cccc4)CC3)=NC=C2)cc(C(=O)NC2CC2)c1,1,368,-6.6540265,1.0766435,288.8042,-73.050804,-8.1711073,-34.822765,-6.6540265,0,157
Clc1ccc(-c2sc3C(=O)N(c4cc(OC)c(OCC(OP(=O)(O)O)C5CC5)cc4)C=Nc3c2)cc1,1,540,-6.6539612,1.4150583,-27.573063,-101.63715,-11.958504,-35.042706,-6.6539612,1.4581221,242
Clc1cc(-n2nc(C)cc2)c(C(Oc2nc(N)nc(-c3ccc(CC(N)C(=O)OCC)cc3)c2)C(F)(F)F)cc1,1,382,-6.6522417,3.0544446,-47.222218,-62.108299,-8.5503006,-36.785141,-6.6522417,1.1687386,164
Fc1c(N2CCC(OC(=O)C(N)C)CC2)c2c3N(C(C)CC2)C=C(C(=O)O)C(=O)c3c1,1,37,-6.6519232,1.0194321,-16.921856,-81.688911,-9.455164,-34.033981,-6.6519232,1.3587792,15
ClC(C(Cl)CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C)CC(Cl)CCC(Cl)CCC,1,127,-6.6512394,2.2071209,-5.3428845,-56.261063,-8.9786987,-35.066334,-6.6512394,0,53
S(=O)(=O)(OCC1C(O)CC(n2c3ncnc(NC4c5c(cccc5)CC4)c3cc2)C1)N,1,33,-6.6497912,1.3309506,-77.422447,-78.699417,-9.8384981,-31.404341,-6.6497912,1.8328646,13
O=C(NC1C(O)C(OC2C(O)C(OC3C(N)CCC(CN)O3)C(N)CC2N)OC(CO)C1O)C(O)CCN,1,585,-6.6472607,1.5713366,184.16832,-82.394089,-9.7153511,-32.676765,-6.6472607,1.0127857,263
O=C(O)C(NC(=O)C(NC(=O)C(N)CC(=O)O)CC(=O)N)CCC/N=C(\N)/N,1,74,-6.6464257,2.0115261,-287.72232,-90.073631,-9.8363476,-30.48461,-6.6464257,0.76220703,30
Brc1c(OCCOC)cc(CC2CCN(CCc3cc4C(=O)CCOc4cc3)CC2)cc1,1,481,-6.6452255,1.9510752,25.788136,-93.453835,-9.3068361,-34.520802,-6.6452255,0.03905886,212
S(CCC(N)C(=O)NC(C(=O)NC(C(=O)O)CCC/N=C(\N)/N)CCC(=O)O)C,1,78,-6.6450891,1.8552315,-185.76871,-54.500351,-9.1669436,-31.338303,-6.6450891,0.32362366,31
O=C1N(Cc2cc3C(=Cc4[nH]cc(CN5CCOCC5)c4)C(=O)Nc3cc2)C(=O)CS1,1,715,-6.6448798,1.8348382,32.549271,-84.409561,-10.084822,-36.921265,-6.6448798,1.724713,326
Clc1c(F)c(C(=O)N(C(CC#C)C=2N(Nc3ccccc3)C(=O)c3c(N=2)cc(Cl)cc3)CCCN)ccc1,1,359,-6.6445718,1.1895784,36.101257,-83.158165,-10.318861,-32.417652,-6.6445718,2.7042844,153
O=C1N(C)C(C)C(=O)NC(CC(C)C)C(=O)NC(C)CCc2c(OC(C)CNC1C1CC1)cccc2,1,287,-6.6439548,1.699029,225.09853,-74.170135,-9.3393154,-33.000908,-6.6439548,3.4614606,118
P(=O)(Oc1c(OC)ccc(C=Cc2cc(OC)c(OC)c(OC)c2)c1)([O-])[O-],1,113,-6.6429586,2.7020853,-254.70618,-45.343098,-9.1790237,-31.697718,-6.6429586,0.95117188,48
FC(F)(F)c1cc(N2C(N3CCN(c4cc(OC)ccc4)CC3)=Nc3c(F)cccc3C2CC(=O)O)c(OC)cc1,1,579,-6.6427655,0.94701475,-62.816227,-81.30069,-9.2162399,-33.522991,-6.6427655,0,260
FC(F)(F)c1ccc(CCC2N(C(C(=O)NC)c3ccccc3)CCc3c2cc(OC)c(OC)c3)cc1,1,164,-6.6419444,1.5496935,106.23712,-78.35025,-9.0449696,-31.450396,-6.6419444,2.9843843,71
Clc1c(OCc2sccn2)ccc(Nc2ncnc3c2cc(NC=2OCC(C)N=2)cc3)c1,1,459,-6.6412187,1.2099773,-88.969795,-92.875145,-9.4905062,-33.473225,-6.6412187,0,202
O(CC(O)CO)c1c(CC)cc(-c2nc(-c3cc(OC)nc(C4CCCC4)c3)on2)cc1C,1,717,-6.6401219,2.4160826,48.412418,-77.298874,-10.684048,-30.806515,-6.6401219,1.6726472,327
O=[N+]([O-])C(=CCCCCCCCC(=O)O)CCCCCCCC,1,268,-6.6392708,1.9704231,12.49479,-69.091095,-10.368465,-33.150753,-6.6392708,1.0030518,109
FC(F)(F)c1ncnc(N2C3CN(C(=O)C4(C(C)C)CC(NC5C(OC)COCC5)CC4)C(C2)C3)c1,1,603,-6.6386962,0.72413313,89.994423,-89.846893,-9.5302658,-32.393478,-6.6386962,1.3276834,272
O=C(NC(C(=O)N1C(C(=O)Nc2c(-c3ccccc3)nns2)CCC1)C1CCCCC1)C(NC)C,1,679,-6.6386189,1.3337697,145.79543,-79.031403,-8.4854555,-34.188568,-6.6386189,0.40924698,309
Fc1c(F)c(N2C(=O)OC(CNc3nocc3)C2)cc(F)c1N1C=CC(=O)CC1,1,386,-6.6382828,1.2644438,2.6583819,-88.035408,-10.760306,-33.405449,-6.6382828,2.2327831,166
O=C(Nc1ccc(N=Nc2ccc(N(CC)Cc3ccccc3)cc2)cc1)C[N+](CC)(CC)CC,1,601,-6.6371241,1.7727472,-0.17417701,-81.685486,-9.9061327,-29.927145,-6.6371241,0,271
Fc1ccc(C(=CCC2C(=O)N(c3ccc(F)cc3)C2c2ccc(O)cc2)CO)cc1,1,726,-6.6370306,1.6054271,11.002552,-94.565521,-10.633402,-29.953426,-6.6370306,0.44947422,332
FC(F)(F)c1cc(C(=O)NCC2CCC(C(=O)O)CC2)c2n(Cc3nc4c(cc3)cccc4)ccc2c1,1,535,-6.6367354,1.6527296,56.920231,-89.657524,-10.854803,-32.602367,-6.6367354,1.6826435,239
O=C(O)C(NC(=O)C(NC(=O)C(N)CO)C(CC)C)CCC/N=C(\N)/N,1,80,-6.6365786,2.1241856,-112.83542,-59.899021,-9.1408768,-31.351322,-6.6365786,0.15523016,32
S(=O)(=O)(NC(=O)C1(NC(=O)C2N3C(=O)C(C(C)(C)C)NC(=O)OC4C(C4)CCCCCc4nc5c(nc4OC(C2)C3)cc(OC)cc5)C(C=C)C1)C1CC1,1,554,-6.6359634,2.2923276,341.19843,-52.762573,-8.1292572,-34.603783,-6.6359634,0,248
Clc1c(C=C(C(=O)O)C)c(Cl)cc(C(=O)Nc2scc(-c3c(OC)c(C(OCCCCCC)C)ccc3)n2)c1,1,706,-6.6344242,1.470145,-38.48531,-79.096741,-11.276127,-31.856592,-6.6344242,1.2499809,322
FC(F)(F)c1nn(-c2cc(NC3CCC(OC(=O)CN)CC3)c(C(=O)N)cc2)c2c1C(=O)CC(C)(C)C2,1,484,-6.634244,1.524608,123.17957,-75.837868,-10.207604,-33.895863,-6.634244,3.3213918,214
Clc1c(C2C(c3ccc(C(=O)O)cc3)C2)ccc(OCc2c(C3CC3)onc2-c2c(Cl)cccc2Cl)c1,1,727,-6.6332436,1.3430436,265.82547,-27.008772,-8.7897511,-31.898073,-6.6332436,1.7893912,332
Fc1c(NC(=O)C2(c3cc4OC(F)(F)Oc4cc3)CC2)cc2c(n(CC(O)CO)c(C(CO)(C)C)c2)c1,1,604,-6.6327457,1.6108617,176.70683,-101.73909,-9.4126692,-33.30682,-6.6327457,1.0869141,272
O=C(Nc1ccc(N=Nc2ccc(N(CC)Cc3ccccc3)cc2)cc1)C[N+](CC)(CC)CC,1,601,-6.6321998,1.3448796,3.0307541,-83.922386,-9.7296095,-30.910967,-6.6321998,0,271
O=C(O)c1ccc(-n2c(C(C)(C)C)c(C(=O)NC3C4CC5CC3CC(C4)C5)cn2)cc1,1,311,-6.6316042,1.6866958,5.6496358,-64.887329,-10.301804,-31.84136,-6.6316042,0,130
Clc1c(C=C(C(=O)O)C)c(Cl)cc(C(=O)Nc2scc(-c3c(OC)c(C(OCCCCCC)C)ccc3)n2)c1,1,706,-6.6310825,1.4470717,-38.935123,-59.838726,-9.192606,-33.780605,-6.6310825,1.0764232,322
O=C(c1c(-c2ccc(O)cc2)sc2c1ccc(O)c2)c1ccc(OCN2CCCCC2)cc1,1,657,-6.6309919,2.4368768,20.651941,-65.095413,-9.9294214,-34.194134,-6.6309919,3.1445313,299
Fc1ccc(-c2c(C(=O)N3C(CNC(=O)c4c5c(occ5)ccc4)CCCC3)nc(C)s2)cc1,1,391,-6.6300178,2.3015633,87.45314,-75.830269,-9.185647,-35.286179,-6.6300178,1.7634987,169
P(=O)(OCC(OCCCCC(=O)O)COCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,578,-6.6298976,3.1204717,-102.5802,-9.556056,-7.8764105,-34.670582,-6.6298976,0,259
Fc1ccc(C(Nc2nc(Nc3nccnc3)cc(-c3cn(C)nc3)c2)C)cc1,1,652,-6.6296873,1.9340819,-90.973419,-74.734871,-9.8235884,-30.959221,-6.6296873,3.6865923,296
O=C(NC1C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)OC1O)C,1,708,-6.6271954,1.8975809,130.2296,-88.294449,-10.718847,-34.823154,-6.6271954,3.1476512,323
Clc1ccc(C2(O)C(C)(C)CN(C(=O)C(NC(=O)NCC(O)(C)C)C(C)C)CC2)cc1,1,538,-6.6266775,1.787867,-76.19651,-43.520817,-9.1659679,-34.023849,-6.6266775,1.4246231,241
O=C(OCC)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1,511,-6.625689,1.3182195,-42.559475,-66.258347,-8.7883081,-32.56142,-6.625689,2.2264996,227
O=C(O)C(NC(=O)C(NC(=O)C(N)C(CC)C)C(C)C)CCC/N=C(\N)/N,1,77,-6.6254992,1.9912465,-114.48982,-72.27372,-9.2113676,-32.73716,-6.6254992,0,31
S(=O)(=O)(OCC1C(O)CC(n2c3ncnc(NC4c5c(cccc5)CC4)c3cc2)C1)N,1,33,-6.624392,2.1895761,-79.070488,-77.085182,-9.125577,-35.420563,-6.624392,1.8735285,13
Clc1ccc(-c2sc3C(=O)N(c4cc(OC)c(OCC(OP(=O)(O)O)C5CC5)cc4)C=Nc3c2)cc1,1,540,-6.6243682,1.9094509,-21.144819,-89.364761,-12.002584,-34.597301,-6.6243682,2.5006573,242
O=C(NO)C=Cc1cc2nc(CCCC)n(CCN(CC)CC)c2cc1,1,711,-6.6241956,2.7360818,22.42585,-51.831417,-10.013461,-32.192356,-6.6241956,0.56760174,324
O(CCN1CCCC1)c1c2cc(Nc3nc(-c4cc(ccc4)COCC=CCOC2)ccn3)cc1,1,622,-6.6238708,1.7404349,-54.941578,-79.361122,-9.5026693,-36.255527,-6.6238708,0.18841022,281
O=C(Nc1sc(C(=O)C2CCOCC2)c(-c2occc2)n1)c1cnc(C)cc1,1,132,-6.6234937,1.7589411,7.1830468,-65.223373,-9.2323093,-34.242565,-6.6234937,2.5818448,55
S(CCC(NC(=O)C(N)CCSC)C(=O)NC(C(=O)O)CCC/N=C(\N)/N)C,1,79,-6.6226296,1.7783794,-148.70335,-66.317123,-8.9053593,-32.738579,-6.6226296,0.01967581,32
Brc1n(c(SCC(=O)Nc2c(Cl)cc(C(=O)O)cc2)nn1)-c1c2c(c(C3CC3)cc1)cccc2,1,8,-6.622467,1.467111,140.03532,-82.578003,-11.011364,-33.035137,-6.622467,1.784077,4
FC(F)(F)c1ccc(-c2c(C(=O)Nc3ccc(C4CCN(C(C(=O)OC)c5ccccc5)CC4)cc3)cccc2)cc1,1,661,-6.6211824,2.0539222,104.77242,-82.92128,-9.6579847,-34.869297,-6.6211824,2.7569299,300
S(=O)(=O)(N1CC(C)N(C(=O)c2c(C)nccc2)CC1)c1ccc(C(F)(F)F)cc1,1,550,-6.6190767,1.4790986,81.183464,-72.095833,-9.32374,-28.649992,-6.6190767,2.7714844,246
S(C1=C(C(=O)O)N2C(=O)C(C(O)C)C2C1C)C1CC(C(=O)Nc2cc(C(=O)[O-])ccc2)NC1,1,271,-6.618825,2.0714021,6.1446018,-82.597595,-9.7026482,-31.807293,-6.618825,0.69743735,110
O=C(NC1C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)OC1O)C,1,708,-6.6176147,1.8490138,134.0546,-60.23632,-9.8990622,-35.395596,-6.6176147,3.8465018,323
S(=O)(=O)([O-])N1C(=O)C(NC(=O)C(=NOC(C(=O)[O-])(C)C)c2nc(N)sc2)C1C,1,416,-6.6170802,1.9618272,-156.81377,-64.257126,-9.2084904,-28.618917,-6.6170802,0.31579497,181
[S+](CCC([N+])C(=O)[O-])(CC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)C,1,181,-6.616909,1.543885,-79.023445,-55.879162,-10.850028,-38.055191,-6.616909,0.63775545,79
O=C(OCCOCCOCCO)C(C)(c1cc(C(C)(C)C)c(O)c(C)c1)c1cc(C(C)(C)C)c(O)c(C)c1,1,84,-6.6158261,1.4450556,25.251822,-42.029686,-7.502244,-31.203751,-6.6158261,3.0392702,34
FC(F)(F)c1cc(N2C(N3CCN(c4cc(OC)ccc4)CC3)=Nc3c(F)cccc3C2CC(=O)O)c(OC)cc1,1,579,-6.6153126,1.2976353,-64.15934,-77.513405,-9.4238977,-32.558964,-6.6153126,0,260
FC(F)(F)c1cc(C(F)(F)F)cc(CN(c2nn(C)nn2)C2c3c(N(CC4CCC(C(=O)O)CC4)CCC2)c(C)cc(C)c3)c1,1,699,-6.615015,4.2126298,-15.332862,-38.842331,-10.222198,-33.025826,-6.615015,0,318
O=C(N)c1occ(C=2n3ncnc3C(Nc3ccc(N4C5CN(C(C)C)C(C4)C5)cc3)=NC=2)c1,1,522,-6.6147752,1.4743495,56.764469,-83.394402,-11.058355,-29.920502,-6.6147752,2.3592734,233
O=C(NO)C=Cc1cc2nc(CCCC)n(CCN(CC)CC)c2cc1,1,711,-6.6146178,1.5261062,21.7374,-73.843277,-9.9791098,-27.568033,-6.6146178,0.80712891,324
O(CC(O)CO)c1c(CC)cc(-c2nc(-c3cc(OC)nc(C4CCCC4)c3)on2)cc1C,1,717,-6.6111803,2.3733237,45.986984,-58.299397,-10.851582,-31.940781,-6.6111803,1.8629829,327
O(CCN1CCCC1)c1c2cc(Nc3nc(-c4oc(cc4)COCC=CCOC2)ccn3)cc1,1,50,-6.6111498,3.2001092,-17.583101,-52.392262,-9.7070866,-32.917149,-6.6111498,3.1015084,22
O=C1N(C)C(N)NC1(c1cc(CC)nc(CC)c1)c1cc(-c2cncnc2)ccc1,1,545,-6.6103711,1.2247852,-101.60201,-59.159081,-8.8569508,-31.133284,-6.6103711,0,244
S(C1=C(C(=O)O)N2C(=O)C(C(O)C)C2C1C)C1CC(C(=O)Nc2cc(C(=O)[O-])ccc2)NC1,1,271,-6.6093726,2.040751,-2.2232051,-57.725605,-9.9726009,-29.620426,-6.6093726,0.94123256,110
O=C(NC(C(C)C)C(O)c1oc(C(C)(C)C)nn1)CN1C(=O)C(N)=CN=C1c1ccccc1,1,678,-6.6088161,1.0616161,74.692955,-75.702492,-8.8843622,-34.381786,-6.6088161,0.61458641,309
O=C(O)C1C(C(C(C)C)C)(C)CCC2(C)C1(C)CC=C1C34C(C(C)(C(OCC(N)(C(C)(C)C)C)C(n5c(-c6ccncc6)ncn5)C3)COC4)CCC21,1,653,-6.6085396,3.9514995,66.735329,-50.029469,-8.88167,-35.374775,-6.6085396,3.3260252,297
SC(N)C1(NC(=O)C(NC(=O)N2CCOCC2)CC2CCCCC2)CN(Cc2ccccc2)CC1,1,143,-6.6082559,3.4928994,5.265945,-110.08204,-11.479633,-33.934692,-6.6082559,0.22709197,61
N(c1nn(c(N)n1)-c1nnc2-c3c(cccc3)CCCc2c1)c1cc2c(cc1)CCC(N1CCCC1)CC2,1,619,-6.6072431,1.6955621,96.912941,-78.384789,-10.641521,-33.959675,-6.6072431,3.7144616,280
S(C1=C(C(=O)O)N2C(=O)C(C(O)C)C2C1C)C1CC(C(=O)Nc2cc(C(=O)[O-])ccc2)NC1,1,271,-6.6064296,1.4969176,-0.83527952,-52.922882,-10.103692,-28.542782,-6.6064296,0.55281943,110
