mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
N(C(C/C=C/c1ccccc1)(CC)c1ccccc1)(CC1CC1)C,1,108,-6.0841012,1.5361978,191.70238,-70.061378,-9.3311138,-21.826433,-6.0841012,0.054909188,1
Clc1ccc(OC(C(=O)NC(=O)NCN2CCOCC2)(C)C)cc1,1,159,-6.0837831,1.5112073,-91.765465,-51.20644,-9.5069151,-30.965078,-6.0837831,2.7909727,1
O=C(CN1C(CN(CC)CC)CCCC1)N1c2ncccc2NC(=O)c2c1cccc2,1,102,-6.0808082,2.832499,47.243332,-79.306305,-8.092351,-31.600304,-6.0808082,3.2071092,1
O=C(OCCN(CC)CC)c1c(OCCCC)cc(N)cc1,1,281,-6.0800691,1.7608202,-2.3356414,-55.291668,-8.3108711,-30.787058,-6.0800691,2.0541992,1
O=C(Oc1cc2[C@@]3(C)[C@@](N(C)c2cc1)ON(C)CC3)NC,1,269,-6.0792007,1.4216524,27.742149,-64.18412,-8.259572,-29.504705,-6.0792007,0.51594281,1
Clc1ccc(C2CN(CC(=O)N3CC(=O)NCC3)C(=O)C2)cc1,1,160,-6.078609,1.5012345,33.726883,-63.851517,-9.0665264,-28.590952,-6.078609,1.5959193,1
Clc1ccc(C2CN(CC(=O)N3CC(=O)NCC3)C(=O)C2)cc1,1,160,-6.0768104,1.9158909,27.612938,-64.802162,-8.8767881,-29.229736,-6.0768104,2.5844727,1
O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)c1ccc(OC)cc1,1,294,-6.0744734,1.4852828,-18.144213,-87.115799,-9.2003584,-30.583244,-6.0744734,2.7256782,1
S(=O)(=O)(C)c1ccc(/C=C(\C)/c2cc3C(C)(C)CCC(C)(C)c3cc2)cc1,1,97,-6.0732565,1.4451686,33.291687,-59.801151,-9.4916725,-29.09231,-6.0732565,0,1
Clc1ccc(OC(C(=O)OCc2nc(CO)ccc2)(C)C)cc1,1,222,-6.0720849,1.570382,57.162266,-60.155834,-7.891202,-31.569904,-6.0720849,3.4191823,1
S(=O)(=O)(O)CN(CC(C)C)C=1C(=O)N(N(C)C=1C)c1ccccc1,1,8,-6.0696139,1.7522233,212.1745,-47.677689,-8.827282,-20.941666,-6.0696139,3.6389809,1
O(CC(O)(c1ccccc1)C1CCCC1)C1C2CCN(C1)CC2,1,263,-6.0667896,1.2931306,88.200462,-81.080208,-8.9046001,-27.966682,-6.0667896,2.83481,1
Clc1nc(N)c2ncn([C@@]3O[C@](COP(OP(=O)(OP(=O)(O)O)O)(=O)O)[C@@](O)C3)c2n1,1,49,-6.0661969,1.5478991,-584.42065,-65.152031,-8.5843239,-33.417355,-6.0661969,0,1
O(C)c1c2c(c(OC)c3OC=4C(=C)C[N+]5(CC=4C(=O)c13)CCCCC5)occ2,1,284,-6.0654054,1.2882168,40.094852,-77.707703,-9.3195782,-30.733212,-6.0654054,0,1
O=C(OCCN(CC)CC)c1c(OCCCC)cc(N)cc1,1,281,-6.0623436,1.4935637,3.3263896,-48.891731,-8.2047863,-27.882729,-6.0623436,2.1461802,1
Fc1ccc(C(=O)CCCN2CCN(c3ncc4c(c3)cccc4)CC2)cc1,1,17,-6.0608821,2.589318,47.205338,-72.807541,-9.0847006,-27.96521,-6.0608821,0.61721122,1
Fc1ccc(C(=O)CCCN2CCN(c3ncc4c(c3)cccc4)CC2)cc1,1,17,-6.0547166,1.7492309,43.189194,-84.562401,-9.2560463,-30.785698,-6.0547166,3.6399183,1
O(CCCCC[N+](C)(C)C)CCCCC[N+](C)(C)C,1,135,-6.0547075,1.1990888,95.304123,-47.188477,-9.0585012,-32.045071,-6.0547075,1.502462,1
Fc1ccc(C(=O)CCCN2CCN(c3ncc4c(c3)cccc4)CC2)cc1,1,17,-6.0544448,1.8205584,42.57502,-46.803894,-9.1369925,-28.684711,-6.0544448,0,1
Ic1c(NC(=O)C)c(I)c(C(=O)NCC(=O)NC)c(I)c1C(=O)O,1,124,-6.0542469,2.5115049,-79.375542,-56.247696,-8.9188795,-29.749666,-6.0542469,0.29225215,1
Clc1c(N)cc(OC)c(C(=O)NCC=2N(CC)CCN=2)c1,1,295,-6.0538764,1.3594586,12.97246,-61.998589,-8.1268129,-28.643036,-6.0538764,2.8292611,1
C(CCN1C2CCC(C1)CC2)(c1oc(C)nn1)(c1ccccc1)c1ccccc1,1,252,-6.0531182,1.5147172,67.361588,-42.579735,-7.9262676,-27.398344,-6.0531182,0.3327952,1
Ic1c(NC(=O)C)c(I)c(C(=O)NCC(=O)NC)c(I)c1C(=O)O,1,124,-6.0530825,1.7837907,-81.201981,-60.391209,-8.9910164,-29.818007,-6.0530825,0.29226235,1
S(c1sc2c(c(CC)ccc2)n1)c1cc2c([C@]3(C)[C@](N(C)C(=O)CC3)CC2)cc1,1,20,-6.0522356,1.5902139,28.407791,-72.936943,-9.1541748,-28.742781,-6.0522356,0.55391383,1
Brc1[nH]c2c3c(ccc2)C2=C[C@](NC(=O)N(CC)CC)CN(C)[C@@]2Cc13,1,219,-6.0500855,2.0954061,-19.551287,-63.120285,-8.8563423,-26.05201,-6.0500855,0,1
Clc1c(OC)c(C(=O)NC[C@]2N(CC)CCC2)c(O)c(CC)c1,1,14,-6.0492997,1.7459532,14.553895,-52.984615,-8.7644501,-28.358566,-6.0492997,1.4567946,1
S(=O)(=O)(N(C)C)N[C@@]1CN(C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1,1,213,-6.0489926,1.8570147,-22.183264,-66.902679,-9.6765099,-26.866699,-6.0489926,2.5351563,1
Fc1ccc(C(=O)CCCN2C3C(C(OC(=O)N)CC2)CCCC3)cc1,1,68,-6.0470285,1.5271569,-69.925308,-64.557266,-9.0664892,-31.351965,-6.0470285,2.9863074,1
O=C(OCCN(CC)CC)c1c(OCCCC)cc(N)cc1,1,281,-6.0469332,1.9211662,0.34284276,-62.070984,-9.6098022,-26.564062,-6.0469332,1.6506817,1
O=C(CN1C(CN(CC)CC)CCCC1)N1c2ncccc2NC(=O)c2c1cccc2,1,102,-6.0466361,2.6986592,58.437733,-81.829514,-7.8211837,-27.090439,-6.0466361,1.2918873,1
Ic1ccc(CNCCCC[C@](NC(=O)N[C@](C(=O)O)CCC(=O)O)C(=O)O)cc1,1,21,-6.0436726,2.9946966,-128.561,-55.384712,-9.1399279,-30.433237,-6.0436726,0,1
O=C(NCCC)c1cc2N([C@@](CN3CCCC3)C)c3c(Sc2cc1)cccc3,1,236,-6.0429173,1.4589158,48.486004,-57.888367,-7.7931166,-29.847431,-6.0429173,1.4795921,1
Clc1ccc(C(=O)C2CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1,186,-6.0426092,1.6273326,41.548122,-70.85804,-9.4911518,-31.323988,-6.0426092,1.1307009,1
F[C@@]12[C@]3(C)C([C@@](F)C[C@]1[C@]1[C@@](C)([C@]4(C(=O)CO)O[C@](CCC)O[C@@]4C1)C[C@@]2O)=CC(=O)CC3,1,177,-6.0409174,2.17751,133.84825,-61.274536,-8.6373215,-27.653572,-6.0409174,2.3886719,1
O=C(O[C@@]1[C@]2N3C(=O)[C@@]45SS[C@@]3(C(=O)N4[C@@]3[C@@](O)C=COC=C3C5)CC2=COC=C1)C,1,237,-6.0402746,2.130456,131.25955,-63.500263,-9.0916433,-30.363922,-6.0402746,0,1
Clc1ccc(C(=O)N(CCO)CC2C(C)C3CC2CC3)cc1,1,96,-6.0396395,1.6451658,60.878742,-60.930676,-8.2646656,-28.905029,-6.0396395,2.0544686,1
O=C(OCC1CN(C)CC1)C(O)(c1ccccc1)c1ccccc1,1,254,-6.0392575,1.7060128,128.35126,-58.374092,-8.3456326,-21.168121,-6.0392575,3.0560198,1
Brc1[nH]c2c3c(ccc2)C2=C[C@](NC(=O)N(CC)CC)CN(C)[C@@]2Cc13,1,219,-6.0366788,1.6335402,-16.624561,-61.404217,-8.8771458,-26.797806,-6.0366788,2.8517346,1
O=C(OC(C#CCN(CC)CC)(C)C)C(O)(c1ccccc1)C1CCCCC1,1,95,-6.0348043,2.4192612,42.792904,-30.602884,-7.5057268,-29.313761,-6.0348043,0,1
Clc1c(OC)c(C(=O)NC[C@]2N(CC)CCC2)c(O)c(CC)c1,1,14,-6.0343575,1.406859,15.224507,-60.871487,-8.5936279,-28.064569,-6.0343575,1.7160891,1
O(C)c1c2c(c(OC)c3OC=4C(=C)C[N+]5(CC=4C(=O)c13)CCCCC5)occ2,1,284,-6.0342331,1.3261439,42.528618,-88.420944,-9.6764641,-30.869995,-6.0342331,0,1
O=C1c2c(NCCNC)ccc3n(CCNCCO)nc(c23)-c2c(O)ccc(O)c12,1,122,-6.0342178,1.4662895,98.972054,-66.554878,-10.049104,-28.734459,-6.0342178,3.8173828,1
O=C(OCC(COC(=O)N)(CCC)C)NC1CC1,1,202,-6.0336137,2.2497985,7.4057775,-63.990093,-7.9188337,-30.944351,-6.0336137,1.2810545,1
O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)C[C@]2[C@@]1CCCC2)C)CCC,1,59,-6.0332484,2.0644877,77.77813,-79.807587,-9.2153044,-25.433561,-6.0332484,1.5409951,1
S(=O)(=O)(C)c1ccc(/C=C(\C)/c2cc3C(C)(C)CCC(C)(C)c3cc2)cc1,1,97,-6.0331502,2.2884009,36.141743,-66.620537,-9.7595873,-26.898594,-6.0331502,0,1
Ic1c(NC(=O)C)c(I)c(C(=O)NCC(=O)NC)c(I)c1C(=O)O,1,124,-6.0325193,1.5174364,-81.019943,-48.340637,-8.8400793,-30.528082,-6.0325193,0.29614505,1
Clc1c(/C(/OCCOc2ccc(Cl)cc2)=C(\C)/n2cncc2)ccc(Cl)c1,1,274,-6.0310364,1.1373355,41.020592,-46.373249,-9.0946951,-26.321613,-6.0310364,2.3255355,1
Clc1ccc(OC(C(=O)OCc2nc(CO)ccc2)(C)C)cc1,1,222,-6.030477,1.3222487,55.296097,-76.957527,-7.8789644,-29.396715,-6.030477,0.27685547,1
Clc1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(cccc3)COc2cc1,1,245,-6.0274153,0.95733804,104.76704,-84.768875,-9.1634436,-31.117445,-6.0274153,3.1186523,1
F[C@@]12[C@]3(C)C(=CC(=O)C=C3)CC[C@]1[C@]1[C@@](C)([C@](C(=O)CO)(C)[C@](C)C1)C[C@@]2O,1,261,-6.0271049,1.496037,129.08131,-62.597439,-7.8285112,-31.21339,-6.0271049,0,1
Clc1cc2nccc(Nc3cc(CN4CCCC4)c(O)cc3)c2cc1,1,61,-6.0255499,1.4263722,-13.934178,-75.116615,-8.3597879,-26.903046,-6.0255499,2.7636719,1
O=C(O)Cc1c(C)n(C(=O)c2cnccc2)c2c1cc(OC)cc2,1,114,-6.0244517,1.2310731,44.915287,-56.82653,-9.4278784,-26.344997,-6.0244517,0,1
O=C(OCC1CN(C)CC1)C(O)(c1ccccc1)c1ccccc1,1,254,-6.0237966,2.3225613,126.85856,-58.083332,-8.4728775,-23.276602,-6.0237966,0.75592917,1
O=C(O[C@@]1[C@]2N3C(=O)[C@@]45SS[C@@]3(C(=O)N4[C@@]3[C@@](O)C=COC=C3C5)CC2=COC=C1)C,1,237,-6.0198278,0.82177651,130.60466,-92.365707,-9.143878,-31.203123,-6.0198278,0,1
O=C(Oc1cc2c(cc1)[C@@]1[C@]([C@]3[C@@](C)([C@@](O)CC3)CC1)CC2)c1ccccc1,1,62,-6.0188603,1.6809478,57.802197,-70.407913,-8.1217489,-26.774546,-6.0188603,3.2936285e-005,1
O=C(OC(C#CCN(CC)CC)(C)C)C(O)(c1ccccc1)C1CCCCC1,1,95,-6.0183244,2.1421137,46.473007,-53.937267,-7.848846,-26.296423,-6.0183244,0,1
O=C(OCC(COC(=O)N)(CCC)C)NC1CC1,1,202,-6.017787,1.5034107,8.8207397,-57.863613,-8.0867195,-29.225224,-6.017787,1.0356148,1
O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)C[C@]2[C@@]1CCCC2)C)CCC,1,59,-6.0159841,1.9183499,76.944977,-67.871025,-8.8429155,-29.37447,-6.0159841,2.4750977,1
O(CCCCC[N+](C)(C)C)CCCCC[N+](C)(C)C,1,135,-6.0148649,1.343668,95.025421,-67.425255,-10.009009,-30.950562,-6.0148649,1.6966759,1
O(C)c1c2c(c(OC)c3OC=4C(=C)C[N+]5(CC=4C(=O)c13)CCCCC5)occ2,1,284,-6.0146027,0.68269092,43.175884,-76.026405,-9.7454367,-31.854258,-6.0146027,0,1
FC(F)(F)c1cc(C(F)(F)F)cc([C@](OC[C@]2(c3ccccc3)NC[C@@]3(C(=O)NC(=O)N3)CC2)C)c1,1,268,-6.0145741,1.4442297,46.864017,-80.547523,-8.4754505,-32.641354,-6.0145741,1.8470314,1
N(C(CN(C)C)CN1c2c(Sc3c1cccc3)cccc2)(C)C,1,12,-6.0116448,1.3931754,113.4408,-51.808105,-8.4285345,-25.895468,-6.0116448,3.3476563,1
O=C(N(CCCc1cnccc1)c1c(C)cccc1C)[C@](N)C,1,127,-6.0092001,1.4465609,32.236301,-68.519791,-8.6722679,-28.025713,-6.0092001,2.1025391,1
O=C(O)Cc1c(C)n(C(=O)c2cnccc2)c2c1cc(OC)cc2,1,114,-6.0088406,0.98522264,41.288834,-58.811626,-9.5716209,-29.445723,-6.0088406,0.99520695,1
S=C1OC(C)(C)c2c(N1)ccc(-c1n(C)c(C#N)cc1)c2,1,216,-6.0085487,0.98272938,-46.976955,-66.505997,-8.9748249,-28.557991,-6.0085487,0,1
Clc1ccc(OC(=O)N2CC(/C=N/OC)=CCC2)cc1,1,134,-6.0075297,1.6566813,-10.744046,-62.475864,-9.1398363,-27.787405,-6.0075297,1.4785722,1
Ic1ccc(CNCCCC[C@](NC(=O)N[C@](C(=O)O)CCC(=O)O)C(=O)O)cc1,1,21,-6.0068116,4.023128,-132.27048,-65.969009,-7.7988052,-30.599091,-6.0068116,0,1
S(=O)(=O)(CCN(C(=O)NCCN(CC)CC)C(C)C)c1ccccc1,1,156,-6.0065346,0.902201,-63.189899,-66.563919,-7.6238022,-30.578074,-6.0065346,0.72160983,1
Cl/C=C(\OP(=O)(OC)OC)/c1c(Cl)cc(Cl)c(Cl)c1,1,115,-6.0064192,1.8273182,13.958144,-59.858112,-7.5459051,-31.142513,-6.0064192,3.041784,1
O=C(N1c2ncccc2C(=O)Nc2c1cccc2)C1CCN(C)CC1,1,278,-6.0047846,0.88573265,-13.250149,-67.228806,-9.2259712,-28.080252,-6.0047846,1.3527128,1
O=C1N(C[C@@]2CN3[C@](CN(c4ncccn4)CC3)CC2)C(=O)CC1,1,223,-6.0024147,1.8950095,-68.422195,-71.933472,-9.1426773,-30.494743,-6.0024147,0,1
O=C(OCC(NCC(C)C)(C)C)c1ccccc1,1,29,-6.001236,1.1204736,2.7818015,-57.169369,-7.5671377,-25.302153,-6.001236,2.9171693,1
Clc1ccc(C(=O)C2CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1,186,-6.0002799,0.91432345,41.278061,-86.346069,-9.5811071,-29.393658,-6.0002799,2.9317074,1
Clc1c(-c2nnc(N3CCC(O)CC3)cc2)ccc(Cl)c1,1,289,-5.9966111,1.2496758,-27.274309,-67.301407,-9.160512,-29.09606,-5.9966111,0,1
O(CCN(C(C)C)C)c1cc(OCCC)ccc1,1,47,-5.9959707,0.88196635,-0.89273715,-44.765877,-8.4295425,-25.312075,-5.9959707,1.8386788,1
O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)C[C@]2[C@@]1CCCC2)C)CCC,1,59,-5.9937553,1.2454654,78.19619,-73.407829,-8.5353346,-28.498487,-5.9937553,1.719429,1
OC(CC[N+]1(C)CCCC1)(c1ccccc1)C1CCCCC1,1,44,-5.9859567,1.8206744,40.627602,-53.619659,-8.5583086,-27.238279,-5.9859567,3.2950411,1
O=C(/C(/Oc1c(OCCN(CC)CC)cccc1)=C\c1ccccc1)C,1,174,-5.9853363,1.8206015,36.775726,-76.255684,-7.7774758,-26.70686,-5.9853363,1.3125,1
O=C1N(c2ccccc2)C(OCC(O)CNC(C)C)c2c1cccc2,1,291,-5.985023,1.7184614,-6.0411987,-62.64896,-9.3060217,-23.733665,-5.985023,2.7357662,1
O=C(Nc1c(C)cc(N(CC)CC)cc1)c1c(N)cccc1,1,18,-5.9837823,1.7743433,-45.47731,-58.880482,-8.6560459,-29.122656,-5.9837823,2.6799004,1
O=C(Nc1c(OCC(O)CNC(C)(C)C)cccc1)c1occc1,1,224,-5.9837737,1.1771121,-1.887356,-61.766346,-8.6563911,-28.420218,-5.9837737,0,1
O=C1N(C[C@@]2CN3[C@](CN(c4ncccn4)CC3)CC2)C(=O)CC1,1,223,-5.9830484,1.2495004,-62.579075,-61.348377,-8.9881897,-25.577227,-5.9830484,0,1
S(=O)(=O)(C)c1ccc(/C=C(\C)/c2cc3C(C)(C)CCC(C)(C)c3cc2)cc1,1,97,-5.9821186,1.2829973,35.107876,-55.453571,-9.9421825,-27.173912,-5.9821186,0,1
O=C(NCCC)c1cc2N([C@@](CN3CCCC3)C)c3c(Sc2cc1)cccc3,1,236,-5.9807296,1.5975558,47.230988,-72.518768,-7.8712201,-30.435333,-5.9807296,0.87616223,1
Clc1cc2nccc(Nc3cc(CN4CCCC4)c(O)cc3)c2cc1,1,61,-5.9792008,2.852164,-16.109283,-60.589157,-8.211813,-29.07127,-5.9792008,2.4746094,1
O(CC(O)(c1ccccc1)C1CCCC1)C1C2CCN(C1)CC2,1,263,-5.9789391,1.7888685,87.915146,-78.319771,-9.2696676,-27.193909,-5.9789391,1.6611848,1
O=C(OCC)CC(=O)N1C(COc2c(OC)cccc2)SCC1,1,58,-5.9770536,1.6084554,-44.998066,-75.76255,-9.1591511,-30.062162,-5.9770536,3.5888057,1
O=C(OC(C)C)C1(c2ccccc2)CCN(C)CC1,1,170,-5.9757905,1.8299365,12.580703,-48.84375,-7.5011077,-23.444763,-5.9757905,1.2925103,1
FC(F)(F)c1cc(/C(=N\OCCCCC(=O)O)/c2cnccc2)ccc1,1,104,-5.973906,1.9506645,25.841745,-60.849598,-9.1539907,-28.445805,-5.973906,1.3343496,1
O=C1N(C[C@@]2CN3[C@](CN(c4ncccn4)CC3)CC2)C(=O)CC1,1,223,-5.9724579,3.3336,-65.828232,-58.434509,-8.826786,-28.311783,-5.9724579,0,1
Clc1ccc(OC(C(=O)NC(=O)NCN2CCOCC2)(C)C)cc1,1,159,-5.9704256,1.9134332,-89.781837,-49.269485,-7.9157395,-29.412897,-5.9704256,0,1
S(=O)(=O)(C)c1ccc(/C=C(\C)/c2cc3C(C)(C)CCC(C)(C)c3cc2)cc1,1,97,-5.9702106,2.0449719,31.353561,-58.439934,-9.6607962,-29.625181,-5.9702106,0,1
O=C(OCC)CC(=O)N1C(COc2c(OC)cccc2)SCC1,1,58,-5.9693003,2.4517863,-48.212868,-48.775604,-8.0559778,-30.272556,-5.9693003,3.8689506,1
Clc1c(OC)c(C(=O)NC[C@]2N(CC)CCC2)c(O)c(CC)c1,1,14,-5.9662018,3.0642664,18.512865,-58.014942,-9.2544498,-26.364576,-5.9662018,2.0198801,1
Brc1ccc(C(OCCN(C)C)(C)c2ccccc2)cc1,1,253,-5.9659815,1.711048,50.386093,-49.918964,-8.4171944,-25.371067,-5.9659815,2.6259217,1
Oc1c(C)nc(NCCCCCCc2ccccc2)nc1C,1,77,-5.9641261,1.2216446,-97.266434,-61.02285,-8.224823,-28.129396,-5.9641261,0,1
S(=O)(=O)(CCN(C(=O)NCCN(CC)CC)C(C)C)c1ccccc1,1,156,-5.9633174,1.7076402,-58.119858,-65.535606,-7.775763,-22.757799,-5.9633174,1.0380859,1
FC(F)(F)c1cc(/C(=N\OCCCCC(=O)O)/c2cnccc2)ccc1,1,104,-5.9608641,1.8418617,24.2973,-62.856876,-9.2192144,-28.638247,-5.9608641,0,1
Clc1c(-c2nnc(N3CCC(O)CC3)cc2)ccc(Cl)c1,1,289,-5.9603739,1.5522412,-25.700142,-63.462727,-9.2046738,-24.159006,-5.9603739,0.32663992,1
O=C(Nc1c(OCC(O)CNC(C)(C)C)cccc1)c1occc1,1,224,-5.9589386,2.4810698,-0.6144473,-66.300797,-8.5251226,-30.577412,-5.9589386,1.0383797,1
O=C(N(CCCC)c1occ(C)n1)C(C)C,1,120,-5.9581218,1.6601018,-3.6131256,-40.693283,-7.4405522,-26.169537,-5.9581218,0.76220703,1
Oc1c(C)nc(NCCCCCCc2ccccc2)nc1C,1,77,-5.9574437,3.4712455,-93.965958,-56.666477,-8.0080185,-27.429045,-5.9574437,3.7336736,1
Clc1cc2C(CCCN3CCN(CCCO)CC3)c3c(Sc2cc1)cccc3,1,191,-5.9563475,2.4364111,65.944008,-60.368023,-9.3162861,-22.064449,-5.9563475,0.76220703,1
Clc1c(N)cc(OC)c(C(=O)NCC=2N(CC)CCN=2)c1,1,295,-5.9550414,1.6787456,13.265147,-57.994911,-8.614747,-30.460567,-5.9550414,1.1326036,1
Clc1c(NC(=O)C(=O)c2c3c(n(Cc4ccc(F)cc4)c2)nccc3)c(Cl)cnc1,1,93,-5.9549103,1.1832192,137.67372,-52.932377,-10.026351,-32.143475,-5.9549103,3.2869468,1
Clc1nnc(N2CCN(C/C=C/c3ccccc3)CC2)cc1,1,290,-5.9535165,1.1207258,69.900681,-66.227936,-9.6375771,-28.451456,-5.9535165,2.0683594,1
O=C(OCCN(C)C)c1c(O)cc(NCCCC)cc1,1,179,-5.9528298,1.9286758,25.522255,-64.309128,-8.9886274,-29.704622,-5.9528298,1.3544413,1
F[C@@]12[C@]3(C)C(=CC(=O)C=C3)CC[C@]1[C@]1[C@@](C)([C@](C(=O)CO)(C)[C@](C)C1)C[C@@]2O,1,261,-5.9479132,2.0230927,128.24083,-77.892609,-8.5436516,-31.270332,-5.9479132,0,1
O=C(O[C@@]1[C@]2N3C(=O)[C@@]45SS[C@@]3(C(=O)N4[C@@]3[C@@](O)C=COC=C3C5)CC2=COC=C1)C,1,237,-5.9465714,1.0231439,135.37408,-89.333603,-8.658762,-29.909473,-5.9465714,3.3357506,1
Clc1c(N/N=C(\Cn2cncc2)/c2sc(Cl)cc2)c(Cl)ccc1,1,125,-5.9462628,1.8835734,89.6819,-78.084671,-9.4185867,-25.105591,-5.9462628,1.2997806,1
Clc1cc2nccc(Nc3cc(CN4CCCC4)c(O)cc3)c2cc1,1,61,-5.9453211,1.5547554,-14.736765,-57.751415,-8.4083223,-28.274635,-5.9453211,2.4746094,1
O=C(O)Cc1c(C)n(C(=O)c2cnccc2)c2c1cc(OC)cc2,1,114,-5.9448414,1.2375307,46.251789,-52.139717,-9.410182,-25.452408,-5.9448414,3.9469674,1
O=C(Oc1cc2c(cc1)[C@@]1[C@]([C@]3[C@@](C)([C@@](O)CC3)CC1)CC2)c1ccccc1,1,62,-5.9422288,2.0818813,56.31987,-71.967918,-8.0245667,-27.607153,-5.9422288,0,1
Clc1nnc(N2CCN(C/C=C/c3ccccc3)CC2)cc1,1,290,-5.9360437,1.2407068,71.546272,-80.958755,-8.826849,-27.281548,-5.9360437,0,1
O=C(O[C@@]1[C@]2N3C(=O)[C@@]45SS[C@@]3(C(=O)N4[C@@]3[C@@](O)C=COC=C3C5)CC2=COC=C1)C,1,237,-5.9286489,1.4846493,134.492,-72.739693,-9.5360384,-30.096552,-5.9286489,3.3357506,1
Clc1c(C2=NCCN(C=3OCC(=O)N=3)c3c2cc(Cl)cc3)cccc1,1,80,-5.9272432,0.6709947,7.281992,-66.41626,-8.6732979,-30.831429,-5.9272432,0.1088321,1
O=C(O[C@@]1[C@]2N3C(=O)[C@@]45SS[C@@]3(C(=O)N4[C@@]3[C@@](O)C=COC=C3C5)CC2=COC=C1)C,1,237,-5.9245157,0.67968082,133.53331,-94.029854,-8.7845182,-29.511335,-5.9245157,3.3357506,1
Clc1cc2nccc(Nc3cc(CN4CCCC4)c(O)cc3)c2cc1,1,61,-5.9241285,1.3308436,-15.21459,-61.234795,-8.3919821,-28.16033,-5.9241285,2.7636719,1
Clc1cc2C(CCCN3CCN(CCCO)CC3)c3c(Sc2cc1)cccc3,1,191,-5.9230227,0.93632281,66.181641,-64.661469,-9.7062368,-27.275936,-5.9230227,0.98945296,1
O(CC1OCCNC1)c1c(Cc2sccc2)cccc1,1,265,-5.9220524,0.89986229,83.961006,-63.608044,-9.4253902,-21.732344,-5.9220524,1.8099792,1
Clc1c(OC)c(C(=O)NC[C@]2N(CC)CCC2)c(O)c(CC)c1,1,14,-5.9214125,2.3452079,15.625731,-52.957447,-8.8390741,-28.726025,-5.9214125,0.56308544,1
O=C(O)Cc1c(C)n(C(=O)c2cnccc2)c2c1cc(OC)cc2,1,114,-5.9212303,0.90069515,43.808289,-63.356297,-8.7720041,-28.445715,-5.9212303,3.0723841,1
O=C(O)CCCC/C=C(\c1cnccc1)/c1ccccc1,1,51,-5.9199553,1.5614786,-9.8168001,-58.436947,-8.8135519,-26.425734,-5.9199553,0,1
Clc1c(N/N=C(\Cn2cncc2)/c2sc(Cl)cc2)c(Cl)ccc1,1,125,-5.9180365,1.0841013,89.50705,-58.2323,-9.7425632,-23.751646,-5.9180365,1.0505817,1
S(=O)(=O)(N1[C@](C)CN(c2c(C(F)(F)F)cc(F)cc2)CC1)c1cc([C@@](O)(C(F)(F)F)C)ccc1,1,143,-5.9171524,1.0511359,156.45578,-82.480141,-9.5731382,-29.952587,-5.9171524,1.3458856,1
Clc1cc2C(CCCN3CCN(CCCO)CC3)c3c(Sc2cc1)cccc3,1,191,-5.9156904,1.7907395,75.904396,-69.922783,-9.3370733,-20.602613,-5.9156904,0,1
Clc1ccc(OC(=O)N2CC(/C=N/OC)=CCC2)cc1,1,134,-5.9153767,1.0876148,-10.883696,-66.347725,-8.7116518,-27.72027,-5.9153767,2.3920498,1
S=C=Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,1,149,-5.9151397,1.698276,7.2638354,-82.30777,-8.9631214,-31.215322,-5.9151397,0.14978027,1
Ic1ccc(CNCCCC[C@](NC(=O)N[C@](C(=O)O)CCC(=O)O)C(=O)O)cc1,1,21,-5.9077339,1.445246,-127.05436,-74.136971,-8.9154215,-28.592699,-5.9077339,0,1
Clc1c(N)cc(OC)c(C(=O)NCC=2N(CC)CCN=2)c1,1,295,-5.9054031,0.78809118,15.357306,-74.503967,-8.2233582,-28.567461,-5.9054031,2.0462039,1
O=C(OCCN(CC)CC)CC(O)(c1ccccc1)c1ccccc1,1,250,-5.902422,2.6484563,-30.058187,-67.499352,-8.1609392,-26.173708,-5.902422,2.1636994,1
O=C(OCCN(CC)CC)CC(O)(c1ccccc1)c1ccccc1,1,250,-5.9010501,1.1343507,-32.642834,-64.798141,-8.1192646,-30.10741,-5.9010501,3.0188329,1
O=C(NCCC)c1cc2N([C@@](CN3CCCC3)C)c3c(Sc2cc1)cccc3,1,236,-5.9004774,1.1930258,49.68882,-64.69532,-7.4771762,-30.299965,-5.9004774,2.5666876,1
S=C1OC(C)(C)c2c(N1)ccc(-c1n(C)c(C#N)cc1)c2,1,216,-5.8989015,1.1440964,-46.813995,-51.559067,-8.6375551,-25.293171,-5.8989015,0,1
O(CCCCC[N+](C)(C)C)CCCCC[N+](C)(C)C,1,135,-5.8945022,1.3029344,95.931679,-58.634319,-10.046377,-29.217604,-5.8945022,1.502462,1
O(CCN)Cc1c(C)oc2c(C)c3OC(=O)C=C(C)c3cc12,1,133,-5.891036,1.1825531,47.318935,-63.138935,-8.8221703,-29.872496,-5.891036,3.3635232,1
