mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
FC1(F)C(O)C(CO)OC1N1C(=O)NC(=O)C=C1,1,57,-5.2091727,1.0124975,-19.243824,-55.868935,-9.0187359,-20.131964,-5.2091727,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.8685288,1
FC1(F)C(O)C(CO)OC1N1C(=O)NC(=O)C=C1,1,57,-5.0905466,0.81537473,-23.683062,-71.808533,-8.3857927,-22.375931,-5.0905466,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
FC1(F)C(O)C(CO)OC1N1C(=O)NC(=O)C=C1,1,57,-5.0751753,1.8150253,-21.873734,-71.685265,-9.3837614,-19.976854,-5.0751753,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.2547743,1
O=C(O)C(=O)CC(O)C(NC(=O)C)C(O)C(O)C(O)CO,1,58,-6.3585343,1.135674,32.839523,-85.808998,-8.2201328,-32.920357,-6.3585343,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.81793553,1
O=C(O)C(=O)CC(O)C(NC(=O)C)C(O)C(O)C(O)CO,1,58,-6.2278051,1.7187594,27.043337,-67.893402,-8.0444136,-33.068001,-6.2278051,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.1503503,1
O=C(O)C(=O)CC(O)C(NC(=O)C)C(O)C(O)C(O)CO,1,58,-6.076674,2.0048044,29.465374,-69.329208,-10.237863,-30.985611,-6.076674,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.2265975,1
O=C(O)C(=O)CC(O)C(NC(=O)C)C(O)C(O)C(O)CO,1,58,-5.8962059,0.53108084,24.114487,-78.19976,-8.575963,-24.989702,-5.8962059,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.2802978,1
O=C(O)C(=O)CC(O)C(NC(=O)C)C(O)C(O)C(O)CO,1,58,-5.6914821,2.2435679,28.214689,-56.325108,-8.3678093,-22.328497,-5.6914821,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.21375187,1
O=C(OC(COC(=O)CCCCCCCC=CCC(O)CCCCCC)COC(=O)CCCCCCCC=CCC(O)CCCCCC)CCCCCCCC=CCC(O)CCCCCC,1,59,-8.4826174,7.4622416,7.5188532,4.4001966,-5.0715008,-43.482716,-8.4826174,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OC(COC(=O)CCCCCCCC=CCC(O)CCCCCC)COC(=O)CCCCCCCC=CCC(O)CCCCCC)CCCCCCCC=CCC(O)CCCCCC,1,59,-8.319375,2.2457497,13.074682,-16.190296,-5.9897504,-42.795605,-8.319375,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.8838935,1
O=C(OC(COC(=O)CCCCCCCC=CCC(O)CCCCCC)COC(=O)CCCCCCCC=CCC(O)CCCCCC)CCCCCCCC=CCC(O)CCCCCC,1,59,-8.2598476,2.2252908,10.485652,-60.347416,-6.6010299,-42.18626,-8.2598476,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.8838935,1
O=C(OC(COC(=O)CCCCCCCC=CCC(O)CCCCCC)COC(=O)CCCCCCCC=CCC(O)CCCCCC)CCCCCCCC=CCC(O)CCCCCC,1,59,-8.2228365,1.8246688,16.993416,-43.477074,-6.4763374,-45.321785,-8.2228365,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OC(COC(=O)CCCCCCCC=CCC(O)CCCCCC)COC(=O)CCCCCCCC=CCC(O)CCCCCC)CCCCCCCC=CCC(O)CCCCCC,1,59,-7.9828358,2.127203,10.24727,-41.319592,-6.8596354,-41.547588,-7.9828358,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.8838935,1
O=C(OC)CCC=CCC=CCC=CCC=CCC=CCCCCC,1,60,-6.8598881,2.1674497,11.830581,-52.900772,-9.0850601,-33.712555,-6.8598881,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OC)CCC=CCC=CCC=CCC=CCC=CCCCCC,1,60,-6.6234274,2.5075393,17.435678,-44.609425,-8.5473309,-33.916077,-6.6234274,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OC)CCC=CCC=CCC=CCC=CCC=CCCCCC,1,60,-6.5709114,2.9395192,15.34388,-45.988407,-8.3626947,-32.216274,-6.5709114,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OC)CCC=CCC=CCC=CCC=CCC=CCCCCC,1,60,-6.5028319,2.0738282,12.263618,-55.491219,-8.8100214,-32.467285,-6.5028319,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OC)CCC=CCC=CCC=CCC=CCC=CCCCCC,1,60,-6.4517407,2.6086817,11.462602,-67.879898,-8.3755121,-31.66675,-6.4517407,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
SCCC(NC(=O)CCCC(N)C(=O)O)C(=O)NC(C(=O)O)C(C)C,1,61,-6.8870993,0.94270521,8.8848362,-87.577721,-10.589437,-34.305805,-6.8870993,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.76874542,1
SCCC(NC(=O)CCCC(N)C(=O)O)C(=O)NC(C(=O)O)C(C)C,1,61,-6.7587719,1.2214998,3.8041179,-64.162094,-9.6369648,-34.154194,-6.7587719,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.76874542,1
SCCC(NC(=O)CCCC(N)C(=O)O)C(=O)NC(C(=O)O)C(C)C,1,61,-6.3363218,2.1223757,4.537478,-51.797112,-9.8752203,-32.608368,-6.3363218,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.40007019,1
SCCC(NC(=O)CCCC(N)C(=O)O)C(=O)NC(C(=O)O)C(C)C,1,61,-6.294508,1.7059718,3.4208233,-63.914745,-9.7099628,-29.225496,-6.294508,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.61547852,1
SCCC(NC(=O)CCCC(N)C(=O)O)C(=O)NC(C(=O)O)C(C)C,1,61,-6.223485,0.99017328,9.7505875,-75.798027,-9.3330746,-29.349516,-6.223485,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.69754028,1
[O-][N+](CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,1,62,-5.7045841,2.1825151,-8.2709532,-54.902905,-7.8860002,-23.526506,-5.7045841,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.8242188,1
[O-][N+](CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,1,62,-5.4595976,1.2394313,1.2467097,-59.296539,-7.8825517,-26.315392,-5.4595976,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.8652344,1
[O-][N+](CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,1,62,-5.457942,2.4323733,-9.7587786,-57.241829,-7.9084482,-26.599272,-5.457942,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.8727722,1
[O-][N+](CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,1,62,-5.432281,1.3798089,-9.0508146,-48.417542,-7.8728509,-21.922491,-5.432281,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.8727722,1
[O-][N+](CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,1,62,-5.4318366,1.5888442,-7.3668094,-57.273563,-8.3286219,-26.736605,-5.4318366,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.8652344,1
O=C(O)C1C23C(O)C(=C)C(O)(C2)CCC3C23C1C(C)(C(=O)OC2)CCC3,1,63,-5.4807234,1.96545,15.825013,-70.549446,-7.9897165,-24.540003,-5.4807234,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(O)C1C23C(O)C(=C)C(O)(C2)CCC3C23C1C(C)(C(=O)OC2)CCC3,1,63,-5.4792843,1.2054069,17.908905,-88.513443,-7.9179873,-24.628138,-5.4792843,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.6396707,1
O=C(O)C1C23C(O)C(=C)C(O)(C2)CCC3C23C1C(C)(C(=O)OC2)CCC3,1,63,-4.9634557,1.0472764,12.396056,-47.998707,-8.2258825,-23.079655,-4.9634557,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(O)C1C23C(O)C(=C)C(O)(C2)CCC3C23C1C(C)(C(=O)OC2)CCC3,1,63,-4.9372478,1.2120391,16.113012,-73.163254,-7.8066926,-24.146194,-4.9372478,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.639868,1
O=C(O)C1C23C(O)C(=C)C(O)(C2)CCC3C23C1C(C)(C(=O)OC2)CCC3,1,63,-4.8260174,1.8001652,12.414407,-52.711105,-8.0617819,-22.453371,-4.8260174,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.0854517e-005,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCCCC,1,64,-8.5906534,10.399105,231.80287,7.4664612,-5.5373516,-49.029819,-8.5906534,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.53214198,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCCCC,1,64,-8.3529978,8.7965021,248.87367,-15.210748,-5.4444427,-48.886803,-8.3529978,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.75468403,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCCCC,1,64,-7.9807739,6.6871781,228.06531,-58.384659,-7.9941278,-43.651333,-7.9807739,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.74685198,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCCCC,1,64,-7.9721446,5.3659291,231.0195,-21.950676,-4.3632364,-43.00425,-7.9721446,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.53214198,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCCCC,1,64,-7.9371142,2.2505596,230.11115,-35.473038,-5.0419097,-42.783752,-7.9371142,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.74685198,1
O=C(N)Cc1ccc(OCC(O)CN)cc1,1,65,-5.3888278,1.7165154,-15.086462,-61.404076,-8.9667711,-25.392612,-5.3888278,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.7589829,1
O=C(N)Cc1ccc(OCC(O)CN)cc1,1,65,-5.3741069,1.7511033,0.93501741,-61.918201,-9.1758881,-20.362009,-5.3741069,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.6193345,1
O=C(N)Cc1ccc(OCC(O)CN)cc1,1,65,-5.3477526,0.86324489,-13.265854,-59.789864,-8.1981344,-22.736921,-5.3477526,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.4661055,1
O=C(N)Cc1ccc(OCC(O)CN)cc1,1,65,-5.2617283,1.576425,-14.687635,-56.533749,-8.1169643,-22.095402,-5.2617283,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.5578828,1
O=C(N)Cc1ccc(OCC(O)CN)cc1,1,65,-5.2297082,1.936788,-16.690556,-59.908119,-8.3000154,-24.881659,-5.2297082,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.1838434,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCC,1,66,-8.3167295,4.2027273,227.25166,-79.264214,-9.7592573,-44.458626,-8.3167295,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.5244141,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCC,1,66,-8.2046127,3.0089717,224.00723,-39.176277,-8.6468353,-47.812576,-8.2046127,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.5244141,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCC,1,66,-7.9233379,8.1532984,232.24409,-32.032734,-9.6792688,-48.842438,-7.9233379,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.5244141,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCC,1,66,-7.8273635,1.8451494,234.48784,-29.267052,-8.6138983,-44.29105,-7.8273635,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.5244141,1
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCC,1,66,-7.7796693,8.3088398,223.78226,-36.627357,-9.1656389,-47.992233,-7.7796693,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.5244141,1
OC12C(C(C)C)CC3(C(C)CCC3C(=C)C1)O2,1,67,-5.0150218,2.3736565,28.081425,-42.662025,-7.837316,-18.768122,-5.0150218,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.48927888,1
OC12C(C(C)C)CC3(C(C)CCC3C(=C)C1)O2,1,67,-4.8770709,2.0132799,38.114376,-49.788078,-7.698132,-17.308186,-4.8770709,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.25463867,1
OC12C(C(C)C)CC3(C(C)CCC3C(=C)C1)O2,1,67,-4.7542033,2.0295413,46.720947,-53.283154,-8.5451841,-15.727633,-4.7542033,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.25463867,1
OC12C(C(C)C)CC3(C(C)CCC3C(=C)C1)O2,1,67,-4.7385116,1.8681765,32.885113,-53.283604,-9.2001209,-13.744758,-4.7385116,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
OC12C(C(C)C)CC3(C(C)CCC3C(=C)C1)O2,1,67,-4.7020268,3.0447149,29.227917,-51.094776,-8.2872934,-18.517172,-4.7020268,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCCN,1,68,-9.2683964,3.3850479,-27.392754,-78.815186,-10.98025,-53.070457,-9.2683964,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCCN,1,68,-8.4846315,1.8475355,-46.858002,-84.311188,-9.6408529,-51.03894,-8.4846315,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCCN,1,68,-8.239996,5.7901845,-43.271942,-90.871941,-9.6054783,-49.160141,-8.239996,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCCN,1,68,-8.1899567,1.4841869,-39.899113,-82.778084,-11.267812,-43.276051,-8.1899567,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.0012209989,1
O=C(NCC(=O)N)C(NC(=O)C1N(C(=O)C2NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC(=O)C(N)CSSC2)CCC1)CCCCN,1,68,-8.1246567,2.8008399,-47.244301,-42.2934,-8.9764643,-39.827835,-8.1246567,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.0038928986,1
O=C(Nc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1)C,1,69,-6.9604092,1.8640617,-38.104671,-59.538494,-10.345414,-29.318274,-6.9604092,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.1445313,1
O=C(Nc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1)C,1,69,-6.7493858,2.765039,-38.999268,-59.648045,-10.273205,-33.575863,-6.7493858,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.7871094,1
O=C(Nc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1)C,1,69,-6.7108645,1.0520078,-33.636475,-69.803833,-9.7516031,-22.926935,-6.7108645,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.7871094,1
O=C(Nc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1)C,1,69,-6.7001281,1.5439285,-28.345543,-63.910789,-10.727622,-25.840427,-6.7001281,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.7626953,1
O=C(Nc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1)C,1,69,-6.6868167,2.0094895,-35.885162,-69.774666,-9.9991255,-27.908243,-6.6868167,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.4746094,1
O=C(O)C(NC(=O)C(N)C(CC)C)CC(=O)O,1,70,-5.7693043,1.3808509,-35.293884,-74.808609,-8.7868185,-28.22311,-5.7693043,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(O)C(NC(=O)C(N)C(CC)C)CC(=O)O,1,70,-5.2294803,1.4314756,-31.30257,-61.512745,-9.1618729,-22.835314,-5.2294803,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.50214386,1
O=C(O)C(NC(=O)C(N)C(CC)C)CC(=O)O,1,70,-5.2036009,1.4013841,-33.051582,-82.452553,-8.8552589,-24.720636,-5.2036009,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.72658086,1
O=C(O)C(NC(=O)C(N)C(CC)C)CC(=O)O,1,70,-5.1655397,1.9901395,-33.456039,-51.691158,-8.4626236,-26.051785,-5.1655397,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.37355348,1
O=C(O)C(NC(=O)C(N)C(CC)C)CC(=O)O,1,70,-5.149251,1.8717273,-31.664993,-69.036232,-9.1028023,-25.540897,-5.149251,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.040504456,1
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(C)C,1,71,-6.9108982,1.2109289,-1.2730012,-77.875374,-9.0257053,-33.823021,-6.9108982,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.8628705,1
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(C)C,1,71,-6.5649953,1.4360965,-7.8489861,-67.03978,-8.9253378,-31.271761,-6.5649953,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.4193656,1
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(C)C,1,71,-6.4972258,1.2915063,-1.0627347,-76.353264,-8.6704302,-26.937199,-6.4972258,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.7534275,1
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(C)C,1,71,-6.1244831,1.5197266,5.1671977,-85.645203,-9.9612865,-26.827284,-6.1244831,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.8496869,1
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(C)C,1,71,-6.0274525,1.3170294,-8.0019169,-73.64077,-10.061441,-27.295074,-6.0274525,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.3463082,1
O=C(OCCO)NCCNCCNC(=O)OCCO,1,72,-6.427177,1.3667674,-64.106079,-64.695572,-9.1044827,-36.301506,-6.427177,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
O=C(OCCO)NCCNCCNC(=O)OCCO,1,72,-6.208703,1.9182634,-61.171581,-75.220764,-9.7986898,-31.576595,-6.208703,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.6683929,1
O=C(OCCO)NCCNCCNC(=O)OCCO,1,72,-6.0830169,1.512893,-62.475559,-63.100006,-9.7142382,-31.084402,-6.0830169,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.6772387,1
O=C(OCCO)NCCNCCNC(=O)OCCO,1,72,-6.0134139,0.79022902,-64.722557,-66.95417,-9.4813528,-30.329216,-6.0134139,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.1356826,1
O=C(OCCO)NCCNCCNC(=O)OCCO,1,72,-5.9333167,0.8691299,-62.558537,-78.752151,-9.0744762,-30.69878,-5.9333167,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.6772387,1
O=C(N)C(NC(=O)C1N(C(=O)C2N(C(=O)C(N)C(O)C)CCC2)CCC1)C(O)C,1,73,-6.6188083,1.970926,108.87656,-48.981651,-8.4642248,-33.608383,-6.6188083,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.49780273,1
O=C(N)C(NC(=O)C1N(C(=O)C2N(C(=O)C(N)C(O)C)CCC2)CCC1)C(O)C,1,73,-6.5798211,1.2077296,112.71437,-67.476624,-8.6233854,-28.756687,-6.5798211,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.1729118,1
O=C(N)C(NC(=O)C1N(C(=O)C2N(C(=O)C(N)C(O)C)CCC2)CCC1)C(O)C,1,73,-6.2889957,1.8370475,107.57648,-56.084324,-7.8064137,-28.860466,-6.2889957,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.75820827,1
O=C(N)C(NC(=O)C1N(C(=O)C2N(C(=O)C(N)C(O)C)CCC2)CCC1)C(O)C,1,73,-6.2810073,1.5963702,102.29208,-64.808083,-8.3096914,-29.942669,-6.2810073,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.49784246,1
O=C(N)C(NC(=O)C1N(C(=O)C2N(C(=O)C(N)C(O)C)CCC2)CCC1)C(O)C,1,73,-6.2416873,2.6605422,103.71445,-64.844704,-8.3540926,-30.99379,-6.2416873,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.0203451,1
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(O)C1)CC2,1,74,-6.426167,1.7084131,4.8715515,-58.935291,-8.8425617,-32.838905,-6.426167,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,2.9318738,1
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(O)C1)CC2,1,74,-6.2667222,1.723031,2.3004761,-57.382847,-10.32596,-32.271282,-6.2667222,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.00023324204,1
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(O)C1)CC2,1,74,-6.1246476,1.8168367,1.8937382,-65.065193,-9.1859245,-30.670425,-6.1246476,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,1.0814114,1
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(O)C1)CC2,1,74,-6.0485897,0.80635107,5.0022244,-65.656433,-8.7488728,-30.584724,-6.0485897,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,3.451405,1
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(O)C1)CC2,1,74,-5.9979324,1.5013649,3.3091319,-76.478081,-9.1723614,-31.889502,-5.9979324,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.00023324204,1
NC(CC)c1cc2OCOc2cc1,1,75,-4.7410355,1.4878432,5.6608,-49.984814,-8.1407299,-16.429718,-4.7410355,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
NC(CC)c1cc2OCOc2cc1,1,75,-4.684505,1.6006093,6.4285169,-51.207611,-7.8736978,-19.710266,-4.684505,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
NC(CC)c1cc2OCOc2cc1,1,75,-4.6258326,1.0153248,4.8635993,-50.540459,-8.3479815,-20.312321,-4.6258326,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
NC(CC)c1cc2OCOc2cc1,1,75,-4.593483,2.0021658,5.6371551,-49.121891,-7.7592597,-17.725145,-4.593483,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.0065383911,1
NC(CC)c1cc2OCOc2cc1,1,75,-4.5609398,2.421777,6.2835612,-55.729847,-7.9399943,-16.28256,-4.5609398,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0.0065383911,1
FN1C(=O)NC(=O)C=C1,1,76,-3.9465127,1.0649967,-73.888901,-38.134354,-5.9545794,-14.916201,-3.9465127,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
FN1C(=O)NC(=O)C=C1,1,76,-3.7763929,0.79076523,-73.632721,-36.017643,-6.1134434,-10.948916,-3.7763929,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
FN1C(=O)NC(=O)C=C1,1,76,-3.7233274,2.3189504,-73.916832,-35.008377,-5.4400125,-13.59011,-3.7233274,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
FN1C(=O)NC(=O)C=C1,1,76,-3.6863081,1.3892319,-73.859406,-38.94313,-5.829349,-13.328311,-3.6863081,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
FN1C(=O)NC(=O)C=C1,1,76,-3.6856244,1.4287269,-73.831535,-32.877277,-5.8096862,-13.561582,-3.6856244,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
S(C(=O)C(C)(C)C)CC(=O)C1(O)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1,1,77,-6.8989291,1.6913401,80.807762,-91.629944,-7.8728037,-37.066483,-6.8989291,$HOME/My Research/MDM2/sdf for docking/smiles_data16.sdf,0,1
