mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
O(CC1(C)Oc2c(C)c(C)c(O)c(C)c2CC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,1,57,-6.7613497,1.8220133,-94.232353,-62.678925,-9.5291443,-34.462654,-6.7613497,0,1
O=C(O)C=1C(=O)c2c(N(C3CC3)C=1)c(C)c(-c1cc(C)c(NC)nc1)cc2,1,163,-6.7605524,2.0078926,83.622704,-90.240921,-9.8594398,-33.469234,-6.7605524,2.8377564,1
O=C1NCC2(n3c4nc(Nc5ncc(N6CCN(C(C)C)CC6)cc5)ncc4cc13)CCCCC2,1,44,-6.7591515,1.5575953,-19.542395,-87.994781,-8.7665091,-33.207249,-6.7591515,0.85566962,1
Fc1c(Oc2c(C(=O)N[C@](C(=O)N)CCN(C)C)cc3n(C(C)(C)C)ncc3c2)ccc(F)c1,1,78,-6.758842,1.2017001,50.238708,-74.728127,-9.5011177,-34.939137,-6.758842,3.2552071,1
O=C(O[C@]1[C@](O[C@]2[C@](O)[C@](O)[C@@](O)[C@](C)O2)[C@@](O)[C@](OCCc2cc(O)c(O)cc2)O[C@@]1CO)/C=C/c1cc(O)c(O)cc1,1,176,-6.7576957,1.7187815,86.073494,-59.7071,-10.364726,-33.94318,-6.7576957,1.9668558,1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,1,185,-6.7514033,1.1287192,-67.063622,-63.864872,-9.1600456,-35.054714,-6.7514033,0,1
FC(F)(F)c1ccc(/C=C/c2occ(COc3ccc(CCCCn4nncc4)cc3)n2)cc1,1,114,-6.7510724,2.7379289,73.266174,-66.559792,-10.052392,-34.015736,-6.7510724,0.99540192,1
O=C(Nc1ccc(C2(C#N)CCCC2)cc1)c1c(NCc2ccncc2)nccc1,1,229,-6.75068,2.8072443,-0.72922254,-60.89959,-9.8487148,-35.284904,-6.75068,2.6254227,1
O=C(O)COc1c2c(ccc1)C[C@@]1[C@@](CC[C@@](O)CCCCC)[C@](O)C[C@@]1C2,1,240,-6.7482014,1.1964129,-4.0719042,-72.744003,-9.0871992,-33.334705,-6.7482014,0,1
S(=O)(=O)(CCC)N1CCN(Cc2ccc(NC(=O)c3ccc(-c4c(OC(F)(F)F)ccc(NC(=O)C5CC5)c4)cc3)cc2)CC1,1,169,-6.7473431,3.5358429,165.25456,-88.010742,-10.275057,-33.498531,-6.7473431,1.3434575,1
O=C(C=C)N1CCC(c2nc(c(C(=O)N)cc2)-c2ccc(Oc3ccccc3)cc2)CC1,1,164,-6.7470894,1.4906887,-16.922386,-63.821823,-9.4783697,-36.841175,-6.7470894,3.9701142,1
O=C1N(C[C@]2[C@](CN3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)[C@@]2[C@]1[C@@]1C[C@]2CC1,1,259,-6.746139,2.1615379,87.175156,-67.863678,-9.2440586,-33.361816,-6.746139,3.110285,1
O=C(O)C(=O)c1c2c(n(Cc3ccc(C(C)(C)C)cc3)c1)ccc(-c1cc(C)ccc1)c2,1,160,-6.7418036,1.8699365,82.237289,-64.69532,-9.4130516,-34.850723,-6.7418036,3.0045743,1
FC(F)(F)c1c(C2CCCC2)ccc(COc2cc3c([nH]c4[C@@](CC(=O)O)CCc34)cc2)c1,1,261,-6.7398806,2.3671436,37.975185,-67.157623,-9.026372,-31.870228,-6.7398806,1.9448831,1
FC(F)(F)Oc1c(-c2c(COC3C[C@@]4N(c5sc6c(c(F)cc(C(=O)O)c6)n5)[C@](C3)CC4)c(C3CC3)on2)cccc1,1,34,-6.7368951,2.02508,111.67508,-91.140793,-10.91045,-40.022106,-6.7368951,2.9118166,1
O(CCCN)c1c(c(OC)ccc1)-c1[nH]nc(Nc2ncc(C#N)nc2)c1,1,292,-6.735477,1.0845238,38.684685,-85.170975,-9.2699594,-35.587769,-6.735477,3.0227652,1
Fc1c(Oc2c(C(=O)N[C@](C(=O)N)CCN(C)C)cc3n(C(C)(C)C)ncc3c2)ccc(F)c1,1,78,-6.7346339,2.0053306,43.449879,-92.30146,-11.548733,-31.957104,-6.7346339,2.6449537,1
O=C(OC(C)C)c1sc(COC[C@@]2N(c3ccc([C@@](O)CCCCC)cc3)C(=O)CC2)cc1,1,14,-6.7344232,2.0566485,26.197342,-52.800514,-9.0905542,-33.695698,-6.7344232,1.5244141,1
O=C(OCC[N+](CC)(CC)C)C(O)(c1sccc1)C1CCCC1,1,123,-6.7338424,1.1738607,144.58344,-60.779167,-8.8662653,-29.463997,-6.7338424,0.496243,1
Fc1cc([C@@](NC(=O)C)CCN2[C@]3CC(n4c(C)nc5c4CCN(C(=O)C(C)C)C5)C[C@@]2CC3)ccc1,1,51,-6.7334266,1.789309,-54.870537,-77.578209,-9.2383242,-35.565998,-6.7334266,3.4100866,1
O=C(Oc1ccccc1)C(C(=O)N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)c1ccccc1,1,10,-6.7290163,1.3860841,12.100632,-60.068722,-8.985815,-35.835159,-6.7290163,3.869807,1
O=C(O)COc1c2c(ccc1)C[C@@]1[C@@](CC[C@@](O)CCCCC)[C@](O)C[C@@]1C2,1,240,-6.7276444,0.74136829,-6.3021078,-105.74037,-10.536129,-34.71067,-6.7276444,0.76497507,1
O=C(OCOC(=O)[C@]1C(C)(C)S[C@@]2[C@](/N=C/N3CCCCCC3)C(=O)N12)C(C)(C)C,1,338,-6.7238045,1.9273108,52.957825,-49.387367,-8.5191431,-38.684483,-6.7238045,0,1
O=C(OCOC(=O)[C@]1C(C)(C)S[C@@]2[C@](/N=C/N3CCCCCC3)C(=O)N12)C(C)(C)C,1,338,-6.7215991,2.0159564,50.818356,-58.559822,-8.699687,-32.180611,-6.7215991,0.92442209,1
N(c1c(-c2oc(Cc3c(C)nc(C)s3)nn2)cnc2n(CC)ncc12)C1CCOCC1,1,171,-6.7192349,2.9941518,24.065651,-49.191788,-9.2613144,-32.763908,-6.7192349,3.9684558,1
O(CCOCCCC)CCOCc1c(CCC)cc2OCOc2c1,1,1,-6.7191439,2.2374544,57.40501,-68.509598,-8.1823559,-33.732941,-6.7191439,2.7771347,1
O=C(Nc1ccc(C2(C#N)CCCC2)cc1)c1c(NCc2ccncc2)nccc1,1,229,-6.7184553,2.4599462,-2.9308329,-47.042698,-9.7323961,-34.95742,-6.7184553,3.6428018,1
O=C(N(C(C(C)C)C=1N(Cc2ccccc2)C(=O)c2c(C)nsc2N=1)CCCN)c1ccc(C)cc1,1,29,-6.7171187,1.5521246,-13.774597,-41.590298,-10.363824,-31.065439,-6.7171187,1.4071077,1
Fc1c(Oc2c(C(=O)N[C@](C(=O)N)CCN(C)C)cc3n(C(C)(C)C)ncc3c2)ccc(F)c1,1,78,-6.7126942,2.006911,49.767399,-82.455833,-9.988903,-36.136375,-6.7126942,0,1
O=[N+](OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],1,52,-6.7092628,1.0712627,-35.13015,-55.71521,-9.2961826,-37.172169,-6.7092628,3.8515806,1
O(CCN(CC)CC)c1cc2C(=O)c3c(-c2cc1)ccc(OCCN(CC)CC)c3,1,340,-6.7044492,2.0123684,43.019932,-92.312675,-9.5250473,-33.742374,-6.7044492,0.0034023197,1
P(=O)(OCN1C(=O)CCc2c1ncc(/C=C/C(=O)N(Cc1c(C)c3c(o1)cccc3)C)c2)(O)O,1,138,-6.7042127,2.104836,-206.76701,-64.751122,-9.6766653,-39.541363,-6.7042127,0.2572656,1
O=C(/C=C/c1cc(OC)c(OC)c(OC)c1)N1CCN(CC(=O)N2CCCC2)CC1,1,87,-6.7039499,1.7107874,94.286102,-87.160133,-9.1653528,-35.530609,-6.7039499,0.0038928986,1
FC(F)(F)C1=NN=C(c2nc(c(NCCNC(C)(C)C)cc2)C2CCN(c3ncnc4NC(=O)C(C)(C)c34)CC2)C1,1,262,-6.7037926,0.96081549,5.0449133,-86.56649,-11.69224,-29.183523,-6.7037926,1.2724609,1
O=C(OCCC(C)C)C(NCCN(CC)CC)c1ccccc1,1,329,-6.7034092,1.0770212,86.88295,-74.848289,-8.2518415,-20.398838,-6.7034092,0.50048828,1
O=C(O[C@@]1[C@]2(C)[C@]([C@]3[C@@]([C@@]4C(=CC(=O)CC4)CC3)CC2)CC1)CCc1ccccc1,1,121,-6.7015409,2.3398173,17.725151,-52.39748,-9.4500332,-34.959114,-6.7015409,2.2539618,1
O=C(N(C(C(C)C)C=1N(Cc2ccccc2)C(=O)c2c(C)nsc2N=1)CCCN)c1ccc(C)cc1,1,29,-6.7012091,2.0600138,-11.098558,-40.841534,-9.0646935,-31.964401,-6.7012091,0.96988243,1
O=[N+]([O-])c1ccc(CCCN(CCO)CCNC=2N(C)C(=O)N(C)C(=O)C=2)cc1,1,101,-6.7002964,1.2910155,-52.916775,-78.22113,-9.4407978,-35.863327,-6.7002964,0.27783203,1
O=C1N(C[C@]2[C@](CN3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)[C@@]2[C@]1[C@@]1C[C@]2CC1,1,259,-6.69665,2.0846844,82.11319,-66.414673,-9.2290268,-37.68219,-6.69665,1.5168709,1
Fc1cc([C@@](NC(=O)C)CCN2[C@]3CC(n4c(C)nc5c4CCN(C(=O)C(C)C)C5)C[C@@]2CC3)ccc1,1,51,-6.6965909,1.4887993,-57.958519,-48.988686,-9.2747793,-33.396526,-6.6965909,3.5953035,1
O=C1N(C[C@]2[C@](CN3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)[C@@]2[C@]1[C@@]1C[C@]2CC1,1,259,-6.6958299,1.5082814,82.904846,-58.606033,-9.3856754,-34.642052,-6.6958299,3.8316634,1
O=C(OCc1cnccc1)NCc1ccc(C(=O)Nc2c(N)cccc2)cc1,1,267,-6.69028,1.7627745,-77.605621,-80.661415,-9.7721281,-32.073814,-6.69028,1.6288378,1
FC(F)(F)C1=NN=C(c2nc(c(NCCNC(C)(C)C)cc2)C2CCN(c3ncnc4NC(=O)C(C)(C)c34)CC2)C1,1,262,-6.6886454,2.161299,-84.845596,-71.690033,-11.240592,-33.257442,-6.6886454,3.120393,1
O=C(N[C@@]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,1,122,-6.6874456,1.486599,14.391263,-50.497238,-9.0920696,-34.089947,-6.6874456,0,1
O=C(OCN1C(=O)C2=C(C1=O)CCCC2)C1C(C)(C)C1/C=C(\C)/C,1,108,-6.6870527,1.0447874,54.442257,-67.425079,-8.7593422,-33.806126,-6.6870527,1.0919179,1
Clc1cc2c(cc(S(=O)(=O)C[C@@](O)C(=O)N3CCC(N4C(=O)NCCC4)CC3)cc2)cc1,1,172,-6.6863847,1.7390454,-72.40657,-108.27053,-10.349195,-33.567493,-6.6863847,0.00034765783,1
FC(F)(F)c1ccc(/C=C/c2occ(COc3ccc(CCCCn4nncc4)cc3)n2)cc1,1,114,-6.6859717,3.0986538,71.049713,-70.923073,-10.848269,-35.874477,-6.6859717,0.76220703,1
O=[N+]([O-])c1ccc(CCCN(CCO)CCNC=2N(C)C(=O)N(C)C(=O)C=2)cc1,1,101,-6.685647,1.2752954,-50.62738,-75.011284,-9.2652559,-34.794567,-6.685647,0.74169922,1
Brc1cc(F)c(COc2c(C(=O)N)c(NC(=O)NCCCCN3CCCC3)sn2)c(F)c1,1,224,-6.6818228,3.4794464,-135.81874,-62.828747,-9.7117033,-36.313694,-6.6818228,2.5185547,1
FC(F)(F)c1c(C=Cc2c(C)c(-c3cc4OCCOc4cc3)ccc2)cc(CNC(C(=O)O)(CO)C)cc1,1,90,-6.6798153,0.73400486,96.287033,-84.692963,-9.5240002,-37.279118,-6.6798153,0,1
Fc1c(Oc2c(C(=O)N[C@](C(=O)N)CCN(C)C)cc3n(C(C)(C)C)ncc3c2)ccc(F)c1,1,78,-6.676949,1.1535183,48.051624,-66.462189,-9.4498796,-33.506821,-6.676949,3.1032057,1
P(=O)(OCN1C(=O)CCc2c1ncc(/C=C/C(=O)N(Cc1c(C)c3c(o1)cccc3)C)c2)(O)O,1,138,-6.6750073,1.4243245,-216.48453,-70.098679,-9.4216709,-35.641129,-6.6750073,3.5723863,1
Fc1ccc(Cn2c(NC3CCN(CCc4ccc(OC)cc4)CC3)nc3c2cccc3)cc1,1,255,-6.6731896,1.4128,-31.599747,-72.402725,-9.5854807,-35.701385,-6.6731896,0.040544864,1
S(C(CCSCc1ccccc1)CCCCC(=O)O)Cc1ccccc1,1,276,-6.6726313,2.0630043,-27.827742,-51.036194,-8.9848289,-31.171061,-6.6726313,0.62780762,1
FC(F)(F)c1cc(C(F)(F)F)cc([C@](O[C@@]2[C@@](c3ccc(F)cc3)[C@]3[C@@](CN(C4=CC(=O)CC4)C3)CC2)C)c1,1,273,-6.670805,2.2653892,191.75664,-50.296997,-10.224875,-32.807148,-6.670805,0,1
O=C(O)CNC(=O)C1C(=O)N(C(=O)N(C1=O)C1CCCCC1)C1CCCCC1,1,269,-6.6575394,1.1104915,-179.30872,-66.349983,-9.5061979,-35.410774,-6.6575394,0.84765625,1
S(C(=O)[C@]1(OC(=O)c2occc2)[C@]2(C)[C@]([C@]3[C@@](F)([C@]4(C)C([C@@](F)C3)=CC(=O)C=C4)[C@@](O)C2)C[C@]1C)CF,1,140,-6.6565771,0.98753846,154.56137,-79.143707,-8.6676474,-36.834202,-6.6565771,2.5315542,1
FC(F)(F)c1cc(C(F)(F)F)cc([C@](O[C@@]2[C@@](c3ccc(F)cc3)[C@]3[C@@](CN(C4=CC(=O)CC4)C3)CC2)C)c1,1,273,-6.6537137,1.1116847,84.00547,-68.933044,-9.4226608,-34.623631,-6.6537137,0,1
O=C(/C=C/c1cc(OC)c(OC)c(OC)c1)N1CCN(CC(=O)N2CCCC2)CC1,1,87,-6.6537075,1.2305859,95.968521,-70.375618,-8.89925,-34.573883,-6.6537075,0.0038928986,1
Clc1ccc(-c2c(CC(=O)N(CCC)CCC)n3c(n2)C=CC(Cl)=C3)cc1,1,6,-6.6492119,1.0070844,27.683422,-53.976147,-8.2131023,-34.530632,-6.6492119,2.3626745,1
Clc1ccc(-c2c(CC(=O)N(CCC)CCC)n3c(n2)C=CC(Cl)=C3)cc1,1,6,-6.6486435,1.9373049,29.107285,-70.667511,-9.6925421,-32.376614,-6.6486435,1.1470265,1
O=C(Nc1ccc(C2(C#N)CCCC2)cc1)c1c(NCc2ccncc2)nccc1,1,229,-6.6444316,1.1476678,-4.6401525,-91.792908,-9.6706257,-35.162315,-6.6444316,3.8890159,1
O=C(O)C=1C(=O)c2c(N(C3CC3)C=1)c(C)c(-c1cc(C)c(NC)nc1)cc2,1,163,-6.6437273,1.8907992,82.172386,-84.979179,-10.710464,-31.465742,-6.6437273,1.1619751,1
Fc1ccc(Cn2c(NC3CCN(CCc4ccc(OC)cc4)CC3)nc3c2cccc3)cc1,1,255,-6.6425447,1.4359748,-28.806269,-76.336678,-9.50877,-30.489866,-6.6425447,0.040544864,1
Fc1c(-n2nc(NC(=O)C3CCC4(OC(=O)c5c4cncc5)CC3)cc2)cccc1,1,233,-6.6408324,0.79189616,-24.978645,-70.840271,-9.8594894,-32.479061,-6.6408324,3.4362779,1
S(=O)(=O)(N1C[C@](C)C[C@](C)C1)c1cc2/C(=N\O)/c3c(/C(=N/O)/c2cc1)ccc(S(=O)(=O)N1C[C@](C)C[C@](C)C1)c3,1,304,-6.6405754,1.4363825,113.31323,-68.329475,-10.028471,-30.764435,-6.6405754,0,1
Brc1c(S(=O)(=O)n2c3c(c(CN4CCN(C)CC4)c2)cc(OC)cc3)cccc1,1,203,-6.6386642,3.31635,190.12119,-46.405525,-8.4439564,-33.111523,-6.6386642,1.4656283,1
O=C(N[C@@]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,1,122,-6.6376705,2.2144499,15.195868,-80.45005,-8.1752558,-31.55208,-6.6376705,0,1
FC(F)(F)COc1c(OCCN[C@@](Cc2cc(C(=O)N)c3N(CCCO)CCc3c2)C)cccc1,1,110,-6.6372924,2.2432024,34.430927,-64.068306,-9.9754181,-30.601063,-6.6372924,0.7023474,1
P(=O)(OCN1C(=O)CCc2c1ncc(/C=C/C(=O)N(Cc1c(C)c3c(o1)cccc3)C)c2)(O)O,1,138,-6.6369162,1.8472409,-217.38474,-79.255295,-9.5699453,-38.623238,-6.6369162,3.8550513,1
O=C(O[C@]1[C@](CC(C)C)CN2[C@@](c3c(cc(OC)c(OC)c3)CC2)C1)[C@@](N)C(C)C,1,243,-6.6355572,2.357197,73.19339,-80.297523,-8.958662,-30.479206,-6.6355572,3.6588984,1
S(=O)(=O)(N[C@](C(=O)N1[C@@](C(=O)O)C[C@](C)CC1)CCCNC(=N)N)c1c2NCC(C)Cc2ccc1,1,49,-6.6323113,2.0745144,-178.37775,-62.537342,-9.0837574,-36.123333,-6.6323113,1.6708318,1
O=C(N)CN1CCC(c2cc3c(C(C)C)c(C=4C(C)=C(C)c5n(ncn5)C=4)[nH]c3cc2)CC1,1,213,-6.6319623,1.9763832,25.714781,-87.900093,-10.521229,-31.481945,-6.6319623,2.9679849,1
S(=O)(=O)(N1C[C@]2(C(=O)c3nccc(C(F)(F)F)c3)C(=Cc3n(-c4ccc(F)cc4)ncc3C2)CC1)c1cn(C)nc1,1,35,-6.630599,2.0286548,161.59872,-75.118073,-9.788497,-33.581074,-6.630599,0,1
O=C(/C=C/c1cc(OC)c(OC)c(OC)c1)N1CCN(CC(=O)N2CCCC2)CC1,1,87,-6.6302085,2.3451717,94.052422,-69.208939,-8.9084082,-35.051872,-6.6302085,0,1
S(=O)(=O)(N[C@](C(=O)N1[C@@](C(=O)O)C[C@](C)CC1)CCCNC(=N)N)c1c2NCC(C)Cc2ccc1,1,49,-6.6267457,1.9094015,-179.3138,-57.774086,-8.4952984,-30.493315,-6.6267457,0.90795898,1
O=C(O)C(C(=O)N[C@]1(OC)C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)c1cscc1,1,73,-6.6251774,1.5107663,47.419891,-62.776958,-9.6884069,-33.915604,-6.6251774,2.2214015,1
O=C(Oc1ccccc1)C(C(=O)N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)c1ccccc1,1,10,-6.624999,1.331955,11.142753,-54.112953,-9.059433,-34.220623,-6.624999,3.869807,1
O=C(OCOC(=O)[C@]1C(C)(C)S[C@@]2[C@](/N=C/N3CCCCCC3)C(=O)N12)C(C)(C)C,1,338,-6.6222239,1.8705921,46.432388,-48.180088,-8.5694447,-36.464485,-6.6222239,0.92442209,1
O=C(OCc1cnccc1)NCc1ccc(C(=O)Nc2c(N)cccc2)cc1,1,267,-6.6195889,1.9538254,-74.963417,-73.805962,-9.393631,-31.663673,-6.6195889,1.4262695,1
O=C(O)[C@@](NC(=O)c1sc(CC[C@@]2CNC=3N=C(N)NC(=O)C=3C2)c(C)c1)CCC(=O)O,1,315,-6.6174903,1.6249596,-258.67694,-86.693596,-9.3430595,-33.192131,-6.6174903,3.1047137,1
O=C(N[C@@]1COCC1)c1cnc(-c2cc(Oc3c(OCC)cccn3)cnc2)nc1,1,95,-6.6147022,1.580314,10.694378,-71.035461,-10.017875,-30.728395,-6.6147022,3.9842234,1
O=C(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,1,184,-6.6141281,2.6972642,-13.94139,-65.938904,-7.9503937,-33.671562,-6.6141281,0,1
O=C(O)[C@@](NC(=O)c1sc(CC[C@@]2CNC=3N=C(N)NC(=O)C=3C2)c(C)c1)CCC(=O)O,1,315,-6.6133618,1.1673838,-259.06107,-70.475639,-9.8325987,-34.921982,-6.6133618,3.1047137,1
O=C(Oc1ccccc1)C(C(=O)N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)c1ccccc1,1,10,-6.6107287,1.8670909,13.634036,-55.653206,-9.1998243,-31.515785,-6.6107287,0.67229724,1
O=C(OC)c1n2c(/C(=C\3/CCN(CCc4ccc(OCc5nc6c(cc5)cccc6)cc4)CC/3)/c3c(cccc3)CC2)nc1,1,107,-6.6106925,1.6709998,80.320755,-43.862057,-9.6588268,-32.959408,-6.6106925,0.00034389665,1
O=C(OCc1cnccc1)NCc1ccc(C(=O)Nc2c(N)cccc2)cc1,1,267,-6.6090078,1.2547971,-77.257477,-83.758499,-9.5764761,-31.056637,-6.6090078,2.4537134,1
O=C(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,1,184,-6.6059852,1.8133073,-12.872879,-64.567368,-9.0343351,-32.279541,-6.6059852,0,1
S(=O)(=O)(N1C[C@]2(C(=O)c3nccc(C(F)(F)F)c3)C(=Cc3n(-c4ccc(F)cc4)ncc3C2)CC1)c1cn(C)nc1,1,35,-6.6041207,1.7755313,173.97282,-48.035873,-9.7592974,-28.00687,-6.6041207,0.29514027,1
O=C(Oc1ccccc1)C(C(=O)N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)c1ccccc1,1,10,-6.6028066,3.4169688,11.060333,-65.145607,-9.116046,-34.538307,-6.6028066,3.8695538,1
S(=O)(=O)(CCC)N1CCN(Cc2ccc(NC(=O)c3ccc(-c4c(OC(F)(F)F)ccc(NC(=O)C5CC5)c4)cc3)cc2)CC1,1,169,-6.6007886,1.7225412,166.30394,-80.632187,-10.162808,-27.993002,-6.6007886,1.3110722,1
N(c1c(-c2oc(Cc3c(C)nc(C)s3)nn2)cnc2n(CC)ncc12)C1CCOCC1,1,171,-6.6003251,1.7101287,20.938589,-69.236893,-10.494497,-33.320927,-6.6003251,3.9684558,1
O=C(OC)c1n2c(/C(=C\3/CCN(CCc4ccc(OCc5nc6c(cc5)cccc6)cc4)CC/3)/c3c(cccc3)CC2)nc1,1,107,-6.6002078,2.4386706,82.382431,-56.962074,-10.026126,-32.879444,-6.6002078,1.8720084,1
Clc1cc2c(/C(=C/3\CCN(C(=O)OCC)CC\3)/c3ncccc3CC2)cc1,1,249,-6.5986962,1.337855,4.1988177,-93.757668,-9.9066095,-29.076677,-6.5986962,1.9058565,1
Brc1cc(F)c(COc2c(C(=O)N)c(NC(=O)NCCCCN3CCCC3)sn2)c(F)c1,1,224,-6.5986366,2.3643432,-144.31189,-69.428207,-10.299608,-35.370045,-6.5986366,1.5464449,1
O=C(O)C(C(=O)N[C@]1(OC)C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)c1cscc1,1,73,-6.5980563,1.8431766,45.242062,-71.21154,-8.4531441,-34.439091,-6.5980563,3.4238281,1
S(=O)(=O)(N[C@](C(=O)N1[C@@](C(=O)O)C[C@](C)CC1)CCCNC(=N)N)c1c2NCC(C)Cc2ccc1,1,49,-6.5974474,0.82258332,-179.16257,-82.328857,-10.747754,-23.532927,-6.5974474,1.7257767,1
Fc1cc([C@@](NC(=O)C)CCN2[C@]3CC(n4c(C)nc5c4CCN(C(=O)C(C)C)C5)C[C@@]2CC3)ccc1,1,51,-6.5965185,1.772552,-51.918045,-50.878536,-9.4262123,-30.480925,-6.5965185,3.206779,1
O=C(Oc1c2O[C@]3[C@@](OC(=O)c4cnccc4)C=C[C@@]4[C@]53c2c(cc1)C[C@]4N(C)CC5)c1cnccc1,1,129,-6.596374,1.1687384,82.980499,-75.475555,-9.6546755,-33.536217,-6.596374,0.93799251,1
O=C(O)CCCc1c2O[C@@]3[C@@]([C@@](/C=C/[C@@](O)C(CC#CC)C)[C@](O)C3)c2ccc1,1,182,-6.5961218,1.8460002,-30.990858,-63.802414,-9.7421331,-32.932152,-6.5961218,1.1808317,1
O=C(OCC[N+](CC)(CC)C)C(O)(c1sccc1)C1CCCC1,1,123,-6.5956278,1.0687865,131.53622,-71.957375,-8.6911001,-29.747093,-6.5956278,0.496243,1
O=C1N(NC(CO)CO)C(=O)c2c3c([nH]c4c3ccc(O)c4)c3n([C@]4[C@](O)[C@@](O)[C@](O)[C@@](CO)O4)c4c(c3c12)ccc(O)c4,1,66,-6.5947189,1.1988155,186.33598,-81.890388,-10.965377,-35.065422,-6.5947189,0,1
Fc1c(-n2nc(NC(=O)C3CCC4(OC(=O)c5c4cncc5)CC3)cc2)cccc1,1,233,-6.5942569,1.4935938,-16.012075,-65.701469,-10.002151,-33.012756,-6.5942569,1.8753316,1
Fc1c(NC2C(C(=O)N)C3C=CC2C3)nc(Nc2cc(C)c(N3CCN(C)CC3)cc2)nc1,1,312,-6.5937061,1.4838691,-38.318939,-76.697517,-9.5957355,-30.369896,-6.5937061,0,1
FC(F)(F)c1c(C=Cc2c(C)c(-c3cc4OCCOc4cc3)ccc2)cc(CNC(C(=O)O)(CO)C)cc1,1,90,-6.5923581,1.580497,89.569969,-75.642761,-9.4167986,-34.690399,-6.5923581,0,1
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2cc(O)ccc2)cc1,1,9,-6.5914874,1.1508409,38.364845,-59.57312,-8.6967859,-32.238403,-6.5914874,0.038421631,1
Fc1cc([C@@](NC(=O)C)CCN2[C@]3CC(n4c(C)nc5c4CCN(C(=O)C(C)C)C5)C[C@@]2CC3)ccc1,1,51,-6.5881305,3.9815686,-59.389938,-52.883945,-9.4082069,-35.081894,-6.5881305,3.4100866,1
Clc1cc2c(cc(S(=O)(=O)C[C@@](O)C(=O)N3CCC(N4C(=O)NCCC4)CC3)cc2)cc1,1,172,-6.5879297,2.3155031,-66.874092,-89.002426,-9.7130136,-32.837891,-6.5879297,0.83698511,1
O=C(O)CCC[C@](O)[C@](O)/C=C/c1c(/C=C/[C@](O)CCCCC)cccc1,1,146,-6.5867324,2.2621639,-10.238386,-67.392616,-8.6977873,-34.493893,-6.5867324,0,1
O(C)c1ccc(CC=2C(=O)N(CCN(CC)CC)c3c(N=2)cccc3)cc1,1,106,-6.5822496,1.7500501,61.873688,-71.521622,-8.8772049,-32.338821,-6.5822496,3.2691815,1
P(=O)(Oc1cc2[C@@](NC(=O)C)CCc3c(c(OC)c(OC)c(OC)c3)-c2cc1)(O)O,1,168,-6.5821009,1.621596,-150.74469,-62.507763,-9.4827871,-33.665672,-6.5821009,1.6584948,1
O=C(OCOC(=O)[C@]1C(C)(C)S[C@@]2[C@](/N=C/N3CCCCCC3)C(=O)N12)C(C)(C)C,1,338,-6.5816398,2.0801959,46.063087,-48.383286,-8.8450317,-35.82988,-6.5816398,1.9599609,1
O=C1N(NC(CO)CO)C(=O)c2c3c([nH]c4c3ccc(O)c4)c3n([C@]4[C@](O)[C@@](O)[C@](O)[C@@](CO)O4)c4c(c3c12)ccc(O)c4,1,66,-6.5791368,1.6107818,188.67773,-67.12767,-10.913063,-34.935848,-6.5791368,0,1
FC(F)(F)c1cc(C(F)(F)F)cc([C@@]2[C@](C)N(CC3=C(c4c(OC)cc(F)c(C(C)C)c4)CCC(C)(C)C3)C(=O)O2)c1,1,71,-6.5782666,4.8692799,32.023769,-53.318211,-8.3277073,-32.440277,-6.5782666,0,1
Clc1ccc(-c2cnc3[nH]cc(C(=O)c4c(F)c(NS(=O)(=O)CCC)ccc4F)c3c2)cc1,1,67,-6.5769448,2.3547051,37.399666,-83.650536,-10.005257,-34.751999,-6.5769448,1.930782,1
O(CCOC)C[C@]1O[C@]2[C@@](O)(C)[C@@](CC)OC(=O)[C@](C)[C@@](O[C@@]3O[C@@](C)[C@](O)[C@@](OC)(C)C3)[C@](C)[C@@](O[C@]3[C@](O)[C@@](N(C)C)C[C@@](C)O3)[C@@](O)(C)C[C@@](C)[C@@]([C@@]2C)N1,1,330,-6.573349,2.1655095,97.090599,-39.9613,-8.5119534,-32.748123,-6.573349,0,1
