mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
OC1(C#C)C2(CC)C(C3C(C(=C)C2)C2C(=CCCC2)CC3)CC1,1,150,-5.2880316,1.0619882,46.434288,-46.740654,-8.1902447,-24.459145,-5.2880316,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.2008975,1
OC1(C#C)C2(CC)C(C3C(C(=C)C2)C2C(=CCCC2)CC3)CC1,1,150,-5.2841325,2.6500571,43.265156,-60.539017,-8.0954323,-22.957386,-5.2841325,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.485867,1
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,1,151,-5.0156813,1.6841151,2.3978577,-42.87376,-7.745153,-20.981453,-5.0156813,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.4264653,1
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,1,151,-4.7941933,2.409699,0.68096066,-45.905518,-7.6636248,-22.579897,-4.7941933,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.0890696,1
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,1,151,-4.7373519,1.9391313,0.25291473,-50.414452,-8.0722933,-21.596361,-4.7373519,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.6619766,1
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,1,151,-4.7192149,1.3516948,0.25685886,-43.725075,-7.7762437,-21.595217,-4.7192149,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,1,151,-4.6800475,1.4364954,0.45642579,-53.402699,-7.8159785,-21.242609,-4.6800475,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.0151591,1
O=C(NC1=NC(=O)N(C2C(O)C(O)C(CO)O2)C=C1)CCCCCCCCCCCCCCC,1,152,-7.8930383,4.5359354,-61.331161,-66.398651,-9.467391,-45.409794,-7.8930383,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.76220703,1
O=C(NC1=NC(=O)N(C2C(O)C(O)C(CO)O2)C=C1)CCCCCCCCCCCCCCC,1,152,-6.978569,3.1906693,-61.259777,-47.780785,-9.5173283,-37.66589,-6.978569,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.76220703,1
O=C(NC1=NC(=O)N(C2C(O)C(O)C(CO)O2)C=C1)CCCCCCCCCCCCCCC,1,152,-6.8122144,2.7860246,-53.996475,-41.838917,-10.537997,-37.809231,-6.8122144,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.76220703,1
O=C(NC1=NC(=O)N(C2C(O)C(O)C(CO)O2)C=C1)CCCCCCCCCCCCCCC,1,152,-6.6711068,1.0255082,-61.292515,-45.073971,-10.006648,-36.303825,-6.6711068,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.76220703,1
O=C(NC1=NC(=O)N(C2C(O)C(O)C(CO)O2)C=C1)CCCCCCCCCCCCCCC,1,152,-6.5561213,2.0032995,-67.109291,-58.560192,-9.4290609,-34.248425,-6.5561213,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.76220703,1
FC(F)(F)C(=O)NC1C(O)C(C)OC(OC2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3CC(O)(C(=O)COC(=O)CCCC)C2)C1,1,153,-8.3483696,2.6452184,89.642731,-80.044548,-9.6876211,-45.13073,-8.3483696,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.3277028,1
FC(F)(F)C(=O)NC1C(O)C(C)OC(OC2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3CC(O)(C(=O)COC(=O)CCCC)C2)C1,1,153,-7.726356,2.1531785,86.309654,-71.026802,-8.7704325,-41.696011,-7.726356,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.9744704,1
FC(F)(F)C(=O)NC1C(O)C(C)OC(OC2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3CC(O)(C(=O)COC(=O)CCCC)C2)C1,1,153,-7.463397,4.8545866,82.967201,-82.821716,-9.2646551,-46.671936,-7.463397,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.5167773,1
FC(F)(F)C(=O)NC1C(O)C(C)OC(OC2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3CC(O)(C(=O)COC(=O)CCCC)C2)C1,1,153,-7.2658067,1.173622,87.929413,-76.61145,-8.7644148,-37.954338,-7.2658067,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.040777,1
FC(F)(F)C(=O)NC1C(O)C(C)OC(OC2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3CC(O)(C(=O)COC(=O)CCCC)C2)C1,1,153,-7.1508923,1.2047991,86.360268,-73.561127,-9.6243219,-40.9305,-7.1508923,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.040777,1
O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(OC2C(O)C(O)C(NC3C(O)C(O)C(O)C(CO)=C3)C(C)O2)C(CO)O1,1,154,-6.9402313,2.2749226,221.42506,-55.727962,-10.358145,-39.291512,-6.9402313,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.35439,1
O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(OC2C(O)C(O)C(NC3C(O)C(O)C(O)C(CO)=C3)C(C)O2)C(CO)O1,1,154,-6.8716521,2.1537726,225.15495,-93.100807,-12.436211,-39.796162,-6.8716521,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.4696548,1
O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(OC2C(O)C(O)C(NC3C(O)C(O)C(O)C(CO)=C3)C(C)O2)C(CO)O1,1,154,-6.7985287,2.9738479,220.98558,-77.026459,-10.789743,-40.871052,-6.7985287,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.1623209,1
O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(OC2C(O)C(O)C(NC3C(O)C(O)C(O)C(CO)=C3)C(C)O2)C(CO)O1,1,154,-6.7366867,1.9996545,235.47694,-100.23679,-10.744349,-34.847477,-6.7366867,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.5660443,1
O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(OC2C(O)C(O)C(NC3C(O)C(O)C(O)C(CO)=C3)C(C)O2)C(CO)O1,1,154,-6.65662,2.6899366,228.2903,-76.487709,-13.129892,-33.276924,-6.65662,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.4466481,1
S(CC#N)CC(=O)NC1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CSC12,1,155,-7.2815728,2.0088727,48.958481,-63.858486,-8.8515902,-40.708981,-7.2815728,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.33081055,1
S(CC#N)CC(=O)NC1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CSC12,1,155,-6.9385819,1.2606575,47.917709,-57.400288,-8.741909,-38.568569,-6.9385819,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.33081055,1
S(CC#N)CC(=O)NC1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CSC12,1,155,-6.7200508,2.2089858,44.490978,-78.008583,-9.2488842,-35.715015,-6.7200508,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.99243164,1
S(CC#N)CC(=O)NC1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CSC12,1,155,-6.6959472,1.6382258,44.028366,-57.778053,-8.8492136,-36.354733,-6.6959472,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.341673,1
S(CC#N)CC(=O)NC1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CSC12,1,155,-6.595602,2.4062247,45.318188,-67.820671,-9.2792873,-34.059315,-6.595602,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.33081055,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCCC,1,156,-6.8710704,1.4396383,57.000408,-67.247108,-8.1453285,-35.665657,-6.8710704,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCCC,1,156,-6.6208968,1.2473017,64.600967,-78.959366,-9.0196981,-29.762466,-6.6208968,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.2151368,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCCC,1,156,-6.6003814,1.2844141,72.864799,-64.476799,-7.6928735,-30.311806,-6.6003814,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCCC,1,156,-6.5851636,0.95863903,58.476711,-76.66555,-7.8247423,-30.721062,-6.5851636,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.2151368,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCCC,1,156,-6.5556931,1.5429617,56.150803,-63.736931,-7.8379211,-35.438713,-6.5556931,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.12182438,1
S(CCC(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O)C,1,157,-7.0680337,2.150918,1.9838772,-60.105522,-7.1123905,-33.945919,-7.0680337,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
S(CCC(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O)C,1,157,-6.6505132,3.240288,4.155066,-68.312439,-7.5208564,-33.647682,-6.6505132,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
S(CCC(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O)C,1,157,-6.4701438,1.5715909,-1.6918721,-67.778397,-7.4854078,-33.642551,-6.4701438,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
S(CCC(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O)C,1,157,-6.4552846,2.0447717,7.6415501,-64.791817,-8.6731071,-30.956177,-6.4552846,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
S(CCC(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O)C,1,157,-6.3038688,2.201539,9.076314,-29.821053,-7.0457983,-35.242039,-6.3038688,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,1,158,-7.1452632,1.7848616,-1.4147558,-77.096352,-11.860022,-35.921204,-7.1452632,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,1,158,-7.0681715,1.5116084,-9.825223,-92.471451,-11.386728,-38.771263,-7.0681715,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.5248577,1
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,1,158,-6.9050622,2.0614221,-8.3902674,-85.524612,-11.753524,-33.858532,-6.9050622,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,1,158,-6.8120985,1.2532629,-9.0228567,-100.06824,-12.792206,-36.371449,-6.8120985,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,1,158,-6.7365398,1.6326673,-11.170271,-70.39624,-10.105655,-33.150002,-6.7365398,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(O)CCCNC(=O)CCCCC1SSCC1,1,159,-6.22124,1.0489167,-74.674301,-59.275528,-8.87675,-29.749464,-6.22124,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.4161173,1
O=C(O)CCCNC(=O)CCCCC1SSCC1,1,159,-6.1573272,0.91776109,-73.941475,-56.000744,-8.7379446,-32.594704,-6.1573272,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.5525401,1
O=C(O)CCCNC(=O)CCCCC1SSCC1,1,159,-6.1499357,1.8709577,-74.573151,-54.042683,-9.4942675,-29.934603,-6.1499357,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.4161173,1
O=C(O)CCCNC(=O)CCCCC1SSCC1,1,159,-6.1280947,1.3663595,-71.162788,-56.901321,-9.7632275,-31.994482,-6.1280947,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.6384419,1
O=C(O)CCCNC(=O)CCCCC1SSCC1,1,159,-5.9873033,1.3413513,-76.019409,-61.800777,-8.9370232,-32.23423,-5.9873033,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.0126576,1
O=C(N(OC)C1CCCCC1)c1c(C)oc(C)c1,1,160,-5.7231221,1.3267571,44.340549,-58.23682,-7.5786815,-27.561663,-5.7231221,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.701283,1
O=C(N(OC)C1CCCCC1)c1c(C)oc(C)c1,1,160,-5.5485764,2.0761118,45.396301,-51.009678,-7.5815067,-25.144697,-5.5485764,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.0158634,1
O=C(N(OC)C1CCCCC1)c1c(C)oc(C)c1,1,160,-5.4156852,1.3201756,44.347862,-57.706337,-7.3181815,-24.575605,-5.4156852,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.6019926,1
O=C(N(OC)C1CCCCC1)c1c(C)oc(C)c1,1,160,-5.3557577,2.0388269,41.979179,-65.564613,-7.313108,-24.781654,-5.3557577,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.2117242,1
O=C(N(OC)C1CCCCC1)c1c(C)oc(C)c1,1,160,-5.3257337,2.54021,48.923088,-61.830482,-7.5550632,-22.768377,-5.3257337,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.9210556,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3c(CN)cccc3)C2SC1)c1n(CC(=O)O)nnn1,1,161,-7.5306902,1.2642529,-55.551674,-95.079727,-10.094406,-44.035801,-7.5306902,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.9223417,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3c(CN)cccc3)C2SC1)c1n(CC(=O)O)nnn1,1,161,-7.2886639,2.082931,-50.917267,-102.68732,-9.2637625,-37.416508,-7.2886639,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.4264987,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3c(CN)cccc3)C2SC1)c1n(CC(=O)O)nnn1,1,161,-7.1701722,1.7443749,-56.448093,-66.71624,-10.390902,-45.164612,-7.1701722,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.1032839,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3c(CN)cccc3)C2SC1)c1n(CC(=O)O)nnn1,1,161,-7.0412512,3.8444376,-57.02103,-61.569916,-9.4876251,-41.580345,-7.0412512,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,2.1576405,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3c(CN)cccc3)C2SC1)c1n(CC(=O)O)nnn1,1,161,-6.8886905,2.4990721,-59.597637,-65.738251,-9.3033476,-40.660374,-6.8886905,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.3229489,1
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)nnn1,1,162,-7.5607653,2.1456244,31.198395,-73.354645,-11.309311,-44.326538,-7.5607653,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.4136093,1
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)nnn1,1,162,-7.0114627,1.6739348,27.577791,-69.577492,-10.103003,-39.72327,-7.0114627,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.3189468,1
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)nnn1,1,162,-6.9279132,1.2777445,24.558205,-63.518265,-9.8591223,-38.463219,-6.9279132,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.4322224,1
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)nnn1,1,162,-6.7717943,1.3208947,23.260616,-61.192123,-10.765891,-38.526978,-6.7717943,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.7627416,1
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)nnn1,1,162,-6.7486029,1.7100692,20.595634,-85.695366,-9.9753351,-38.406025,-6.7486029,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.7630329,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,1,163,-7.3206496,1.8409435,35.422314,-63.270576,-9.5577497,-40.406338,-7.3206496,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.90483624,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,1,163,-7.1873517,2.6551781,38.901512,-68.65432,-9.4220123,-34.012352,-7.1873517,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.456708,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,1,163,-7.1124067,1.2741154,32.938892,-83.663185,-9.8272772,-39.568958,-7.1124067,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,1,163,-7.110548,1.6857256,36.712521,-85.027435,-11.150308,-37.976685,-7.110548,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,1,163,-7.0130539,1.268586,31.977764,-81.490158,-10.486717,-34.656353,-7.0130539,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.22631836,1
Clc1cc(OCC(O)CSC2C(CC=CCCCC(=O)O)C(O)CC2O)ccc1,1,164,-6.5732751,1.2761804,-33.527687,-44.829967,-8.9551172,-32.570374,-6.5732751,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.7397506,1
Clc1cc(OCC(O)CSC2C(CC=CCCCC(=O)O)C(O)CC2O)ccc1,1,164,-6.4594998,1.2810817,-31.081909,-87.333748,-9.442647,-32.816528,-6.4594998,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.8007417,1
Clc1cc(OCC(O)CSC2C(CC=CCCCC(=O)O)C(O)CC2O)ccc1,1,164,-6.4285107,2.058033,-34.825813,-76.208237,-9.7481365,-27.771917,-6.4285107,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.7397506,1
Clc1cc(OCC(O)CSC2C(CC=CCCCC(=O)O)C(O)CC2O)ccc1,1,164,-6.3960323,1.7980855,-30.244747,-45.531754,-9.451746,-28.686483,-6.3960323,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.7397506,1
Clc1cc(OCC(O)CSC2C(CC=CCCCC(=O)O)C(O)CC2O)ccc1,1,164,-6.3632174,1.2843084,-36.463013,-88.723473,-8.8667898,-31.029716,-6.3632174,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3nc(N)sc3)C2SC1)c1n(CCN(C)C)nnn1,1,165,-7.3824625,2.2877507,-22.622833,-76.266533,-9.9903212,-41.532135,-7.3824625,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.5120385,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3nc(N)sc3)C2SC1)c1n(CCN(C)C)nnn1,1,165,-7.2751002,1.6104119,-19.838619,-99.206688,-11.898276,-35.473259,-7.2751002,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.8771528,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3nc(N)sc3)C2SC1)c1n(CCN(C)C)nnn1,1,165,-7.2088871,2.0560677,-29.358404,-95.574417,-10.526692,-41.522095,-7.2088871,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.33081055,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3nc(N)sc3)C2SC1)c1n(CCN(C)C)nnn1,1,165,-7.0820923,1.8803712,-28.576538,-74.499123,-9.5430088,-34.862099,-7.0820923,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.58074909,1
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3nc(N)sc3)C2SC1)c1n(CCN(C)C)nnn1,1,165,-7.0434599,2.2624419,-29.332314,-60.491894,-10.068431,-41.775234,-7.0434599,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.8649123,1
Fc1ccc(C2C(COc3cc4OCOc4cc3)CNCC2)cc1,1,166,-5.9740658,1.1673356,19.322664,-77.892632,-8.3442478,-26.625078,-5.9740658,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.9059422,1
Fc1ccc(C2C(COc3cc4OCOc4cc3)CNCC2)cc1,1,166,-5.8263774,1.5535665,16.685841,-85.52037,-9.3308878,-26.993551,-5.8263774,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.9058416,1
Fc1ccc(C2C(COc3cc4OCOc4cc3)CNCC2)cc1,1,166,-5.6819558,1.6604086,15.982425,-85.469856,-8.3679886,-25.18294,-5.6819558,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.6813665,1
Fc1ccc(C2C(COc3cc4OCOc4cc3)CNCC2)cc1,1,166,-5.6531157,1.1253719,14.515532,-71.630959,-8.5331945,-27.559917,-5.6531157,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.6259685,1
Fc1ccc(C2C(COc3cc4OCOc4cc3)CNCC2)cc1,1,166,-5.644968,1.446697,14.500874,-75.326744,-8.2691717,-27.878397,-5.644968,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.905338,1
P(=O)(OCC1C(O)C(O)C(n2c3ncnc4N(C)N=C(N)c(c34)c2)O1)(O)O,1,167,-6.5507874,1.1553645,-66.051888,-88.220451,-9.6431007,-36.210701,-6.5507874,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,3.484375,1
P(=O)(OCC1C(O)C(O)C(n2c3ncnc4N(C)N=C(N)c(c34)c2)O1)(O)O,1,167,-6.5183058,1.4004879,-64.910896,-87.457512,-9.6953678,-35.709007,-6.5183058,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,0.87513119,1
P(=O)(OCC1C(O)C(O)C(n2c3ncnc4N(C)N=C(N)c(c34)c2)O1)(O)O,1,167,-6.4568119,0.81342769,-64.845978,-103.57985,-9.7560225,-36.164177,-6.4568119,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data13.sdf,1.8033538,1
