mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
Clc1cc(-n2c([C@@](O)C)nc(CN3C(=O)N(C[C@](O)C(F)(F)F)C(c4ccc(Cl)cc4)=N3)n2)ccc1,1,463,-7.1421165,2.431783,103.40118,-101.01579,-10.468168,-41.948624,-7.1421165,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.7368164,1
S(CCN(C)C)[C@]1N(C)C(=O)[C@](CC)NC(=O)[C@]([C@](O)[C@@](C/C=C/C)C)N(C)C(=O)[C@](C(C)C)N(C)C(=O)[C@](CC(C)C)N(C)C(=O)[C@](CC(C)C)N(C)C(=O)[C@@](C)NC(=O)[C@](C)NC(=O)[C@](CC(C)C)N(C)C(=O)[C@](C(C)C)NC(=O)[C@](CC(O)(C)C)N(C)C1=O,1,983,-7.1419106,2.2987137,334.30408,-31.212116,-7.8857718,-37.426266,-7.1419106,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
S(C(F)F)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(CCO)nnn3)CO[C@]12,1,323,-7.1415887,2.1579502,39.961468,-71.261787,-9.1273146,-39.66938,-7.1415887,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.55562526,1
P(=O)(OC[C@@]1[C@@](O)C[C@](n2c3N=C(N)NC(=O)c3nc2)O1)(O[C@@]1[C@@](CO)O[C@@](N2C(=O)N=C(N)N=C2)C1)O,1,914,-7.1403866,2.9353287,-479.24359,-73.139359,-9.7316513,-42.892277,-7.1403866,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.76721567,1
Clc1cc(C(=O)N2[C@](c3nn4c(N=C(N5C[C@@](N)CC5)C(C)=C4)c3)CCCC2)c(NS(=O)(=O)C)cc1,1,111,-7.1398554,2.5426774,4.405097,-72.952629,-9.2937021,-35.903828,-7.1398554,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.0871227,1
FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3n4c(nn3)C=CC=C4)c(C)cc2)c1,1,718,-7.1394639,2.7163444,114.59496,-76.76049,-8.7557106,-38.3508,-7.1394639,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.4628906,1
Fc1c(N2CCN(C)CC2)ccc(Nc2nc(Oc3cc(NC(=O)C=C)ccc3)c3c([nH]cc3)n2)c1,1,743,-7.1381788,1.9105978,22.032562,-75.408836,-8.938446,-39.690826,-7.1381788,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.6824032,1
Clc1cc(-n2nc(C)cc2)c([C@@](Oc2nc(N)nc(-c3ccc(C[C@](N)C(=O)O)cc3)c2)C(F)(F)F)cc1,1,707,-7.1363139,2.9311268,-68.031197,-85.991615,-10.33665,-37.292439,-7.1363139,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.3335254,1
O([C@](CN1C(=O)N(C)c2c1c1c(nc2)ccc(-c2cc(C(O)(C)C)cnc2)c1)C)C,1,546,-7.1362858,1.4788535,-12.391885,-63.561642,-9.4104767,-36.123432,-7.1362858,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.2618346,1
S(=O)(=O)(c1ccc([C@]2(C(=O)Nc3sc(SCCN4CCCC4)cn3)[C@](C3CCCCC3)C2)cc1)C1CC1,1,441,-7.1359367,2.0670495,345.71509,-59.758663,-9.4299793,-36.397751,-7.1359367,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
FC(F)(F)c1cc(N2CCC(C(=O)O)CC2)c([C@@]2[C@@](COC)CN(C(=O)[C@@]3(F)[C@](c4ccc(OC)cc4)CN(C4CCCC4)C3)C2)cc1,1,670,-7.1357751,2.6867988,83.809158,-90.197746,-9.5434208,-33.926983,-7.1357751,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.81316811,1
FC(F)(F)Cn1c2c(c(-c3nc(Nc4c(OC)cc(N(CCN(C)C)C)c(NC(=O)C=C)c4)ncc3)c1)cccc2,1,940,-7.1348448,2.0599926,-38.978458,-73.094513,-9.8025551,-30.31851,-7.1348448,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.9990234,1
O=C(N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2N(C(=O)[C@@](N)[C@](O)C)CCC2)CCC1)[C@](O)C,1,821,-7.1341057,1.2280366,116.45205,-71.297134,-9.4497185,-36.216946,-7.1341057,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.5725176,1
S(C)C=1C(=O)C=C2C(NC(=O)C)CCc3c(c(OC)c(OC)c(O[C@]4[C@](O)[C@@](O)[C@](O)[C@@](CO)O4)c3)C2=CC=1,1,450,-7.134028,2.104248,83.641563,-55.300068,-9.7450113,-39.403378,-7.134028,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.3917093,1
O=C(OCC)[C@@](N[C@@]1C(=O)N(CC(=O)O)C[C@@](c2sccc2)SC1)CCc1ccccc1,1,58,-7.1311874,2.5573425,129.65173,-64.91758,-9.1078148,-33.518116,-7.1311874,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.30493164,1
O=C(NC)n1c2c(cc(Oc3cc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)ncc3)c(OCCOC)c2)cc1,1,237,-7.1295996,1.3150183,36.501461,-45.014027,-7.4512591,-40.904812,-7.1295996,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.4501798,1
O=C(O)CCC/C=C\C[C@@]1[C@@](CCC(=O)CCCCCCC)[C@](O)C[C@@]1O,1,169,-7.1264691,1.1705306,-43.978191,-70.435333,-8.80655,-32.275375,-7.1264691,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.76220703,1
Clc1cc2[C@@](N3[C@](C(=O)N(C)C)C[C@@](O)C3)(c3c(OC)cccc3)C(=O)N(S(=O)(=O)c3c(OC)cc(OC)cc3)c2cc1,1,479,-7.1258993,1.7350876,87.111008,-54.825821,-10.357055,-37.922184,-7.1258993,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.8542118,1
O=C(OC(COC(=O)CCCCCC)COC(=O)CCCCCC)CCCCCC,1,964,-7.1248369,2.2647903,1.6813097,-51.462269,-7.9763145,-36.992851,-7.1248369,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.76220703,1
O=C(O[C@@]1[C@@](O)(C)C[C@](O[C@]2[C@](N(C)C)[C@@](O)[C@](O[C@@]3[C@@](OC)[C@](OC(=O)C)CC(=O)O[C@](C)C/C=C/C=C/[C@](O)[C@](C)C[C@@]3CC=O)O[C@@]2C)O[C@]1C)CC(C)C,1,471,-7.1246305,2.7218127,-6.4603872,-5.5647554,-6.8903251,-40.13081,-7.1246305,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
Clc1c(C[N+](CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc2c(Cl)cccc2)(CC)CC)cccc1,1,403,-7.1235619,2.3321078,77.032516,-76.418419,-8.5125704,-37.466015,-7.1235619,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
FC(F)(F)c1ccc(-c2c(C(=O)Nc3ccc(C4CCN([C@](C(=O)OC)c5ccccc5)CC4)cc3)cccc2)cc1,1,569,-7.1216559,1.3053218,110.85001,-105.56892,-11.175498,-28.341217,-7.1216559,$HOME/My Research/Docking/sdf/smiles_data6.sdf,8.5879168e-005,1
O=C(OC(COC(=O)CCCCCC)COC(=O)CCCCCC)CCCCCC,1,964,-7.1214037,2.2891102,-1.3151834,-54.728668,-8.8718624,-38.324802,-7.1214037,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.2321374,1
O=C(Oc1cc([N+](C)(C)C)ccc1)N(CCCCCCCCCCN(C(=O)Oc1cc([N+](C)(C)C)ccc1)C)C,1,897,-7.11654,2.8290422,17.985207,-72.472458,-11.284778,-36.471794,-7.11654,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.5244141,1
Clc1cc(C(=O)N2[C@](c3nn4c(N=C(N5C[C@@](N)CC5)C(C)=C4)c3)CCCC2)c(NS(=O)(=O)C)cc1,1,111,-7.1158996,1.3688617,3.3653245,-55.553371,-8.6717768,-32.24918,-7.1158996,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.2689598,1
O=C(O)[C@](NC(=O)CC[C@](NC(=O)c1ccc(N(CC#C)[C@@]2c3c(cc4N=C(CO)NC(=O)c4c3)CC2)cc1)C(=O)O)CCC(=O)O,1,249,-7.1145635,1.3759278,-119.00553,-86.256462,-8.6521797,-41.570309,-7.1145635,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.65937042,1
Clc1c(Nc2c(P(=O)(C)C)cccc2)nc(Nc2c(OC)cc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1,1,68,-7.114038,3.1141081,-82.330528,-105.905,-9.7902012,-40.789715,-7.114038,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.52771,1
S(CC1=C(C(=O)O)N2C(=O)[C@@](NC(=O)Cn3nnnc3)[C@]2SC1)c1sc(C)nn1,1,72,-7.1137261,1.9409332,-33.242855,-59.336021,-9.6120186,-36.050804,-7.1137261,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.33081055,1
Clc1c(N)cc(OC)c(C(=O)NCC2CCN(CC[C@](OC(=O)N)c3ccc(F)cc3)CC2)c1,1,540,-7.1122665,1.6279919,-92.650772,-80.201118,-9.1578159,-37.941257,-7.1122665,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.5839244,1
Clc1c(C(=O)NCC(=O)N[C@@](CC(C)C)B2OC(=O)C(CC(=O)O)(CC(=O)O)O2)cc(Cl)cc1,1,469,-7.1122589,2.3036897,-109.54862,-78.851318,-8.849555,-41.0784,-7.1122589,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
O=C(O)[C@](NC(=O)CC[C@](NC(=O)c1ccc(N(CC#C)[C@@]2c3c(cc4N=C(CO)NC(=O)c4c3)CC2)cc1)C(=O)O)CCC(=O)O,1,249,-7.108603,1.7133653,-121.99278,-102.896,-8.1766787,-39.823639,-7.108603,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.77528381,1
Clc1c(Nc2n(C)c3c(n2)cc(C(=O)NC2CCC(C(F)(F)F)CC2)c(OCC(F)F)c3)c(Cl)ccc1CNC(=O)C(C)(C)C,1,732,-7.1084886,2.0535462,13.681505,-86.443909,-9.4396563,-38.477039,-7.1084886,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.160603,1
S(=O)(=O)(NC(C)(C)C)c1cc(Nc2c(C)cnc(Nc3ccc(OCCN4CCCC4)cc3)n2)ccc1,1,887,-7.1073647,1.014539,-199.05894,-93.846016,-8.657114,-36.893578,-7.1073647,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.19763184,1
O=C(NCC)c1c(c(-c2c(O)cc(O)c(C(C)C)c2)on1)-c1ccc(CN2CCOCC2)cc1,1,636,-7.1066942,0.88126457,68.855972,-80.348106,-9.9377756,-38.613407,-7.1066942,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.9899547,1
O=C(NCC=1C(=O)NC(C)=CC=1C)c1c(C)c(N(CC)C2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,1,752,-7.1032338,3.0130322,-40.832256,-50.141846,-8.7678118,-33.920292,-7.1032338,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.3072579,1
O=C(O[C@]1[C@](O[C@@]2[C@](NC)[C@@](O)[C@@](O)[C@@](C)O2)C=2C(C#C[C@]3([C@]4OC(=O)OC4)O[C@@]3C#CC=2)=C1)c1c(C)ccc2c(C)cc(OC)cc12,1,122,-7.1014733,3.6747584,296.99738,-89.604454,-8.8783579,-40.138496,-7.1014733,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
Fc1c(C(=O)N[C@](C(=O)O)Cc2ccc(-c3c(OC)cc(COCC)cc3OC)cc2)c(F)ccc1,1,446,-7.0974722,1.415844,-2.9832335,-73.007225,-10.063226,-35.147461,-7.0974722,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.30493164,1
O=C(N(CCCCNCCCN1C(=O)Nc2c(C1=O)cccc2)CCCN1C(=O)Nc2c(C1=O)cccc2)C,1,667,-7.0961714,2.122457,-189.23911,-45.904606,-9.4779472,-35.429821,-7.0961714,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.2060547,1
O=C(N(C(=O)[C@]1CN(CC=C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1)CCCN(C)C)NCC,1,814,-7.0939131,3.2477164,-22.976017,-62.136486,-9.5996113,-36.026726,-7.0939131,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.8387235,1
O=C(O)[C@](NC(=O)CC[C@](NC(=O)c1ccc(N(CC#C)[C@@]2c3c(cc4N=C(CO)NC(=O)c4c3)CC2)cc1)C(=O)O)CCC(=O)O,1,249,-7.0937185,2.9394822,-122.72201,-96.51902,-8.6383791,-40.23386,-7.0937185,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.76879096,1
S(=O)(=O)(NC(C)(C)C)c1cc(Nc2c(C)cnc(Nc3ccc(OCCN4CCCC4)cc3)n2)ccc1,1,887,-7.093369,1.8624665,-190.29631,-102.49992,-8.7427826,-37.633331,-7.093369,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.62890625,1
O=[N+]([O-])c1c(N/N=C(\c2ccc(O)cc2)/c2ccc(O)cc2)ccc([N+](=O)[O-])c1,1,906,-7.0920315,0.82146192,58.800003,-74.139481,-11.041771,-37.653999,-7.0920315,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.506557,1
O=C(O[C@@]1[C@@](O)(C)C[C@](O[C@]2[C@](N(C)C)[C@@](O)[C@](O[C@@]3[C@@](OC)[C@](OC(=O)C)CC(=O)O[C@](C)C[C@]4O[C@]4/C=C/C(=O)[C@](C)C[C@@]3CC=O)O[C@@]2C)O[C@]1C)CC(C)C,1,363,-7.0892615,1.5515095,172.30339,-42.095753,-8.344492,-35.604237,-7.0892615,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
S=C1N(c2c(F)c(C(F)(F)F)c(C#N)cc2)C(=O)C(C)(C)N1c1cnc(CCCc2occn2)cc1,1,537,-7.0890541,1.1892352,7.7839022,-65.372864,-9.250164,-37.240845,-7.0890541,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.63782233,1
O=C(N([C@](C(=O)NCCCC#Cc1c(NCCC)nc(Nc2ccc(C#N)cc2)nc1)C)C)/C=C/CN(C)C,1,974,-7.0883546,1.4383459,-89.144356,-105.56245,-7.8691883,-36.623608,-7.0883546,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.95605469,1
O=C(N[C@@]1C(=O)N2C(C(=O)O)=C(Cn3nc(C)nn3)CS[C@]12)/C(=N\OC)/c1nc(N)sc1,1,149,-7.0881577,2.3064158,36.913399,-81.482758,-10.109841,-38.951679,-7.0881577,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.4637694,1
O=C(N(CCCCNCCCN1C(=O)Nc2c(C1=O)cccc2)CCCN1C(=O)Nc2c(C1=O)cccc2)C,1,667,-7.0879116,2.7832494,-193.89787,-91.524857,-12.035109,-38.661335,-7.0879116,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.2724609,1
FC(F)(F)c1cc(OC[C@](O)/C=C/[C@@]2[C@@](C/C=C\CCCC(=O)OC(C)C)[C@@](O)C[C@]2O)ccc1,1,705,-7.0858808,2.1178899,7.2026925,-94.104721,-9.7873669,-39.48093,-7.0858808,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.76220703,1
O=C(O)C[C@@](CC(=O)Nc1c(C(=O)N2CCC3(CC2)CCCC3)cc(C)cc1C)c1c2c(ccc1)cccc2,1,791,-7.0855484,2.3359981,-77.87571,-72.126633,-10.663983,-36.61837,-7.0855484,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
FC(F)(F)CCNC=1c2n(c(-c3cc(C)c(C(=O)NC4CC4)cc3)cn2)N=C(Oc2c(F)c(F)c(OC)cc2)C=1,1,751,-7.0850143,1.4373516,151.36043,-72.667313,-9.6690369,-38.57576,-7.0850143,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.1486977,1
Clc1cc2c(CCS(=O)(=O)c3ccc(CCC(=O)O)cc3)c(CCNS(=O)(=O)Cc3c(C(F)(F)F)cccc3)n(C(c3ccccc3)c3ccccc3)c2cc1,1,465,-7.0847607,2.2607834,91.939728,-52.447895,-8.8555021,-41.312767,-7.0847607,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.1542969,1
Clc1cc(C(=O)N2[C@](c3nn4c(N=C(N5C[C@@](N)CC5)C(C)=C4)c3)CCCC2)c(NS(=O)(=O)C)cc1,1,111,-7.0842443,1.1355526,4.4584785,-98.11602,-9.5258493,-35.609646,-7.0842443,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
O=C(N(CCCCNCCCN1C(=O)Nc2c(C1=O)cccc2)CCCN1C(=O)Nc2c(C1=O)cccc2)C,1,667,-7.0834284,4.4947891,-197.28473,-67.313736,-9.1971521,-38.026871,-7.0834284,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.60302734,1
O=C(NCC=1C(=O)NC(C)=CC=1C)c1c(C)c(N(CC)C2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,1,752,-7.083077,1.9981529,-39.506863,-80.032288,-8.8681011,-36.404476,-7.083077,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.99329215,1
O=C(N(C(=O)[C@]1CN(CC=C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1)CCCN(C)C)NCC,1,814,-7.0829482,1.1602046,-22.441816,-80.202347,-9.2577267,-34.20948,-7.0829482,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.60302734,1
Clc1c(Nc2n(C)c3c(n2)cc(C(=O)NC2CCC(C(F)(F)F)CC2)c(OCC(F)F)c3)c(Cl)ccc1CNC(=O)C(C)(C)C,1,732,-7.0814743,2.5024531,15.622188,-49.427326,-10.065178,-33.709255,-7.0814743,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.60402548,1
S(=O)(=O)(NC(C)C)c1c(Nc2nc(Nc3c(OC)cc(N4CCC(N5CCN(C)CC5)CC4)cc3)nc3NCCc23)cccc1,1,234,-7.080667,2.2219818,-193.02165,-42.456684,-9.0251751,-38.068371,-7.080667,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.52771,1
O=C(O[C@]1[C@](O)(C(=O)OC)[C@@]2N(C=O)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@](C3)C4)cccc5)[C@@]32[C@@]2[C@@]1(CC)C=CCN2CC3)C,1,988,-7.07973,1.7642611,216.40492,-52.155106,-8.3451071,-39.677551,-7.07973,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.81485397,1
P(=O)(OCCCC)(OC[C@@]1[C@@](OP(=O)(OCCCC)O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)O,1,475,-7.0776548,1.0148664,-302.77847,-66.325394,-9.1355438,-36.6175,-7.0776548,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.75453323,1
S(=O)(=O)(CCCOc1cc(C)c(c(C)c1)-c1cc(COc2cc3OC[C@@](CC(=O)O)c3cc2)ccc1)C,1,970,-7.0767579,2.2883677,-20.839394,-56.903938,-12.320422,-37.59248,-7.0767579,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.0710781,1
O=C(O[C@]1[C@](O)(C(=O)OC)[C@@]2N(C=O)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@](C3)C4)cccc5)[C@@]32[C@@]2[C@@]1(CC)C=CCN2CC3)C,1,988,-7.0765905,1.9240788,224.22537,-84.060371,-8.4122925,-37.251274,-7.0765905,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.6451595e-005,1
Brc1ccc(-n2nc(c([C@@]3N(CCc4cc5NC(=O)Nc5cc4)C(=O)CO3)c2)-c2ccc(F)cc2)cc1,1,756,-7.0764918,1.6300126,-1.2021104,-91.155739,-11.082098,-36.549088,-7.0764918,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.732265,1
Clc1c(/C=C(/C(=O)O)\C)c(Cl)cc(C(=O)Nc2scc(-c3c(OC)c([C@@](OCCCCCC)C)ccc3)n2)c1,1,250,-7.0764008,1.247483,-40.688442,-83.311646,-9.9245405,-36.100494,-7.0764008,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.3475734,1
S(=O)(=O)(C)c1cc(OC)c(Nc2nn3c(n2)C=CC(c2ccc(NC(=O)[C@](C)c4ccc(F)cc4)cc2)=C3)cc1,1,923,-7.0756288,0.97110313,-3.9694171,-67.87706,-9.9724331,-40.269871,-7.0756288,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.9672482,1
O(Cc1nc(C2CCN(c3ncc(CC)cn3)CC2)sc1)c1ccc(-n2nnnc2)cc1,1,805,-7.075284,1.9573072,-48.538208,-65.6688,-9.8716421,-37.878876,-7.075284,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.80381185,1
S(C)C=1C(=O)C=C2C(NC(=O)C)CCc3c(c(OC)c(OC)c(O[C@]4[C@](O)[C@@](O)[C@](O)[C@@](CO)O4)c3)C2=CC=1,1,450,-7.0747643,1.833697,81.50901,-55.68856,-9.1342506,-37.483349,-7.0747643,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.4522409,1
Clc1c([C@]2(Cn3ncnc3)O[C@@](COc3ccc(N4CCN(C(C)C)CC4)cc3)CO2)ccc(Cl)c1,1,831,-7.0723701,1.3363465,28.775726,-62.440952,-8.4721384,-36.417416,-7.0723701,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
O=C(Oc1cc([N+](C)(C)C)ccc1)N(CCCCCCCCCCN(C(=O)Oc1cc([N+](C)(C)C)ccc1)C)C,1,897,-7.0721607,4.9671588,15.334418,-13.821978,-10.02312,-38.517544,-7.0721607,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.7639122,1
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)[C@@](NC(=O)[C@](O)c4ccccc4)[C@]3SC2)nnn1,1,879,-7.0700932,2.6840379,28.006004,-61.245384,-10.706614,-43.044697,-7.0700932,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
S(=O)(=O)(NC(C)C)c1c(Nc2nc(Nc3c(OC)cc(N4CCC(N5CCN(C)CC5)CC4)cc3)nc3NCCc23)cccc1,1,234,-7.0699844,1.8149234,-201.40858,-64.042587,-9.0856228,-38.594707,-7.0699844,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.4628906,1
O=C(NC)n1c2c(cc(Oc3cc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)ncc3)c(OCCOC)c2)cc1,1,237,-7.069418,1.4955553,42.46851,-54.16251,-7.628058,-37.310078,-7.069418,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.4501798,1
O=C(OC(C)C)c1cc2c(C(=O)c3ccc(CCCN(CCCC)CCCC)cc3)c(CCCC)oc2cc1,1,288,-7.0614209,2.4568701,62.711967,-55.082424,-9.9926577,-37.256878,-7.0614209,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.60302734,1
S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCNC(=O)N2C(=O)C(CC)=C(C)C2)cc1,1,696,-7.0600572,3.2364049,-268.99997,-63.694572,-9.6008377,-34.525547,-7.0600572,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.2003231,1
O=C(N(C)C)Nc1ccc(-c2c(-c3c4c([nH]c(-c5cc(CN(C)C)ccc5)c4)ncc3)cn(CC)n2)cc1,1,184,-7.0582652,2.031939,28.716415,-93.226135,-9.3903694,-35.186649,-7.0582652,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.4485536,1
Clc1ccc(N(C(=O)Cc2ccccc2)C2CCN(C(C)C)CC2)cc1,1,765,-7.0572486,2.0549207,-43.722332,-57.761257,-7.8289227,-34.544498,-7.0572486,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.7410595,1
O=C(NC)n1c2c(cc(Oc3cc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)ncc3)c(OCCOC)c2)cc1,1,237,-7.056416,1.2686315,39.702091,-60.364437,-7.7880573,-37.229122,-7.056416,$HOME/My Research/Docking/sdf/smiles_data6.sdf,3.4501798,1
S(=O)(=O)(O)c1ccc(C2=[cH0]3[nH][cH0](=C(c4ccc(S(=O)(=O)O)cc4)C4=NC(=C(c5ccc(S(=O)(=O)O)cc5)C5=NC(=C(c6ccc(S(=O)(=O)O)cc6)c6[nH]c2cc6)C=C5)C=C4)cc3)cc1,1,967,-7.0557413,3.314395,196.6114,-55.805027,-10.559709,-30.926239,-7.0557413,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
S(Cc1c(F)c(F)ccc1)C=1N(CC(=O)N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C2CCN(CCOC)CC2)c2c(C(=O)C=1)cccc2,1,586,-7.0548377,1.5460026,73.72879,-88.355003,-9.767045,-30.009651,-7.0548377,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.0038928986,1
S(=O)(=O)(N(Cc1nc(NCC(=O)OC(C)C)ccc1)Cc1ccc(-n2nccc2)cc1)c1cnccc1,1,173,-7.0539765,2.0713305,5.9194093,-85.39946,-7.8437576,-34.49754,-7.0539765,$HOME/My Research/Docking/sdf/smiles_data6.sdf,1.0742188,1
O=C(N([C@](C(=O)NCCCC#Cc1c(NCCC)nc(Nc2ccc(C#N)cc2)nc1)C)C)/C=C/CN(C)C,1,974,-7.053545,1.3785467,-91.024185,-61.555531,-8.7295542,-44.050652,-7.053545,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.76220703,1
O=C(O)C[C@]1C(=O)N[C@@](Cc2c3c([nH]c2)cccc3)C(=O)N2[C@](C(=O)N[C@](C(=O)N)CSSCCC(=O)N[C@@](CCCCNC(=N)N)C(=O)NCC(=O)N1)CCC2,1,476,-7.052598,1.8332483,-274.80963,-79.598015,-8.0980015,-37.034836,-7.052598,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
O=C(NC1CCC(N2CCN(CC3CC3)CC2)CC1)c1cc(OC)c(Nc2nc3N(C(C)C)[C@](CC)C(=O)N(C)c3cn2)cc1,1,616,-7.0522251,2.3608143,117.7108,-67.504326,-10.47986,-39.104923,-7.0522251,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.33546996,1
O=C(O)[C@@](NC(=O)c1ccc(NC[C@]2N(C=O)C=3C(=O)N=C(N)NC=3NC2)cc1)CCC(=O)O,1,873,-7.0518646,2.7262731,-182.69118,-75.321259,-9.9226971,-38.300392,-7.0518646,$HOME/My Research/Docking/sdf/smiles_data6.sdf,2.407886,1
O[C@]1[C@@](O)[C@](n2c3ncnc(N)c3nc2)O[C@@]1CN(C(C)C)C1CC(CCc2[nH]c3c(n2)cc(C(C)(C)C)cc3)C1,1,786,-7.0500979,1.3181554,31.711037,-66.837944,-8.513546,-36.547794,-7.0500979,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0,1
S(=O)(=O)(NC(C)(C)C)c1cc(Nc2c(C)cnc(Nc3ccc(OCCN4CCCC4)cc3)n2)ccc1,1,887,-7.0480423,1.6935694,-190.32518,-60.780579,-8.2468586,-31.565599,-7.0480423,$HOME/My Research/Docking/sdf/smiles_data6.sdf,0.62890625,1
