mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
O=C(OCC)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,1,689,-6.361331,2.323765,15.103138,-71.166031,-6.955739,-31.869144,-6.361331,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(N(CC)Cc1ccccc1)CN1C(=O)N(C)c2c1nc(-c1ccccc1)nc2,1,809,-6.3607955,2.2105246,-20.638927,-73.893867,-9.1854162,-31.247608,-6.3607955,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.1307354,1
Fc1cc(C)c(Oc2c(C=3c4c(C(=O)N(C)C=3)[nH]c(C(=O)NCC)c4)cc(C(O)(C)C)cc2)c(C)c1,1,396,-6.3603477,2.0925939,-30.304096,-76.787125,-9.5514936,-33.521519,-6.3603477,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.8669043,1
Fc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2ccc(OCCOC)cc2)nc1,1,354,-6.3603244,2.2867141,-112.26358,-88.757339,-11.34826,-30.599234,-6.3603244,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.7834414,1
N(CCCCN)(Cc1[nH]c2c(n1)cccc2)[C@@]1c2ncccc2CCC1,1,678,-6.3598337,2.2818468,69.827293,-56.061012,-9.7067118,-28.627733,-6.3598337,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2060547,1
O=C(O)CCCCCCNC1c2c(cccc2)CCc2c1cccc2,1,705,-6.3595486,2.4138567,-1.019418,-78.008591,-10.39585,-24.372366,-6.3595486,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.4687973,1
Fc1c(OC(C)C)ccc(-c2nn([C@@](C)C3=C(c4cc(F)ccc4)C(=O)c4c(O3)ccc(F)c4)c3ncnc(N)c23)c1,1,573,-6.3593898,2.1254327,7.8316541,-87.801361,-10.022019,-30.215485,-6.3593898,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.9836733,1
O=C(NCCN1CCC(O)(Cc2ccccc2)CC1)Nc1c2c(nc(C)c1)cccc2,1,888,-6.3587852,3.7573729,-113.09562,-59.335403,-11.185252,-30.145172,-6.3587852,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.3125,1
S(=O)(=O)(C)c1cc2N(CCCN3CCC(C(=O)N)CC3)c3c(Sc2cc1)cccc3,1,319,-6.3587809,1.0647734,15.316228,-77.717644,-9.0602036,-31.431068,-6.3587809,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
Clc1c(Cn2c3c(Cl)cc(C(F)(F)F)cc3cc2)c(Cl)ccc1C(=O)N1CCC(CC(=O)O)CC1,1,996,-6.3562536,1.223366,8.1954432,-64.613052,-9.617259,-35.321354,-6.3562536,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.3370755,1
OC1(c2c3c(n(-c4n[nH]cc4)nc3)nc(N3[C@](C)COCC3)c2)C[C@@]2O[C@](C1)CC2,1,360,-6.355516,3.3873923,101.55014,-85.376671,-9.5005617,-29.517235,-6.355516,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.1994586,1
ClCCNP(=O)(O[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)NCCCl,1,983,-6.3554921,2.2211831,-86.456566,-80.703827,-10.114774,-34.27644,-6.3554921,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.9552023,1
ClC(Cl)(Cl)c1c(Cl)c(OC(=O)O[C@@]2CC=3[C@@](C)([C@@]4[C@]([C@]5[C@@](C)([C@@]([C@@](CCCC(C)C)C)CC5)CC4)CC=3)CC2)c(Cl)c(OC)n1,1,570,-6.3551383,2.1933315,85.619118,-62.390324,-8.3762751,-29.060377,-6.3551383,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2628134,1
Clc1ccc(C(=O)n2c(C)c(CC(=O)OCC(=O)O)c3c2ccc(OC)c3)cc1,1,574,-6.3544736,2.5853112,62.032555,-69.413757,-8.8051291,-33.815964,-6.3544736,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.3741076,1
O=C1Nc2c(ccc(CN3CCN(c4ncc(C#N)cc4)CC3)c2)C=2NCCCC1=2,1,438,-6.3539915,3.4033046,2.232162,-92.973305,-10.073846,-33.655327,-6.3539915,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.0742188,1
O=C(Nc1nnc(-c2ccccc2)cc1)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1,1,994,-6.3532953,1.1658559,-120.00662,-79.431786,-9.5771418,-29.809053,-6.3532953,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.5030715,1
[S@@](=O)(Cc1c(C)c(OCC2COC(C)(C)OC2)c(C)cn1)c1[nH]c2c(n1)cccc2,1,446,-6.3532863,2.2535355,-49.679081,-72.836121,-9.0567245,-34.723194,-6.3532863,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.3224702,1
O=C(O)[C@@](N)CC(=O)NC1=NC(=O)N([C@]2[C@@](O)[C@](O)[C@@](CO)O2)C=C1,1,558,-6.3529954,1.7449507,-83.871391,-72.264145,-9.3398943,-32.307121,-6.3529954,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2331543,1
Clc1c(F)c(OC2CCC(C(=O)O)(Cc3nc(Nc4sccn4)ccc3)CC2)ccc1,1,547,-6.3528671,1.3986235,-36.779247,-74.430817,-10.1917,-30.563988,-6.3528671,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.4345434,1
FC(F)(F)c1cc(Oc2c(OC)cc(NC(CCCN)C)c3nc(OC)cc(C)c23)ccc1,1,62,-6.3527341,1.7578969,38.704647,-65.894661,-9.294445,-30.563019,-6.3527341,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.60961831,1
Clc1ccc(Cc2c(O)c(C(=O)O)c3c(n2)c2c(cc3)CCCC2)cc1,1,451,-6.3522086,2.0276952,3.2559311,-67.178177,-8.5421534,-30.48526,-6.3522086,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.17093837,1
Clc1c(Cn2c3c(Cl)cc(C(F)(F)F)cc3cc2)c(Cl)ccc1C(=O)N1CCC(CC(=O)O)CC1,1,996,-6.3521523,1.7552952,14.062706,-44.352955,-10.058415,-31.302385,-6.3521523,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.69356561,1
O=C(N[C@@]1C(=O)N2[C@@](C(=O)OCOC(=O)C)C(C)(C)S[C@]12)Cc1ccccc1,1,316,-6.3520265,1.5789437,-28.319239,-52.72884,-8.7083731,-33.607952,-6.3520265,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.9599609,1
S(=O)(=O)(C(C)C)c1ccc(-c2nc(c(N)nc2)-c2onc(-c3ccc(CNC)cc3)c2)cc1,1,806,-6.3519588,1.4057971,188.78682,-91.870102,-10.755687,-34.350861,-6.3519588,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.6581316,1
Clc1cc(NC(=O)N)c(OCC(=O)N2[C@](C)CN(Cc3ccc(F)cc3)CC2)cc1,1,85,-6.3510895,1.7811676,-43.290897,-53.191711,-8.9856091,-27.95167,-6.3510895,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.6038589,1
Clc1cc([C@@](O)CN[C@@]2Cc3c(ccc(OCC(=O)OCC)c3)CC2)ccc1,1,155,-6.3509769,1.1787122,33.931232,-91.748322,-9.6583204,-35.239334,-6.3509769,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.5797787,1
FC(F)(F)c1cc(Oc2c(OC)cc(NC(CCCN)C)c3nc(OC)cc(C)c23)ccc1,1,62,-6.3507252,1.8057618,43.729794,-82.90625,-9.9642057,-28.846615,-6.3507252,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.3722893,1
Fc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2ccc(OCCOC)cc2)nc1,1,354,-6.3502598,2.087924,-117.15843,-67.549408,-10.384657,-32.501991,-6.3502598,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.1120547,1
O=C(OC1CCCC1)[C@@](NC(=O)[C@@]([C@](O)C(=O)NO)CC(C)C)c1ccccc1,1,854,-6.3494978,1.0323846,56.562424,-70.470345,-9.1083107,-31.179338,-6.3494978,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.50048828,1
Clc1c(C(=O)NCC2(O)CCCCCC2)cc(N2C(=O)N(C[C@@](O)COC)C(=O)C=N2)cc1,1,638,-6.3488674,1.4802661,45.280281,-97.326256,-10.293195,-29.972691,-6.3488674,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.68798828,1
O[C@](CNCCCCNC[C@@](O)CCNCC)CCNCC,1,233,-6.3486242,2.5614915,7.7952065,-85.955872,-10.46838,-31.121038,-6.3486242,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.809082,1
S(=O)(=O)(O)[C@@](C(=O)N[C@@]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@]12)c1ccccc1,1,906,-6.3471904,1.810393,-76.5158,-58.826267,-10.19346,-32.904488,-6.3471904,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.6322634,1
O=C(O)CCCCCC(c1ccccc1)C=1C(=O)C(C)=C(C)C(=O)C=1C,1,753,-6.3471565,2.3947656,6.42767,-67.68602,-8.9556684,-31.005054,-6.3471565,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.0249023,1
Fc1c(F)cc(CCC(=O)O)cc1OC[C@](O)CNC(CC1Cc2c(cccc2)C1)(C)C,1,156,-6.3468366,1.0734613,-30.232025,-91.293869,-11.932275,-29.399464,-6.3468366,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O(CCCCN1CCN(c2c3c(scc3)ccc2)CC1)c1cc2NC(=O)C=Cc2cc1,1,222,-6.3462305,2.1642637,62.014145,-63.104572,-8.566534,-31.151716,-6.3462305,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2727892,1
Clc1c(C(OCc2ccc(C(F)(F)F)cc2)Cn2cncc2)ccc(Cl)c1,1,897,-6.3461428,1.2154086,49.873127,-74.288765,-8.9821787,-31.804537,-6.3461428,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.3950071,1
Fc1c(OC(C)C)ccc(-c2nn([C@@](C)C3=C(c4cc(F)ccc4)C(=O)c4c(O3)ccc(F)c4)c3ncnc(N)c23)c1,1,573,-6.3447375,1.6163561,6.7261944,-89.795509,-9.8098059,-33.10445,-6.3447375,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.7564042,1
FC(F)([C@](O)(Cn1nnnc1)c1c(F)cc(F)cc1)c1ncc(C#Cc2ccc(OCc3ccc(C#N)cc3)cc2)cc1,1,83,-6.3447361,3.4994175,106.38638,-35.549431,-8.9495611,-34.46883,-6.3447361,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.867996,1
O=C(CCC)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,1,380,-6.3445735,1.0177488,103.69039,-78.067039,-9.0724812,-30.419983,-6.3445735,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.2641654,1
Fc1c(C(=O)NC)ccc(C2=Nn3c(Cc4cc5c(nccc5)cc4)cnc3N=C2)c1,1,557,-6.3439903,4.3700538,88.332184,-84.648407,-10.01446,-33.371185,-6.3439903,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.850616,1
Clc1c(-c2c(COC3CCN(c4cc5n(C)cc(C(=O)O)c5cc4)CC3)c(C3CC3)on2)c(Cl)ccc1,1,348,-6.3435893,1.4640367,117.96911,-84.945396,-9.4524431,-26.375759,-6.3435893,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.76074207,1
S(=O)(=O)(O)[C@@](C(=O)N[C@@]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@]12)c1ccccc1,1,906,-6.3434796,2.1097913,-76.566048,-61.186958,-9.4768143,-32.829205,-6.3434796,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.6322634,1
Fc1c(-c2cnc(OCCCN3CCCCC3)cc2)cc2c(ncc3N(C)C(=O)N(C(C)C)c23)c1,1,546,-6.3434372,2.3964365,-14.154125,-65.819069,-10.013139,-34.593948,-6.3434372,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.526371,1
FC(F)(F)c1cc(N2C(N3CCN(c4cc(OC)ccc4)CC3)=Nc3c(F)cccc3[C@@]2CC(=O)O)c(OC)cc1,1,269,-6.3434329,2.2352455,-59.514851,-68.459488,-8.3072233,-32.384258,-6.3434329,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.2180893,1
Brc1c2OCC[C@@](NCCCNC=3Nc4c(C(=O)C=3)scc4)c2cc(Br)c1,1,57,-6.3431854,1.7180542,-76.744972,-75.672218,-9.5455246,-32.796566,-6.3431854,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2726574,1
Clc1c(F)ccc(Nc2ncnc3c2c(NC(=O)C=C)cc(C#CC(C)(C)N2CCN(C)CC2)c3)c1,1,450,-6.3428178,1.7131108,-61.171738,-46.964684,-8.1149254,-27.1276,-6.3428178,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.4628906,1
O=C(O)C[C@]1C(=O)N[C@](Cc2ccccc2)C(=O)N(C)[C@@](C(C)C)C(=O)N[C@@](CCCNC(=N)N)C(=O)NCC(=O)N1,1,136,-6.3427043,1.8983803,-178.77087,-53.458908,-9.1111526,-33.524532,-6.3427043,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.0065383911,1
OC(CNCCCCCCNCC(O)c1cc(O)c(O)cc1)c1cc(O)c(O)cc1,1,307,-6.3425431,2.5341411,50.556496,-58.018784,-10.860466,-30.964638,-6.3425431,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.0488646,1
O=C(O)C[C@]1C(=O)N[C@](Cc2ccccc2)C(=O)N(C)[C@@](C(C)C)C(=O)N[C@@](CCCNC(=N)N)C(=O)NCC(=O)N1,1,136,-6.3423915,1.129835,-174.0623,-89.541046,-9.1565123,-26.818027,-6.3423915,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.2904107,1
Fc1ccc(-c2c(C(=O)N3[C@](CNC(=O)c4c5c(occ5)ccc4)CCCC3)nc(C)s2)cc1,1,838,-6.3422771,1.2877574,81.143486,-84.388588,-9.4600563,-32.624657,-6.3422771,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.6286945,1
O=C(N[C@@]1(C(C)C)C(=O)N2[C@@](O)(O1)[C@]1N(C(=O)[C@@]2Cc2ccccc2)CCC1)[C@]1CN(C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1,1,530,-6.3420696,1.6853142,59.548504,-110.54249,-11.146687,-28.665865,-6.3420696,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.9523141,1
S(=O)(=O)(CC)c1c(N)cc(OC)c(C(=O)NCC2N(CC)CCC2)c1,1,357,-6.3412585,1.6996301,49.985191,-49.387085,-8.3819313,-30.322536,-6.3412585,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.8928509,1
Clc1c(F)c(OC2CCC(C(=O)O)(Cc3nc(Nc4sccn4)ccc3)CC2)ccc1,1,547,-6.3403358,2.1757979,-42.451092,-64.737007,-9.156146,-32.209778,-6.3403358,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.56461787,1
F[C@@]1CN(C(=O)CNC(CC(=O)N2CCCC2)(C)C)[C@](C#N)C1,1,839,-6.3399229,1.7028826,-20.199818,-71.956436,-9.2609272,-25.535158,-6.3399229,$HOME/My Research/Docking/sdf/smiles_data7.sdf,6.5509244e-005,1
FC(F)(F)c1cc(-c2n3N=C(NC4CCC(C(O)(C)C)CC4)C=Cc3nc2)ccc1,1,958,-6.3394623,3.9572406,-26.84967,-72.318146,-10.420155,-31.584661,-6.3394623,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2810943,1
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(=O)C1)CC2,1,58,-6.3393726,1.7350581,-1.2643212,-57.447567,-9.6269865,-31.689192,-6.3393726,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.658917,1
P(=O)(OC[C@@]1OC(=O)N(c2cc(F)c(-c3cnc(-c4nn(C)nn4)cc3)cc2)C1)(O)O,1,597,-6.3392425,1.6749064,-104.4149,-86.89695,-10.00754,-35.206356,-6.3392425,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.85310757,1
O=C(O[C@]1[C@@](OC)[C@]([C@]2(C)[C@@](C/C=C(\C)/C)O2)[C@]2(OC2)CC1)N[C@@](C(=O)N)C(C)C,1,900,-6.3390198,1.0199485,276.13809,-77.672958,-9.4208441,-35.140812,-6.3390198,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.9934082,1
Clc1c(C)cc(CN2CCC(N3C(=O)CC[C@@]3C(=O)Nc3nc(C)cc(C(=O)N(C)C)c3)CC2)cc1,1,347,-6.3388729,2.6631305,-82.133598,-54.868237,-8.5231209,-33.636639,-6.3388729,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.9232327,1
O(CCCO)[C@]1[C@](O)C(=C)/C(=C\C=C/2\[C@]3[C@@](C)([C@@]([C@@](CCCC(O)(C)C)C)CC3)CCC\2)/C[C@]1O,1,518,-6.3388505,1.5795974,36.695141,-37.787422,-8.6642094,-31.434315,-6.3388505,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.6157947,1
O=C(N[C@@]1C(=O)N2C(C(=O)O)=C(C)CS[C@]12)[C@](N)C1=CCC=CC1,1,966,-6.3381953,1.3815677,86.44735,-55.170368,-9.1781473,-26.11937,-6.3381953,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.35302734,1
FC(F)(F)c1ccc(-c2n(Cc3c(OCCC[C@](CC(=O)O)C)cccc3)c(C)cn2)cc1,1,635,-6.3381901,1.6488156,27.271074,-57.555164,-9.5116634,-32.773598,-6.3381901,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.68464887,1
O(CC)c1noc2c1ccc(OCCC1CCN(c3nnc(C)cc3)CC1)c2,1,676,-6.337213,2.2115016,10.291377,-80.876221,-10.115849,-32.542706,-6.337213,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.1001956,1
Brc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1,832,-6.3370466,1.3378725,-9.4643345,-85.7509,-9.8516893,-31.139116,-6.3370466,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
Clc1c(C(SCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,1,344,-6.3370175,1.7458787,17.34474,-52.683006,-9.1953745,-28.974882,-6.3370175,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.9760742,1
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1,100,-6.3365164,3.93661,24.247393,-45.480564,-8.7941694,-28.78207,-6.3365164,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.131098,1
O=C(NC(Cc1ccccc1)c1ccccc1)c1cnccc1,1,840,-6.3364968,1.4269018,-9.2319355,-79.75135,-9.8175774,-27.349743,-6.3364968,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2676207,1
O(CCCO)[C@]1[C@](O)C(=C)/C(=C\C=C/2\[C@]3[C@@](C)([C@@]([C@@](CCCC(O)(C)C)C)CC3)CCC\2)/C[C@]1O,1,518,-6.3360901,1.3501809,40.082962,-45.515911,-8.6875668,-29.799675,-6.3360901,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.6157947,1
O=C(CCCCC(=O)N1[C@@](C(=O)O)CCC1)N1[C@@](C(=O)O)CCC1,1,194,-6.3359599,2.550709,0.56091475,-58.855061,-8.2327833,-33.679607,-6.3359599,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.3828125,1
O=C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)[C@]([C@@](O)C3)C[C@](O)CC4)CC2)CC1,1,749,-6.3354416,1.2970766,-14.145837,-83.484131,-9.4916172,-33.43074,-6.3354416,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.76220703,1
O(C)c1c(CNCC[C@]2(c3ncccc3)CC3(OCC2)CCCC3)scc1,1,604,-6.335144,1.8576463,24.1297,-64.741753,-9.0041237,-30.910858,-6.335144,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.5850873,1
O=[N+]([O-])/C(=C/CCCCCCCC(=O)O)/CCCCCCCC,1,429,-6.3349538,1.5960224,9.8882179,-62.560226,-10.196721,-33.595089,-6.3349538,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.5244141,1
Fc1c(F)ccc2[C@](N3N4C(C(=O)N5[C@]3COCC5)=C(OCOC(=O)OC)C(=O)C=C4)c3c(SCc12)cccc3,1,303,-6.3348379,2.462621,80.521881,-51.891434,-7.6575007,-29.057072,-6.3348379,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(/C=C(\O)/C=C/c1cc(OC)c(OC)cc1)/C=C/c1cc(OC)c(OC)cc1,1,467,-6.3348131,1.6347358,-6.6037755,-99.734947,-11.522984,-33.827297,-6.3348131,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.44598997,1
O=C(OCC(CCCC)CC)/C(/C#N)=C(/c1ccccc1)\c1ccccc1,1,235,-6.3343453,1.1146966,10.346399,-66.245781,-8.8072233,-26.335583,-6.3343453,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.5408648,1
O=C1N(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)c2nc(C)nc(C)c2CC1,1,488,-6.3341422,1.5642974,-114.3861,-58.055382,-9.7185993,-31.39579,-6.3341422,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.9449135,1
O=C(OCC(CCCC)CC)C=Cc1ccc(OC)cc1,1,789,-6.3331313,1.2729602,13.23846,-70.073044,-8.6628189,-29.272703,-6.3331313,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C([C@](OC)c1ccccc1)N1Cc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]c2C1,1,685,-6.3326817,1.4017808,101.71437,-82.999878,-9.6404381,-30.534353,-6.3326817,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.5799069,1
O=C(N[C@@]1C(=O)N2[C@@](C(=O)OCOC(=O)C)C(C)(C)S[C@]12)Cc1ccccc1,1,316,-6.3322692,2.6557801,-27.526663,-69.486832,-8.4964771,-33.961899,-6.3322692,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.010863734,1
O(C)C1C[N+](C)(C)C/C(=C(/c2sccc2)\c2sccc2)/C1,1,624,-6.3310924,1.5042638,115.20163,-44.395973,-9.5657711,-33.029762,-6.3310924,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.3802178,1
O=C1NC([C@]2[C@](C)CN(Cc3ncccn3)C2)=Cn2c(C3CCOCC3)ncc12,1,942,-6.330822,1.0703906,14.036734,-75.681168,-9.4205513,-27.470673,-6.330822,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.10276551,1
Fc1c(C(=O)NC)ccc(C2=Nn3c(Cc4cc5c(nccc5)cc4)cnc3N=C2)c1,1,557,-6.3303642,2.6161873,89.288399,-75.406776,-9.9747591,-32.502861,-6.3303642,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.3584284,1
O=C(O)[C@@](NC(=O)[C@@](NC(=O)CCCC[C@]1SSCC1)CCC(=O)O)C,1,539,-6.3303227,1.3062288,-63.884487,-58.088947,-7.9843221,-27.650478,-6.3303227,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.1152344,1
FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(C)cc2)c1,1,564,-6.3299356,3.9531405,126.1276,-78.449585,-10.78685,-32.69352,-6.3299356,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.4636779,1
S(=O)(C)c1ccc(/C=C\2/C(C)=C(CC(=O)O)c3c/2ccc(F)c3)cc1,1,593,-6.3298044,1.2156854,5.7988257,-54.411472,-9.6925879,-32.998943,-6.3298044,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.6329179,1
O=C(NCc1cc(OC)c(O)cc1)CCCC/C=C\C(C)C,1,457,-6.328897,2.3352821,-41.48727,-63.506241,-8.6712809,-29.670832,-6.328897,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.76220703,1
FC(F)(F)c1c(C#N)ccc(NC(=O)[C@@](O)(COc2ccc(C#N)cc2)C)c1,1,802,-6.3283529,3.0998559,38.082108,-58.582172,-9.3069792,-32.774609,-6.3283529,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.4276257,1
O=C(NC1CC1)C=1C(=O)c2c(N(c3cc(C#Cc4c[n+]([O-])ccc4)ccc3)C=1)nccc2,1,903,-6.3281131,0.95629334,73.152039,-61.799706,-9.4807262,-33.828308,-6.3281131,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.46527401,1
FC(F)([C@](O)(Cn1nnnc1)c1c(F)cc(F)cc1)c1ncc(C#Cc2ccc(OCc3ccc(C#N)cc3)cc2)cc1,1,83,-6.3277225,1.1484768,104.99441,-96.39772,-8.8567677,-32.571522,-6.3277225,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.6661725,1
Ic1c(NC(=O)[C@@](O)C)c(I)c(C(=O)NC(CO)CO)c(I)c1C(=O)NC(CO)CO,1,106,-6.3269696,1.2578659,11.387188,-61.014828,-8.8716936,-33.344501,-6.3269696,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.28466797,1
Clc1ccc(Cn2c3c(S(=O)(=O)C)cc(F)cc3c3c2[C@@](CC(=O)O)CC3)cc1,1,943,-6.3265343,1.3096354,41.174503,-65.105957,-8.8779793,-29.066648,-6.3265343,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.9880105,1
Fc1c(F)cc(CCC(=O)O)cc1OC[C@](O)CNC(CC1Cc2c(cccc2)C1)(C)C,1,156,-6.3264227,3.4000099,-36.925507,-50.670052,-9.933363,-28.533907,-6.3264227,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
S(=O)(=O)(C)c1cc2N(CCCN3CCC(C(=O)N)CC3)c3c(Sc2cc1)cccc3,1,319,-6.326098,3.7362921,15.854142,-42.107334,-9.8576164,-31.048588,-6.326098,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.60302734,1
O=C(CCCCN1C(=O)N(C)c2ncn(CCC)c2C1=O)C,1,532,-6.3259025,0.73953527,-108.35757,-66.163033,-8.7431126,-30.799797,-6.3259025,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.365061,1
O=C(N1CCC(O)(Cc2ccccc2)CC1)c1c(-c2ccncc2)nccc1,1,394,-6.3258271,1.8930256,-25.602957,-69.800774,-9.1174307,-29.775982,-6.3258271,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.8004067,1
O=C(N(NC(=O)c1c(CC)c(OC)ccc1)[C@@](C(C)(C)C)CCC)c1cc(C)cc(C)c1,1,162,-6.3257766,1.1063403,64.509712,-84.117477,-9.9029741,-32.233662,-6.3257766,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.4399579,1
OC(CCC[C@](C)[C@@]1[C@]2(C)[C@](/C(=C/C=C/3\C[C@@](O)C(=C)[C@](O)C\3)/CCC2)CC1)(C)C,1,75,-6.3257685,2.2885184,-12.898861,-52.120625,-9.8775415,-31.641668,-6.3257685,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.76220703,1
