mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
O=C(Nc1c(N(CCN(C)C)C)cc(OC)c(Nc2nc(-n3c4c(nc(OC)cc4)cc3)ccn2)c1)C=C,1,280,-6.9821692,3.3798449,-15.300013,-69.004158,-10.725905,-35.067066,-6.9821692,3.8398438,1
O=C(N(C)c1ccc(N=C(c2c(O)[nH]c3c2ccc(C(=O)OC)c3)c2ccccc2)cc1)CN1CCN(C)CC1,1,531,-6.9818158,1.2537148,177.03162,-84.81057,-10.732875,-37.880997,-6.9818158,1.1888051,1
O=C(NC(CCCC)Cc1c2c([nH]c1)cccc2)c1sc(N2CCN(C)CC2)nc1,1,93,-6.9810615,1.2851256,25.079908,-76.358665,-9.2669964,-35.852245,-6.9810615,1.0889797,1
S(=O)(CCOc1c(F)cc(F)c(N2CCN(CCN3C(=O)SC=4c5n(C(N)=NC3=4)nc(-c3occc3)n5)CC2)c1)C,1,446,-6.981029,2.475646,166.17679,-40.936584,-9.383646,-35.991302,-6.981029,2.0925066,1
O=C1C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(OC)C=COC2(C)C(=O)c3c4c(O)c(C=NN5CCN(C6CCCC6)CC5)c(c(O)c4c(O)c(C)c3O2)N1,1,553,-6.9809418,2.4850109,129.30486,-87.172623,-9.8475952,-31.046997,-6.9809418,0,1
S(=O)(=O)(N1C(CCc2c(F)cccc2NC(=O)CC(c2ccc(F)cc2)c2ccc(F)cc2)CNCC1)c1ccccc1,1,58,-6.9803901,2.5776575,38.327583,-66.77475,-9.4955873,-39.336388,-6.9803901,0.80578607,1
O=C(Nc1c(N(CCN(C)C)C)cc(OC)c(Nc2nc(-c3n4c(C(C)=CC=C4)nc3)ccn2)c1)C=C,1,802,-6.9802222,2.1960063,-46.073051,-50.656071,-8.5484228,-33.830315,-6.9802222,1.9990234,1
FC(F)(F)CC(=C(c1cnc(OCCNCC=CC(=O)N(C)C)cc1)c1cc2c(F)[nH]nc2cc1)c1ccccc1,1,255,-6.9796295,1.0677444,70.065575,-88.990585,-9.905076,-34.343189,-6.9796295,0.53614616,1
O=C(O)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(C)=C(CCC(=O)O)C(N=1)=Cc1c(CCC(=O)O)c(C)c([nH]1)C=C1C(C)=C(CCC(=O)O)C(=N1)C=2,1,880,-6.9792428,2.3280759,-153.48849,-60.127953,-9.3722115,-35.540771,-6.9792428,2.0340846,1
Fc1c(CNc2c3C(=O)N(C(=O)c3ccc2)C2C(=O)NC(=O)CC2)ccc(CN2CC(N3CCOCC3)C2)c1,1,755,-6.9789186,1.7833614,43.925797,-70.513718,-9.2912483,-41.363464,-6.9789186,0.55154967,1
FC(F)(F)CC(=C(c1cnc(OCCNCC=CC(=O)N(C)C)cc1)c1cc2c(F)[nH]nc2cc1)c1ccccc1,1,255,-6.9787483,1.2708793,66.148987,-83.686134,-9.8624496,-32.217228,-6.9787483,0.32084277,1
Clc1cc(F)cc(NC(=Nc2n[nH]c(C(F)(F)F)c2)NC(=O)c2cc(Cl)ccc2)c1,1,578,-6.9775882,1.5530288,-136.87683,-65.189568,-9.5172224,-31.494627,-6.9775882,3.182332,1
BrC1=CN(C)C(=O)C(C(=O)Nc2c(C(=O)NC3COC3)cc3[nH]c(-c4ccccc4)nc3c2)=C1,1,922,-6.9769306,1.7216476,13.9587,-60.613834,-9.5587521,-40.627823,-6.9769306,2.5020244,1
S(=O)(=O)(N(C)C)c1ccc(-c2c3c(c4NC(=O)C(=NOC(C(=O)O)CCO)c4c2)CN(C)CC3)cc1,1,550,-6.9762831,1.2895293,111.08813,-97.888733,-11.334562,-39.140488,-6.9762831,2.7714844,1
O=C(C=C)N1C(C)CC(n2c(C#CC3CC3)c(C(=O)NC(C)c3ccccc3)c3c(N)ncnc23)C1,1,805,-6.9754744,1.2861118,25.566299,-80.988533,-9.1464567,-34.877464,-6.9754744,3.4858992,1
Clc1c(-c2cc3C(=O)N(C(C(=O)NC(CO)c4cc(F)cc(OC)c4)C)Cc3cc2)nc(NC2CCOCC2)nc1,1,296,-6.9742255,1.836736,-86.333267,-78.776726,-10.739366,-40.327423,-6.9742255,0.14245915,1
Clc1c(OC)cc2cc1N(C)C(=O)CC(OC(=O)C(N(C(=O)CCSC1C(=O)N(CC3CCC(C(=O)N)CC3)C(=O)C1)C)C)C1(C)OC1C(C)C1OC(=O)NC(O)(C(OC)C=CC=C(C)C2)C1,1,905,-6.973928,4.1853943,23.30612,-27.971035,-7.8525238,-37.319546,-6.973928,6.1430561e-005,1
O=C(O)C(NC(=O)c1ccc(CCC2CNC=3N=C(N)NC(=O)C=3C2)cc1)CCC(=O)O,1,516,-6.973208,1.193279,-267.3938,-115.8408,-10.060536,-36.069427,-6.973208,1.5037308,1
Fc1c(N2CCN(Cc3ccc(COc4c5c(C(=O)N(C6C(=O)NC(=O)CC6)C5)ccc4)cc3)CC2)ccc(C#N)c1,1,631,-6.9721174,1.8695786,80.797714,-56.060871,-10.107213,-40.631901,-6.9721174,1.840752,1
O=C(O)C(NC(=O)c1ccc(NCC2NC=3C(=O)NC(N)=NC=3NC2)cc1)CCC(=O)OC=O,1,610,-6.9720278,1.708886,-126.15794,-75.700905,-11.414346,-39.94799,-6.9720278,2.2990842,1
Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC2NC(=O)CC2)nc1,1,702,-6.97156,1.8178782,182.6474,-80.214874,-10.358248,-33.62875,-6.97156,3.890954,1
O=C(O)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(C)=C(CCC(=O)O)C(N=1)=Cc1c(CCC(=O)O)c(C)c([nH]1)C=C1C(C)=C(CCC(=O)O)C(=N1)C=2,1,880,-6.9708076,1.6348509,-154.38969,-76.263214,-10.047045,-35.878826,-6.9708076,2.0340846,1
Clc1c(F)cc(C(O)(C)C)c(Nc2nc(Nc3c(OC)cc(N4CC(N(C)C)CC4)c(NC(=O)C=C)c3)ncc2)c1,1,700,-6.9704733,3.7998729,-149.9328,-84.860886,-9.079217,-39.077923,-6.9704733,1.8484753,1
O=C(NCc1cc(OC)c(OC(=O)N2C(CNC)CCCC2)cc1)CCCCC=CC(C)C,1,175,-6.9704299,1.4175408,-22.236675,-72.80661,-9.6704073,-38.224873,-6.9704299,1.5783402,1
P(=O)(OP(=O)(OC1C(O)C(O)C(O)C(CO)O1)O)(OCC1C(O)C(O)C(n2c3N=C(N)NC(=O)c3nc2)O1)O,1,483,-6.9704151,1.8340828,-324.62689,-56.921482,-10.596983,-41.873756,-6.9704151,1.4786817,1
S(=O)(=O)(N1c2c(OC(CC(C(=O)O)(C)C)C1)ccc(-c1cc(F)cc(OC(F)F)c1)c2)c1cc(C(F)(F)F)ccc1,1,260,-6.9697347,2.3855526,48.790253,-61.370296,-11.414937,-33.00034,-6.9697347,0,1
S(=O)(=O)(O)N1C(=O)C(NC(=O)C(=NOC2(C(=O)O)CC2)c2nc(N)sc2)C1CN1C(=O)OCC1,1,103,-6.9691439,1.9650711,8.7240238,-73.161842,-9.6605225,-33.863514,-6.9691439,2.7516072,1
O=C(N(C)C)Cc1c(C)c(C)c(NC(=O)c2nn(C3CN(C(=O)C=C)CCC3)c3ncnc(N)c23)cc1,1,332,-6.96909,3.0537443,-13.659734,-38.48481,-10.319079,-37.582695,-6.96909,1.3293591,1
S(=O)(=O)(C)c1c2C(=O)N(C(C)C3CC3)Cc2cc(-c2c(C)nc(Nc3nc(N4C(=O)CCC4)ccc3)s2)c1,1,721,-6.9679675,2.2280202,43.039631,-45.180683,-9.3060026,-36.898968,-6.9679675,1.9743749,1
S(=O)(=O)(O)N1C(=O)C(NC(=O)C(=NOC2(C(=O)O)CC2)c2nc(N)sc2)C1CN1C(=O)OCC1,1,103,-6.9671659,1.6642962,15.686896,-72.854012,-9.3999386,-34.316982,-6.9671659,2.7157862,1
O=C(OCc1n(C)nnc1-c1nc(C)c(OC2CC(C(=O)O)CCC2)cc1)N(CCC)C,1,373,-6.9668055,1.9872947,-45.324318,-61.978954,-9.6442642,-37.394955,-6.9668055,3.8912096,1
O=C(O)CC1C(=O)N2C(C(=O)NC(C(C(O)CO)C)C(=O)NC3C(=O)NCC(=O)NC(C(CC)C)C(=O)NCC(=O)NC(C(=O)N1)CS(=O)c1[nH]c4c(c1C3)cccc4)CC(O)C2,1,143,-6.9667826,1.7872667,40.857792,-73.971519,-9.3069601,-39.829266,-6.9667826,1.4196925,1
FC(C(=O)Nc1c(OCC)cc2ncnc(Nc3cc(C)c(OC4=Cc5n(ncn5)C=C4)cc3)c2c1)=CC1N(C)CCC1,1,645,-6.9667683,2.5134196,-26.279486,-78.965851,-8.7410021,-36.059048,-6.9667683,0.63623047,1
O=C(N1CC(N(C)C)C1)C1N(C(C)C)Cc2[nH]c(-c3n[nH]c4c3ccc(-c3c(CC)cc(O)cc3)c4)nc2C1,1,762,-6.9662371,2.3443987,112.87972,-84.713676,-10.047729,-35.07983,-6.9662371,2.0314801,1
Clc1cc(-n2c(C(O)C)nc(CN3C(=O)N(CC(O)C(F)(F)F)C(c4ccc(Cl)cc4)=N3)n2)ccc1,1,167,-6.9660468,2.366442,107.75076,-86.52639,-10.221059,-38.135593,-6.9660468,3.2118599,1
O=C([O-])C(NC(=O)C([N+])C(C(O)c1ncc(O)cc1)C)C1C(O)C(O)C(N2C(=O)NC(=O)C=C2)O1,1,40,-6.9658966,1.3554834,-123.31106,-100.9864,-10.483695,-39.886223,-6.9658966,0.40808105,1
Clc1cc(C(CN)CC(=O)NC(C(=O)NC(C(=O)NC2C(=O)NC(CCN)C(=O)NC(Cc3ccccc3)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(C(O)C)C(=O)NCC2)CN)C(O)C)ccc1,1,711,-6.9658561,2.7094924,38.441433,11.536964,-5.8983936,-33.415173,-6.9658561,0,1
O=C(NC1C(NC(=O)c2sc3nccc4N(c5c(C)cc(CC(C)C)nc5)C(=O)Nc2c34)CCC1)C=C,1,307,-6.9656415,1.4155741,-60.61211,-79.873047,-9.801218,-34.081043,-6.9656415,1.5068057,1
S(=O)(=O)(NC1C(COC2CCC(c3ccccc3)CC2)N(C(=O)OC)CCC1)C,1,335,-6.9656281,1.4337448,-43.860214,-67.197601,-8.8865128,-37.602413,-6.9656281,3.7866175,1
Clc1c(NC(C)c2c(Cl)cc(Cl)cc2)nc(N2CC(C3CN(C4CC(C(=O)O)(C)C4)CCC3)C2)nc1C,1,697,-6.965013,1.4357046,-97.607849,-75.704155,-9.5505571,-38.408649,-6.965013,0.31966189,1
S(=O)(=O)(C)c1c(F)c(Nc2nc(c(F)cn2)-c2c3c(c(NC(=O)C(COC)N4CCN(C)CC4)ccc3)[nH]c2)ccc1,1,438,-6.9638224,2.4849017,119.34073,-94.106285,-11.45855,-38.129154,-6.9638224,0.20715332,1
Clc1c(Cl)c(-c2c(C(=O)N3C(C)CCC3)nc(C(=O)NCC(O)(C)C)s2)ccc1C(O)(C(F)(F)F)C(F)(F)F,1,168,-6.963799,2.8568382,139.32945,-62.505611,-10.39236,-36.403233,-6.963799,2.4347818,1
Clc1c(-c2cc3C(=O)N(CC(=O)NC(C)(C)c4ccccc4)Cc3cc2)nc(NC2CCOCC2)nc1,1,299,-6.9637766,1.8591211,-140.86205,-97.671852,-9.5457153,-36.944923,-6.9637766,5.6293688e-005,1
Fc1c(CNc2c3C(=O)N(C(=O)c3ccc2)C2C(=O)NC(=O)CC2)ccc(CN2CC(N3CCOCC3)C2)c1,1,755,-6.9633646,1.9611952,41.883766,-95.228409,-10.002442,-39.970802,-6.9633646,1.0770681,1
O=C(C=C(c1ccc(N=Nc2cc(C(=O)O)c(O)cc2)cc1)c1ccccc1)N1CCC(Cn2c(C)nc3c2ccnc3)CC1,1,554,-6.9632382,1.6577685,5.3490162,-81.940048,-11.174714,-35.819023,-6.9632382,0.5882287,1
Clc1c(C#N)ccc(OC2CCC(NC(=O)c3nnc(N4CCC(CN5CCN(c6c(F)cc7C(=O)N(C(=O)c7c6)C6C(=O)NC(=O)CC6)CC5)CC4)cc3)CC2)c1,1,403,-6.9628344,2.6745257,21.260916,-59.505943,-8.969573,-41.470703,-6.9628344,0,1
O=C(NCc1c(C)cc(-c2nc(Nc3cn(C)nc3)ncc2)cc1)N1CC(OC(C)C)C1,1,77,-6.9624276,0.95378137,-152.41637,-69.767426,-10.123661,-38.555946,-6.9624276,1.86242,1
FC(F)(COc1c(CNc2nc(NC3CC(C)(C)C(O)CC3)c(C#N)cn2)cncn1)C,1,79,-6.9623528,1.7158245,-228.45897,-68.988403,-10.530404,-31.095266,-6.9623528,1.3102853,1
O=C1OC(C)CC=CC=CC(OC2OC(C)C(O)C(O)(C)C2)C(C)CC(CCO)C(OC2C(O)C(N(C)C)C(OC3OC(C)C(O)C(O)(C)C3)C(C)O2)C(OC)C(O)C1,1,16,-6.9608645,3.0178316,18.573977,-31.964458,-8.6417437,-38.577579,-6.9608645,3.8659778,1
FC(C(=O)Nc1c(OCC)cc2ncnc(Nc3cc(C)c(OC4=Cc5n(ncn5)C=C4)cc3)c2c1)=CC1N(C)CCC1,1,645,-6.960711,1.9767479,-30.538855,-93.200912,-9.6793299,-37.178226,-6.960711,3.9677734,1
P(=O)(OP(=O)(OC1C(O)C(O)C(O)C(CO)O1)O)(OCC1C(O)C(O)C(n2c3N=C(N)NC(=O)c3nc2)O1)O,1,483,-6.9604568,1.8652585,-332.95715,-109.70924,-11.41913,-40.651367,-6.9604568,1.4424996,1
S(C1=C(C(=O)[O-])N2C(=O)C(C(O)C)C2C1C)C1CC(C(=O)Nc2cc(C(=O)[O-])ccc2)NC1,1,715,-6.9581418,2.1198242,-29.89678,-85.510254,-10.188126,-37.558704,-6.9581418,0.73873413,1
S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cc(C)cnc2)nn1)C(C(C)c1ncc(C)cn1)C,1,239,-6.9577627,1.2392316,-26.336489,-76.665314,-9.2410927,-36.514946,-6.9577627,1.7901914,1
O=C(O)c1c(C)n(-c2nc(-c3c4C(Nc5c(C)cc(C6CCN(C(=O)C7CC7)CC6)cc5)CCc4ccc3)ccc2)nc1,1,650,-6.95502,2.2994664,174.88306,-51.64706,-9.0241795,-31.277756,-6.95502,0,1
O=C(O)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(C)=C(CCC(=O)O)C(N=1)=Cc1c(CCC(=O)O)c(C)c([nH]1)C=C1C(C)=C(CCC(=O)O)C(=N1)C=2,1,880,-6.9548492,3.2539277,-155.96065,-67.91581,-9.7407751,-38.705353,-6.9548492,2.0340846,1
S(=O)(=O)(NC(=O)c1c(N2C(C)(C)CC(C)C2)nc(-n2nc(OCC(C(F)(F)F)(C)C)cc2)cc1)c1c(C)nn(C)c1,1,414,-6.9540768,1.3015872,-77.387466,-96.562469,-9.7229328,-39.369354,-6.9540768,3.1434278,1
Clc1c(C#N)ccc(OC2CCC(NC(=O)c3nnc(N4CCC(CN5CCN(c6c(F)cc7C(=O)N(C(=O)c7c6)C6C(=O)NC(=O)CC6)CC5)CC4)cc3)CC2)c1,1,403,-6.9522867,1.4362521,23.917908,-74.113914,-10.04656,-39.016014,-6.9522867,0,1
S(=O)(=O)(N1C(C)C(F)CC1C(=O)NCc1c(C(F)(F)F)cnc(-c2cnc(C(F)(F)F)nc2)c1)c1ccc(F)cc1,1,221,-6.9522724,1.906516,125.30215,-88.652222,-10.698076,-35.100269,-6.9522724,2.774435,1
Clc1c(OC2CC2)ccc(C(O)C(NC(=O)C(=NO)c2cc3c(cc(Cl)cc3)cc2)CN2CCCC2)c1,1,67,-6.9522262,0.95362914,250.60997,-93.221695,-10.641432,-35.830528,-6.9522262,0.16748047,1
O=C1C(N2C(=O)c3c(cc(C4CCN(Cc5ccccc5)CC4)cc3)C2)CCC(=O)N1,1,641,-6.9518628,1.5645454,-7.5194745,-73.027824,-9.6644173,-33.964874,-6.9518628,1.0742188,1
Clc1c(Nc2cc3c(cc2)cccc3)nc(Nc2c(OC)cc(N(CCN(C)C)C)c(NC(=O)C=C)c2)nc1,1,178,-6.9512682,1.8945049,-60.655548,-74.592209,-10.181746,-36.242928,-6.9512682,2.4667969,1
Clc1cc(-c2n(C)c(C)c(C(=O)N(c3c(C)n(C)c(C#N)c3)c3ccc(O)cc3)c2)c(C(=O)N2C(CN3CCOCC3)Cc3c(cccc3)C2)cc1,1,44,-6.9512014,1.7587932,125.92277,-93.033356,-8.6693935,-35.52351,-6.9512014,2.9882813,1
S(=O)(=O)(N1C(CCc2c(F)cccc2NC(=O)CC(c2ccc(F)cc2)c2ccc(F)cc2)CNCC1)c1ccccc1,1,58,-6.9507284,4.2172594,38.247364,-28.640095,-9.7101498,-33.347805,-6.9507284,0.86501765,1
Fc1c(-c2onc(C(=O)NC3C(C(=O)NC4(c5ncccn5)CC4)CN(CC4CC4)CC3)c2)ccc(F)c1,1,699,-6.9506364,1.3443344,253.33907,-87.26635,-9.6918793,-34.485889,-6.9506364,1.3125,1
Clc1c(C(N(c2cc(F)cnc2)C2CC(F)(F)C2)C(=O)NC(=O)C2N(c3cc(C#N)ccc3)C(=O)CC2)cccc1,1,810,-6.9505968,1.5326729,72.03746,-53.905373,-8.4372005,-33.243179,-6.9505968,0.42195755,1
Clc1ccc(OCC(=O)NC23CC(c4oc(C5CC(OC(F)(F)F)C5)nn4)(C2)C3)cc1,1,639,-6.950377,1.3457229,60.231636,-85.972298,-9.6309042,-33.883766,-6.950377,2.2179673,1
O=C1C=C2C(C3C(c4ccc(N(C(C)C)C)cc4)CC4(C)C(O)(C#CC(C)(C)C)CCC4C3CC2)CC1,1,404,-6.9497099,1.6664914,-24.106197,-42.853626,-9.3761387,-33.467323,-6.9497099,2.6183016,1
O=C(O)C(NC(=O)c1ccc(NCC2N(C=O)C=3C(=O)NC(N)=NC=3NC2)cc1)CCC(=O)O,1,462,-6.9494467,1.5043427,-202.77972,-104.77114,-10.949883,-40.172691,-6.9494467,2.8913333,1
Brc1cc2c(nc(OC)c(C(C(O)(CCN(C)C)c3cc(OC)nc(OC)c3)c3c(OC)c(OC)nc(OC)c3)c2)cc1,1,828,-6.9475484,1.0254406,-13.735548,-53.684662,-7.9226027,-35.959156,-6.9475484,1.2862587,1
O=C(Nc1c(N(CCN(C)C)C)cc(OC)c(Nc2nc(-n3c4c(nc(OC)cc4)cc3)ccn2)c1)C=C,1,280,-6.9470396,0.92082822,-11.340813,-43.883472,-8.5142546,-30.646544,-6.9470396,3.8398438,1
O=C1C=C2C(C3C(c4ccc(N(C(C)C)C)cc4)CC4(C)C(O)(C#CC(C)(C)C)CCC4C3CC2)CC1,1,404,-6.9463735,2.0613327,-20.268856,-59.377113,-9.28967,-35.153141,-6.9463735,0,1
O(CCOc1c2OC3C4(OC)C(C(O)(C(C)(C)C)C)CC5(C63c2c(cc1)CC5N(CC1CC1)CC6)CC4)c1c2OC3C4(OC)C(C(O)(C(C)(C)C)C)CC5(C63c2c(cc1)CC5N(CC1CC1)CC6)CC4,1,13,-6.9460754,2.3715551,499.31677,-42.899384,-8.5518827,-34.285473,-6.9460754,0.78298199,1
Fc1c(F)ccc(N2C(=O)CCCC2c2n(C3CCC(OC)CC3)c3c(n2)cc(-c2c(C)onc2C)cc3)c1,1,409,-6.9459271,2.4605184,39.2686,-63.095486,-9.7315788,-29.681046,-6.9459271,9.1153372e-005,1
Fc1c(CCNCC2OC(=O)N(c3nc4NC(=O)COc4nc3)C2)c2N(C)C(=O)C=Cc2cc1,1,629,-6.9452715,1.2885185,33.500679,-85.755806,-9.367178,-39.648212,-6.9452715,2.4638636,1
Clc1c(-c2c(COc3nc4C5(Cc6c(Oc4cc3)cc(C(=O)O)cc6)CC5)c(C3CC3)on2)c(Cl)ccc1,1,678,-6.94348,1.7686777,267.7056,-94.725525,-10.757884,-34.821945,-6.94348,2.0545704,1
Clc1c(OC)cc2cc1N(C)C(=O)CC(OC(=O)C(N(C(=O)CCSC1C(=O)N(CC3CCC(C(=O)N)CC3)C(=O)C1)C)C)C1(C)OC1C(C)C1OC(=O)NC(O)(C(OC)C=CC=C(C)C2)C1,1,905,-6.9430332,4.6571126,762.85724,-68.612991,-9.7586613,-37.558556,-6.9430332,0.04119873,1
Fc1ccc(C(N)(C)c2cnc(N3CCN(C4=NC=Nn5c4cc(-c4cn(CCO)nc4)c5)CC3)nc2)cc1,1,818,-6.9430113,1.9256679,-127.14879,-69.47834,-10.927758,-38.858406,-6.9430113,0,1
O=C(CCc1c2c([nH]c1)cccc2)N1C2N(C(=O)CC1)C(CCCC)C(=O)N(CC1CCNCC1)C2,1,761,-6.9419174,2.166903,-45.006092,-81.820793,-9.7904482,-30.219532,-6.9419174,1.620259,1
P(=O)(OCC1OC(n2c3ncnc(N)c3nc2)C(O)C1)(Oc1ccccc1)NC(C(=O)OCc1ccccc1)C,1,179,-6.9417915,1.6055194,-23.284588,-51.469585,-8.8053722,-36.746113,-6.9417915,2.7333157,1
O=C1C(N2C(=O)c3c4c(c(Cc5ccc(CN6CCOCC6)cc5)ccc24)ccc3)CCC(=O)N1,1,819,-6.9417896,1.7772343,46.820866,-64.05098,-10.348636,-35.166218,-6.9417896,2.7266824,1
O=[N+](OCc1cc(C(=O)OCC(=O)C2(O)C3(C)C(C4C(C5(C)C(=CC(=O)CC5)CC4)C(O)C3)CC2)ccc1)[O-],1,738,-6.9410663,1.5363055,52.411694,-65.707527,-9.9906845,-37.400215,-6.9410663,3.1291201,1
Clc1c(N(C(=O)c2cc(F)c(-c3c(n(C)nc3)-c3n(C(OC(=O)OCC)C)nnn3)cc2)C2CNCCC2)nccc1,1,162,-6.9407859,1.9999763,17.306898,-48.513187,-9.0306969,-33.392311,-6.9407859,3.8272352,1
S(=O)(=O)(N)c1cc(c(O)cc1)-c1c(O)c(-c2[nH]c3c(n2)ccc(C(=N)N)c3)cc(CC(=O)NC(C(=O)O)CC(=O)O)c1,1,533,-6.9404755,2.1205692,-156.47784,-89.545784,-10.050629,-40.83176,-6.9404755,1.4562918,1
O=C1C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(OC)C=COC2(C)C(=O)c3c4c(O)c(C=NN5CCN(C6CCCC6)CC5)c(c(O)c4c(O)c(C)c3O2)N1,1,553,-6.9398584,2.1833999,118.62608,-67.238152,-9.2775984,-36.855175,-6.9398584,0,1
O=C(NCc1c(C)cc(-c2nc(Nc3cn(C)nc3)ncc2)cc1)N1CC(OC(C)C)C1,1,77,-6.9396043,2.6213057,-151.42705,-79.887657,-11.071615,-35.945911,-6.9396043,2.485497,1
O=C(N(C)C)Cc1c(C)c(C)c(NC(=O)c2nn(C3CN(C(=O)C=C)CCC3)c3ncnc(N)c23)cc1,1,332,-6.9390407,1.8187011,-11.695248,-73.435242,-9.4507532,-35.772346,-6.9390407,1.6220703,1
Clc1c(Cl)ccc2n(C)c(C(=O)NC3(c4ccc(C(C(=O)O)c5cnccc5)cc4)COC3)cc12,1,682,-6.9380722,2.270591,48.436493,-60.279022,-9.3442736,-38.18697,-6.9380722,0.80076575,1
S(=O)(=O)(NC1C(COC2CCC(c3ccccc3)CC2)N(C(=O)OC)CCC1)C,1,335,-6.9379702,2.1317785,-44.897842,-72.446594,-8.7670298,-36.527088,-6.9379702,2.0754633,1
O=C(OCOC(=O)c1c2OB(O)C(NC(=O)CC)Cc2ccc1)C(CC)CC,1,668,-6.9368982,1.7010109,-7.2867322,-59.779633,-8.4990635,-36.584797,-6.9368982,0.0059426953,1
Brc1nc(NC(=O)C2N(C(=O)Cn3nc(C(=O)C)c4c3ccc(-c3cnc(C)nc3)c4)C3C(C)(C2)C3)c(C)cc1,1,279,-6.9368973,3.1757987,70.360664,-94.081299,-10.057948,-37.055218,-6.9368973,1.7073493,1
Fc1cc(F)cc(C2(C)N(CC(=O)Nc3cc4c(cc3)CC3(C(=O)Nc5ncccc35)C4)C(=O)C3(N(C)C2)CCCC3)c1,1,846,-6.9366302,2.1177876,58.039387,-54.259068,-9.5770226,-40.6539,-6.9366302,0.00045376044,1
S(=O)(=O)(N1c2c(OC(CC(C(=O)O)(C)C)C1)ccc(-c1cc(F)cc(OC(F)F)c1)c2)c1cc(C(F)(F)F)ccc1,1,260,-6.9359479,2.2106972,50.586693,-67.367241,-10.144898,-36.935871,-6.9359479,0.0085928775,1
O=C(NC1C(OC)CC1)c1c2n(C(NC)=CC(NC=3C(=O)N(c4ncccc4)C=CC=3)=N2)nc1,1,633,-6.9357066,1.8408281,99.421776,-75.217773,-9.2202177,-39.199314,-6.9357066,2.1101501,1
O=C(OC)NCCCn1nc(C(N(C(=O)C2OCCNC2)C2CC2)C)c2c1nc(C)cc2,1,60,-6.9356732,2.1160557,201.14249,-48.27874,-8.501008,-33.675484,-6.9356732,2.3308766,1
Fc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(C(=O)NC)c5)cc3)CC2)cc1,1,698,-6.9352536,2.3061111,77.114922,-73.922607,-9.5790339,-34.563854,-6.9352536,1.6248692,1
Clc1nc(Oc2nc3c(c4c(sc5C(=O)NC(C)CNc45)cc3)cc2)c(COCC)cn1,1,138,-6.9351068,1.9311472,-42.952019,-87.356995,-10.766203,-35.746433,-6.9351068,3.0147192,1
O(CCN1C(C)C(=O)N(C)CC1)c1ccc(C2CCN(C3=Nn4c(OC)nnc4C=C3)CC2)cc1,1,124,-6.9343176,2.8106439,101.40731,-66.671455,-9.3987331,-36.416508,-6.9343176,0.74169922,1
O=C(OC1C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2c(C=NN3CCN(C4CCCC4)CC3)c(O)c3c(c(O)c(C)c4OC(C)(C(=O)c34)OC=CC(OC)C1C)c2O)C,1,499,-6.9341617,1.6183497,108.05556,-33.59774,-8.1953545,-31.85047,-6.9341617,0,1
Clc1ccc(C2=NN(c3cn(C)nc3)C(=O)C(C(=O)NC(CO)C)=C2)cc1,1,441,-6.9341493,2.9008329,16.880234,-76.241638,-9.048645,-36.042107,-6.9341493,1.7101833,1
Clc1c(COc2c3nc(C)cc(-c4n(C)ncn4)c3ccc2)c(C(NC(=O)COC(F)F)C)cc(F)c1,1,804,-6.9333549,1.2302361,-19.983383,-83.913658,-9.2986574,-36.429047,-6.9333549,3.6079431,1
S(=O)(=O)(NC(=O)c1c(N2C(C)(C)CC(C)C2)nc(-n2nc(OCCC3(C(F)(F)F)CC3)cc2)cc1)c1ccccc1,1,402,-6.9329205,2.2955992,83.802612,-68.596069,-8.6713953,-37.991386,-6.9329205,2.7172472,1
O=C(OC1CC2(C1)CNC2)NC(C(=O)NC(CO)CC1C(=O)NCC1)CC(C)C,1,886,-6.9308591,1.9226625,-27.261288,-44.264076,-8.7995148,-36.442387,-6.9308591,0.0065383911,1
FC(F)(F)c1c(NCC)nc(Nc2n(C3CC3)nc(C(C)(C)n3nccn3)c2)nc1,1,374,-6.9300046,1.7153977,106.72889,-57.035702,-9.2832241,-37.653023,-6.9300046,2.1120522,1
S(CC(=O)Nc1scc(-c2cc(O)ccc2)n1)C=1N(CCc2ccccc2)C(=O)c2nccnc2N=1,1,756,-6.9295645,1.9866844,-39.912663,-95.664169,-9.7039328,-34.021519,-6.9295645,0,1
O(CCCN(C)C)c1ncc(-c2cc3c(ncc4N(C)C(=O)N(C5CCOCC5)c34)cc2)cc1,1,110,-6.9292116,1.6798179,1.1048247,-53.623512,-10.828588,-35.593098,-6.9292116,2.2368886,1
