mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
O=C(N[C@]1[C@](O[C@@]2[C@](O)[C@@](N)[C@](O)[C@@](CO)O2)[C@@](O)[C@](O[C@@]2[C@](O)[C@@](O)[C@](O)[C@@](CN)O2)[C@@](N)C1)[C@@](O)CCN,1,593,-7.0331731,2.35273,214.51015,-44.283398,-9.6199665,-38.167824,-7.0331731,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
Clc1c2c(OC[C@@]3[C@@](OC)CN(C(=O)C=C)C3)nc(Nc3cn(C)nc3)nc2[nH]c1,1,202,-7.0322247,1.0603939,-26.463909,-83.093971,-9.1455183,-36.975456,-7.0322247,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.0406163,1
Clc1c(C2(Cn3ncnc3)OC(COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,1,395,-7.0311427,2.0519271,40.712948,-47.968678,-8.8615189,-35.760784,-7.0311427,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.0009694802,1
O=C(O)[C@](Oc1cc(CN(CCCOc2ccc(OC)cc2)c2oc3c(n2)cccc3)ccc1)CC,1,640,-7.0287924,2.8206129,-10.406237,-67.33905,-9.3952227,-36.871769,-7.0287924,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.0058286,1
O=C(OC(C)C)CCC/C=C\C[C@@]1[C@@](CC[C@@](O)CCc2ccccc2)[C@](O)C[C@@]1O,1,650,-7.0287509,1.6218047,-51.414825,-46.687199,-8.6654377,-35.259686,-7.0287509,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.76220703,1
NC1(C)CN(CC(CCCC)CC)CN(CC(CCCC)CC)C1,1,80,-7.0264125,1.1558298,48.274643,-65.740021,-8.9567471,-32.589859,-7.0264125,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
S(=O)(=O)(CCc1c(C)cc(N2C(C)(C)C(=O)NC2=O)cc1C)N1CCC2(C(=O)NC(c3ccc(OC(F)(F)F)cc3)=N2)CC1,1,518,-7.0260863,1.5241647,-118.5778,-92.939499,-10.313101,-41.521652,-7.0260863,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.31054688,1
Clc1c(CC(=O)c2c3OC4(Oc3c(OC(F)F)cc2)CCS(=O)(=O)CC4)c(Cl)c[n+]([O-])c1,1,277,-7.0247202,1.0853697,15.903398,-69.742699,-9.1210356,-35.71711,-7.0247202,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.71863264,1
Fc1c(CNC(=O)c2c(COC)nn(Cc3ccc(CN4C(=O)C=CC(F)=C4)cc3)c2)nccc1OC,1,4,-7.0246725,2.32165,57.525936,-40.840847,-9.129096,-34.549198,-7.0246725,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.2783527,1
Clc1ccc(Oc2ccc(-n3c(CCCC)nc(-c4ccc(OCCCN(CC)CC)cc4)c3)cc2)cc1,1,342,-7.0229506,2.6465912,44.388191,-77.796646,-10.139614,-35.45137,-7.0229506,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.044014033,1
O=C(OCC)OC[C@@]1[C@@](O)[C@](O)[C@@](O)[C@](Oc2c(Cc3ccc(OC)cc3)cccc2)O1,1,368,-7.0133452,1.3811013,55.340088,-78.295364,-9.9924507,-37.1189,-7.0133452,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.7002127,1
O=C(C(CCCCCCC)N1CCCC1)c1ccccc1,1,555,-7.0129271,1.7288924,86.85817,-64.305092,-8.7488861,-33.120674,-7.0129271,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.76874542,1
O=C(O)[C@@](Nc1c(C(=O)c2ccccc2)cccc1)Cc1ccc(OCCc2c(C)oc(-c3ccccc3)n2)cc1,1,10,-7.0126863,2.4456506,85.711189,-63.596287,-8.9619513,-37.378826,-7.0126863,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.8538113,1
O=C1C(Cc2nn3C(C)=CC(C)=Nc3n2)=C(O)C[C@](CCc2cc(CC)nc(CC)c2)(C2CCCC2)O1,1,540,-7.0082107,1.3354961,15.058503,-69.233345,-9.0623178,-36.697346,-7.0082107,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.1691577,1
Clc1c(-c2n(C3CCOCC3)c3nc(C)nc(N4CCN(C)CC4)c3n2)cccc1,1,49,-7.0068393,2.3231816,78.604759,-73.271767,-9.0613785,-33.800751,-7.0068393,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.73271793,1
[P+](CCCCCCCCCCC=1C(=O)C(OC)=C(OC)C(=O)C=1C)(c1ccccc1)(c1ccccc1)c1ccccc1,1,115,-7.0046849,1.8509089,148.703,-36.514355,-9.9167271,-38.146362,-7.0046849,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.27614465,1
P(=O)(OP(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C(=O)NC(=O)C=C2)O1)O)O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C(=O)NC(=O)C=C2)O1)O)O,1,557,-7.0024009,2.2925313,-888.17041,-39.001381,-8.5721807,-42.722446,-7.0024009,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
S(=O)(=O)(N[C@@](C(=O)O)Cc1c2c([nH]c1)cccc2)c1sc(C#Cc2ccc(C)cc2)cc1,1,353,-7.0023651,1.5032095,9.2831287,-80.873383,-10.478722,-36.904102,-7.0023651,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
O=C(OC(OC(=O)C1=C(COC)CS[C@@]2[C@](NC(=O)/C(=N\OC)/c3nc(N)sc3)C(=O)N12)C)OC(C)C,1,410,-7.0013852,2.0443134,-21.354982,-56.793968,-9.1352425,-35.63208,-7.0013852,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.3736243,1
Fc1cc(F)cc(Cc2cc3c(NC(=O)c4c(NC5CCOCC5)cc(N5CCN(C)CC5)cc4)n[nH]c3cc2)c1,1,624,-6.997467,1.3381668,24.324503,-67.898659,-12.675101,-38.314232,-6.997467,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
O=C(N[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)N)C)CCC1)C(C)C)[C@@](NC(=O)[C@@](N)CCCNC(=N)N)[C@](CC)C,1,374,-6.9960055,1.1186436,-97.639969,-84.998444,-7.8590789,-44.046108,-6.9960055,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.033966064,1
Fc1ncc(NC(=O)[C@@]2(C)N(C=3N=C(Nc4[nH]nc(C5CC5)c4)c4n(N=3)ccc4)CCC2)cc1,1,625,-6.994658,1.9064558,52.29987,-66.62693,-9.3982668,-37.451145,-6.994658,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.2852314,1
Clc1nc2n([C@]3[C@](O)[C@](O)[C@@](COP(=O)(O)CP(=O)(O)O)O3)ncc2c(N[C@@](C)c2c(F)cccc2)c1,1,273,-6.9931564,1.6545007,-146.99345,-82.263718,-10.529383,-34.112072,-6.9931564,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.008275,1
O=C(O)CCN(C(=O)c1cc2nc(CNc3ccc(C(=N)N)cc3)n(C)c2cc1)c1ncccc1,1,592,-6.9924593,2.3551495,-124.61207,-81.114365,-10.241763,-36.435917,-6.9924593,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.182251,1
Ic1c(NC(=O)COC)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)N(CC(O)CO)C,1,195,-6.9919782,2.9264545,40.48542,-61.723072,-8.8243484,-39.408863,-6.9919782,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.0126953,1
Nc1c2c([n+](CCCCCCCCCC[n+]3c(C)cc(N)c4c3cccc4)c(C)c1)cccc2,1,266,-6.9914217,2.8002861,-10.692544,-40.052448,-8.9642124,-38.589241,-6.9914217,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.1506348,1
O=C(O)C1CCC(C#N)(c2cc(OC3CCCC3)c(OC)cc2)CC1,1,646,-6.9905944,2.0461276,38.908504,-75.121307,-9.5648479,-34.712551,-6.9905944,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.8544762,1
O=C(OCc1n(C)nnc1-c1nc(C)c(O[C@@]2C[C@@](C(=O)O)CCC2)cc1)N(CCC)C,1,286,-6.9899187,1.9760844,-47.168854,-75.08493,-9.5241718,-39.834896,-6.9899187,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.5967235,1
Fc1ccc(C(=O)c2nc([C@]3N(C(=O)[C@@](NC(=O)[C@@](NC)C)C4CCCCC4)CCC3)sc2)cc1,1,548,-6.9887424,1.0617502,168.28107,-83.183502,-9.7377701,-32.918327,-6.9887424,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.84863281,1
O=C(OCCNC(=O)C[n+]1ccccc1)CCCCCCCCCCC,1,637,-6.9885235,2.1078377,-3.9184082,-42.38596,-9.2516851,-39.113819,-6.9885235,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.76220703,1
S(=O)(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)c1ccccc1,1,318,-6.9871645,1.6449832,29.496473,-70.958923,-9.355175,-32.622829,-6.9871645,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
S(=O)(=O)(NCCC1N(C)CCC1)c1cc(c(OCCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,1,416,-6.983326,3.6408384,-72.150513,-47.166676,-9.135108,-36.063232,-6.983326,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.60302734,1
O=C(Nc1c2OC(c3[nH]nnn3)=CC(=O)c2ccc1)c1ccc(OCCCCc2ccccc2)cc1,1,417,-6.9825063,2.5289843,-4.0283594,-66.757446,-9.3009071,-33.550114,-6.9825063,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.4878643,1
O=C(OCC)CN[C@@](C(=O)N1[C@](C(=O)NCc2ccc(/C(=N\O)/N)cc2)CC1)C1CCCCC1,1,306,-6.9821601,1.1495819,120.35849,-67.755806,-10.026048,-30.915585,-6.9821601,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.84863281,1
O=C(O)CCN(C(=O)c1cc2nc(CNc3ccc(C(=N)N)cc3)n(C)c2cc1)c1ncccc1,1,592,-6.9811382,2.775996,-129.14764,-64.197212,-10.614993,-37.74596,-6.9811382,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.7852783,1
P(=O)(OP(=O)(O[C@]1C(=C)[C@@](n2c3N=C(N)NC(=O)c3nc2)C[C@@]1O)O)(OP(=O)(O)O)O,1,601,-6.9802766,2.0701542,-704.0285,-77.301636,-9.1555986,-44.162495,-6.9802766,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.3045552,1
Clc1nc2n([C@]3[C@](O)[C@](O)[C@@](COP(=O)(O)CP(=O)(O)O)O3)ncc2c(N[C@@](C)c2c(F)cccc2)c1,1,273,-6.9741473,2.0097282,-147.59067,-59.171299,-10.448421,-34.220032,-6.9741473,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.008275,1
S(=O)(=O)(CCc1c(C)cc(N2C(C)(C)C(=O)NC2=O)cc1C)N1CCC2(C(=O)NC(c3ccc(OC(F)(F)F)cc3)=N2)CC1,1,518,-6.9737649,1.7287755,-119.35728,-54.463863,-10.557767,-40.942955,-6.9737649,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.31054688,1
Fc1cc(F)cc(Cc2cc3c(NC(=O)c4c(NC5CCOCC5)cc(N5CCN(C)CC5)cc4)n[nH]c3cc2)c1,1,624,-6.9710517,1.4818552,24.416172,-42.591774,-9.9292564,-37.516853,-6.9710517,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.1542969,1
O=C(O)C1CCC(C#N)(c2cc(OC3CCCC3)c(OC)cc2)CC1,1,646,-6.9702187,1.0891296,38.3335,-70.191673,-9.0937433,-35.227951,-6.9702187,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.3614376,1
P(=O)(OC(=O)C)(O)N(C[C@@]1OC(=O)N(c2c(F)c(F)c(N3C=CC(=O)CC3)c(F)c2)C1)c1nocc1,1,177,-6.9696832,3.1356688,-210.94527,-63.310318,-8.6599751,-37.104252,-6.9696832,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
S(=O)(=O)(Nc1ccc(C(O)CCCN(CCCCCCC)CC)cc1)C,1,490,-6.9695168,1.8248792,-65.981216,-77.447838,-9.7393389,-37.108776,-6.9695168,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.60311013,1
[As](SC[C@](NC(=O)CC[C@](N)C(=O)O)C(=O)NCC(=O)O)(C)C,1,597,-6.9663496,2.7567372,-37.042255,-59.724133,-10.15603,-35.176617,-6.9663496,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.4238281,1
Clc1c(C(F)(F)F)cc(Oc2ccc(CCOC3=NC(=O)C(Cc4cncnc4)=CN3)cc2)cc1,1,144,-6.9644899,1.6313025,-93.548241,-60.868801,-9.4499226,-35.49197,-6.9644899,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.8472123,1
O=C(C(CCCCCCC)N1CCCC1)c1ccccc1,1,555,-6.9619026,1.5447941,85.996391,-50.021935,-9.3270159,-29.166357,-6.9619026,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.82958984,1
S(CC1=C(C(=O)O)N2C(=O)[C@@](NC(=O)/C(=N\OC)/c3nc(N)sc3)[C@]2SC1)c1sc(CC(=O)O)c(C)n1,1,107,-6.9609518,2.9086823,3.7865131,-81.272636,-10.814745,-38.33873,-6.9609518,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.7229104,1
O=C(OCCNC(=O)C[n+]1ccccc1)CCCCCCCCCCC,1,637,-6.9577069,3.9483056,-7.596056,-44.817883,-8.8569155,-38.30624,-6.9577069,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.60915142,1
FC(F)(F)c1ccc(CN2C(C(=O)NC3(c4ccc(C(=O)O)cc4)CC3)CC3(CC2)CC3)cc1,1,97,-6.9549623,1.967235,292.19077,-87.182549,-9.6025152,-32.003868,-6.9549623,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.0742536,1
Fc1c(CNC(=O)c2c(COC)nn(Cc3ccc(CN4C(=O)C=CC(F)=C4)cc3)c2)nccc1OC,1,4,-6.9547091,1.8599443,58.201641,-70.881577,-7.2872887,-38.405537,-6.9547091,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.5707443,1
ClC=1C(=O)C(Cl)=CN(CC(=O)N[C@@]2C(=O)N3C(C(=O)O)=C(CSc4sc(C)nn4)CS[C@]23)C=1,1,114,-6.954051,1.3465226,63.913788,-87.150101,-10.908178,-38.799744,-6.954051,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.6363237,1
O=C(OCC)CN[C@@](C(=O)N1[C@](C(=O)NCc2ccc(/C(=N\O)/N)cc2)CC1)C1CCCCC1,1,306,-6.953465,2.4610481,93.430054,-47.19186,-8.8839216,-33.546127,-6.953465,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.87255859,1
O=C(N[C@@]1C(=O)N2C(C(=O)O)=C(/C=C\3/C(=O)N([C@]4CNCC4)CC/3)CS[C@]12)/C(=N\O)/c1nc(N)sn1,1,63,-6.9534245,2.4612694,123.19201,-61.915565,-10.79619,-39.926495,-6.9534245,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.9499463,1
Clc1cc2N(CCCN3CCN(CCOC(=O)CCCN)CC3)c3c(Sc2cc1)cccc3,1,322,-6.9520321,3.0214076,76.050232,-40.019569,-10.328145,-37.136005,-6.9520321,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.76220703,1
Clc1c(CCC(C)(C)C)ccc([C@@]2(C)C(C(C)C)=CN(CCC(=O)O)C(=O)N2)c1,1,16,-6.9514217,1.0454028,-116.68394,-53.270809,-8.4585638,-34.523827,-6.9514217,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.087817,1
S(=O)(=O)(CCc1c(C)cc(N2C(C)(C)C(=O)NC2=O)cc1C)N1CCC2(C(=O)NC(c3ccc(OC(F)(F)F)cc3)=N2)CC1,1,518,-6.9512334,2.1665695,-115.4174,-103.26731,-9.9523363,-36.845634,-6.9512334,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.31054688,1
FC(F)(F)c1ccc(CN2C(C(=O)NC3(c4ccc(C(=O)O)cc4)CC3)CC3(CC2)CC3)cc1,1,97,-6.9502325,1.1883674,289.26563,-99.824814,-10.1538,-31.84341,-6.9502325,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.0742188,1
O(CC[N+](CC)(CC)CC)c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC,1,423,-6.9501562,1.7183359,13.15337,-26.957705,-9.9634085,-37.745075,-6.9501562,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.63506711,1
Clc1c(OC[C@](O)CO)ccc(/C=C\2/C(=O)N(c3c(C)cccc3)/C(=N/CCC)/S/2)c1,1,295,-6.9475126,2.0536146,19.470751,-56.140102,-9.6950159,-32.606987,-6.9475126,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.4448128,1
P(=O)(OC(=O)C)(O)N(C[C@@]1OC(=O)N(c2c(F)c(F)c(N3C=CC(=O)CC3)c(F)c2)C1)c1nocc1,1,177,-6.9463744,1.0216869,-216.20071,-70.077225,-8.7543192,-38.890644,-6.9463744,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.4835064,1
O=C(O)[C@](Oc1cc(CN(CCCOc2ccc(OC)cc2)c2oc3c(n2)cccc3)ccc1)CC,1,640,-6.9463124,1.6369523,-10.344196,-86.649162,-12.083385,-39.318588,-6.9463124,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.142024,1
FC(F)(F)C(C)(C)c1onc(NC(=O)Nc2cc(Oc3ncnc4c3cc(OC)c(OC)c4)ccc2)c1,1,579,-6.9439554,1.093578,-68.910904,-74.514763,-10.096921,-36.089886,-6.9439554,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.00047122544,1
O=C(OCC1=C(C)OC(=O)O1)c1c2n(Cc3ccc(-c4c(C5=NOC(=O)N5)cccc4)cc3)c(OCC)nc2ccc1,1,357,-6.9432759,1.5592588,41.637333,-45.414024,-7.7686758,-38.738907,-6.9432759,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.6539166,1
O=C(OCc1n(C)nnc1-c1nc(C)c(O[C@@]2C[C@@](C(=O)O)CCC2)cc1)N(CCC)C,1,286,-6.9406991,2.002811,-41.136837,-61.20002,-9.8277445,-32.636219,-6.9406991,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.92334855,1
O=C(OCCNC(=O)C[n+]1ccccc1)CCCCCCCCCCC,1,637,-6.9400516,2.1494961,-5.342001,-50.138546,-8.9831209,-36.587967,-6.9400516,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.82342529,1
O=C(O)[C@](Oc1cc(CN(CCCOc2ccc(OC)cc2)c2oc3c(n2)cccc3)ccc1)CC,1,640,-6.9395318,2.7644947,-7.1449594,-70.260178,-9.3795824,-34.649693,-6.9395318,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.69215363,1
O=C(O)C1CCC(C#N)(c2cc(OC3CCCC3)c(OC)cc2)CC1,1,646,-6.9393187,0.88363779,36.296581,-66.163567,-9.5138083,-35.429878,-6.9393187,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.3614376,1
S(C1=C(C(=O)OCOC(=O)C(CC)CC)N2C(=O)[C@]([C@](O)C)[C@]2S1)[C@@]1CS(=O)CC1,1,67,-6.9379945,2.3826022,29.830488,-61.742153,-8.6109514,-37.858974,-6.9379945,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.3090646,1
O=C(O)CC[C@@](C)[C@@]1[C@]2(C)[C@]([C@@]3[C@](O)[C@](CC)[C@]4[C@@](C)([C@]3CC2)CC[C@@](O)C4)CC1,1,398,-6.9369121,1.1255552,9.881424,-61.947727,-9.2116165,-33.888126,-6.9369121,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.2626953,1
FC(F)(F)c1nn(c(C(=O)Nc2c(F)ccc(C(NCC3CC3)c3cc(C#N)ccc3)c2)c1)-c1cc(CN)ccc1,1,588,-6.9366241,2.1959229,240.66237,-56.455013,-11.486565,-37.519005,-6.9366241,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.0752003,1
Clc1c(F)cc(CC(NC[C@@](O)CO[C@](C)c2c(-c3cc(C)c(C(=O)O)cc3)cccc2)(C)C)cc1,1,274,-6.9345384,1.8719951,-0.46462882,-78.767738,-9.166913,-38.559822,-6.9345384,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
O=C(N)C1=Nn2c(c(-c3ccc(C4(N)CCC4)cc3)nc2C=C1)-c1ccccc1,1,407,-6.9333453,1.1128817,88.234039,-93.425247,-9.5680408,-34.689552,-6.9333453,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.6234196,1
O=C(OCCNC(=O)C[n+]1ccccc1)CCCCCCCCCCC,1,637,-6.9283376,2.2276945,-5.8968539,-70.319023,-9.8267584,-36.313053,-6.9283376,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.76220703,1
O=C(OC(C)C)CCC/C=C\C[C@@]1[C@@](CC[C@@](O)CCc2ccccc2)[C@](O)C[C@@]1O,1,650,-6.9272289,1.62615,-50.124271,-44.841251,-8.8448315,-34.996052,-6.9272289,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.5048275,1
S(CC1=C(C(=O)O)N2C(=O)[C@@](NC(=O)/C(=N\OC)/c3nc(N)sc3)[C@]2SC1)c1sc(CC(=O)O)c(C)n1,1,107,-6.9245167,1.4304665,150.80171,-120.96275,-12.543147,-33.618832,-6.9245167,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.5952792,1
S(=O)(=O)(n1ncc2ncc(-c3cn(C)nc3)cc12)c1n2c(nc1)C=CC(c1cn(C)nc1)=C2,1,133,-6.9227366,1.3093826,171.32152,-85.295731,-10.536906,-36.230839,-6.9227366,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.7449028,1
O=C(OCc1n(C)nnc1-c1nc(C)c(O[C@@]2C[C@@](C(=O)O)CCC2)cc1)N(CCC)C,1,286,-6.919693,2.2152216,-39.779892,-63.510014,-9.8097372,-31.211237,-6.919693,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.92334855,1
Fc1ccc(C(=O)CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)cc1,1,212,-6.9194536,1.6531725,-27.700745,-79.939743,-9.4236174,-34.773689,-6.9194536,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.3113999,1
Clc1c(C2(Cn3ncnc3)OC(COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,1,395,-6.9123883,1.9649739,40.32571,-39.966499,-9.7642365,-37.518692,-6.9123883,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.87705731,1
O=C(N[C@@]1C(=O)N2C(C(=O)[O-])=C(C[n+]3c4n(N=CC=C4)cc3)CS[C@]12)/C(=N\OC)/c1nc(N)sn1,1,513,-6.9094572,1.2565515,86.849998,-76.456177,-9.6458206,-37.408535,-6.9094572,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.081764437,1
O=C(OCCN1CCCCCC1)C(c1cscc1)C1CCCCC1,1,450,-6.9079804,2.4954479,80.423454,-65.044983,-9.5542345,-33.668888,-6.9079804,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0.74169922,1
O=C(N/N=C(\C)/[C@@]1(O)C[C@](O[C@@]2O[C@@](C)[C@@](O)[C@@](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1)c1ccccc1,1,393,-6.9077554,2.0901659,13.328481,-72.647675,-9.8081999,-38.470078,-6.9077554,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.6744504,1
O=C(OCCN1CCCCCC1)C(c1cscc1)C1CCCCC1,1,450,-6.9050975,1.7394891,77.896988,-77.309532,-10.463792,-33.177319,-6.9050975,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.1690878,1
O=C(Nc1c2OC(c3[nH]nnn3)=CC(=O)c2ccc1)c1ccc(OCCCCc2ccccc2)cc1,1,417,-6.9029903,2.1230199,-6.006937,-94.71743,-9.4805689,-36.510983,-6.9029903,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.37147,1
Fc1c2S(=O)(=O)Cc3c(C(=O)N4CCOCC4)nn(-c4ccc(CN5CCOCC5)cc4)c3-c2ccc1,1,627,-6.9023743,1.7339311,221.88327,-61.201103,-9.7338734,-35.144032,-6.9023743,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.3476105,1
Clc1c(C(F)(F)F)cc(NC(=O)Nc2c(F)cc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,1,35,-6.9018855,1.239149,-42.261887,-89.065689,-10.787781,-38.389339,-6.9018855,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.1249473,1
FC(F)(F)c1cc(Cn2ncc(-c3[nH]c4C(=O)N(CCC)C(=O)N(CC)c4n3)c2)ccc1,1,127,-6.9016886,2.1576598,-38.51815,-73.05854,-9.3207016,-36.04443,-6.9016886,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.6772461,1
N(c1n(C(C)C)c2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2n1)c1cnccc1,1,568,-6.9013505,0.98905843,18.684198,-101.0418,-10.518508,-33.0667,-6.9013505,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.7600632,1
S(C1=C(C(=O)OCOC(=O)C(CC)CC)N2C(=O)[C@]([C@](O)C)[C@]2S1)[C@@]1CS(=O)CC1,1,67,-6.9012136,1.874728,-10.612755,-54.120331,-8.8383541,-35.513828,-6.9012136,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.5086496,1
O=C(O[C@@](CC#N)CC)N[C@@](C)c1cc(NC(=O)Nc2cc(OC)c(-c3ocnc3)cc2)ccc1,1,510,-6.9003911,1.8431014,-164.13968,-87.114716,-9.2612505,-37.114296,-6.9003911,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.3975167,1
Fc1cc(C2=NN(CC(=O)N(C)c3cc4oc(C)nc4cc3)C(=O)c3c2ccc(OCC)c3)ccc1,1,166,-6.9003258,1.3986565,47.802849,-79.800598,-9.2912292,-36.622787,-6.9003258,$HOME/My Research/Docking/sdf/smiles_data8.sdf,2.3822784,1
Fc1c(-c2cc3c(C(C)C)n(C)nc3cc2)nc(Nc2ncc(CN3CCN(CC)CC3)cc2)nc1,1,23,-6.8977284,1.3320568,-43.666012,-58.577698,-10.868554,-32.856716,-6.8977284,$HOME/My Research/Docking/sdf/smiles_data8.sdf,1.4510627,1
S(=O)(=O)(NC(=O)c1c(N2C(C)(C)C[C@](C)C2)nc(-n2nc(OCCC3(C(F)(F)F)CC3)cc2)cc1)c1ccccc1,1,180,-6.897162,1.6674081,87.038994,-42.127319,-9.3369904,-36.681915,-6.897162,$HOME/My Research/Docking/sdf/smiles_data8.sdf,3.2858958,1
Clc1cc(F)cc([C@](NC(=O)c2ncn(-c3c(C)cnc(NC4CCOCC4)n3)c2)CN)c1,1,438,-6.8959117,1.8064983,-61.072605,-93.847443,-8.5898113,-38.052563,-6.8959117,$HOME/My Research/Docking/sdf/smiles_data8.sdf,0,1
