mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
O=C(C)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1,1,69,-5.7986431,1.7607701,13.914486,-71.201714,-9.1269255,-28.685421,-5.7986431,1.4789076,1
C(CCCC(CCCC(C)C)C)(CCCC(C)C)C,1,660,-5.7966037,1.0894294,8.6380644,-51.777756,-7.7323084,-27.047731,-5.7966037,0.50048828,1
O(C)c1c(OC)ccc2c1-c1c(O)c(OC)cc3c1C(N(C)CC3)C2,1,458,-5.7918162,1.9846619,62.918148,-75.5765,-9.163662,-25.816614,-5.7918162,3.2751532,1
ClC(Cl)C(=O)NC(C(O)c1ccc([N+](=O)[O-])cc1)CO,1,59,-5.7914128,1.8539633,95.100922,-57.026272,-8.8729,-26.1675,-5.7914128,1.6353723,1
[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(C)C,1,860,-5.7892399,1.3727895,-184.67305,-28.721891,-6.396462,-27.051563,-5.7892399,1.3330078,1
Oc1c2c(OC(C)(C)C3C2C=C(C)CC3)cc(CCCCC)c1,1,663,-5.783217,2.1213114,-24.922903,-64.444824,-8.1697731,-26.137642,-5.783217,3.2107382,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)COc1ccccc1,1,198,-5.783092,2.552012,24.269505,-65.622154,-9.3871346,-29.418905,-5.783092,0.12254094,1
C(CCCC(CCCC(C)C)C)(CCCC(C)C)C,1,660,-5.7830849,1.5234103,8.4992361,-69.902298,-7.9801493,-23.359373,-5.7830849,0,1
O=C(N(C(=O)C)c1c(C)cc(N=Nc2c(C)cccc2)cc1)C,1,188,-5.782958,0.83954221,-40.522686,-71.100502,-8.1111164,-26.186487,-5.782958,0.18237321,1
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,1,259,-5.7827621,1.3336635,-14.012491,-76.828156,-8.0559511,-29.111809,-5.7827621,1.3823242,1
O=C1N(C2OC(CO)C(O)C2)C=CC(=O)N1,1,590,-5.7822437,1.2023822,-129.84811,-58.726055,-7.9954953,-22.723331,-5.7822437,2.6473064,1
O=C(N(CCO)CCO)CCCCCCCCCCC,1,364,-5.779963,1.1074975,19.371698,-73.184837,-8.1372919,-29.492941,-5.779963,1.5039063,1
C(CCCCCCC)CCCCCCC,1,563,-5.7794147,1.4224522,22.973331,-61.404739,-8.0687551,-25.405851,-5.7794147,1.6,1
Oc1c2c(OC(C)(C)C3C2C=C(C)CC3)cc(CCCCC)c1,1,663,-5.7775354,1.7824813,-30.262411,-72.407585,-8.5051107,-29.038223,-5.7775354,2.7207541,1
O=C(O)CCC(C)C1C2(C)C(C3C(C4(C)C(CC(O)CC4)CC3)CC2)CC1,1,445,-5.777112,2.7806854,-0.26473188,-56.547825,-8.5130024,-30.591209,-5.777112,0,1
O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,1,685,-5.7735415,1.0806766,-61.17104,-52.415695,-7.9949064,-26.32099,-5.7735415,2.4744695e-006,1
OC1CC2C(C)(C3C(C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)CC2)CC1,1,180,-5.7729354,2.875386,31.224794,-71.201729,-7.9970593,-27.45006,-5.7729354,3.4891036,1
Brc1c(O)c(Br)cc(c1C)C1(c2c(C)c(Br)c(O)c(Br)c2)OS(=O)(=O)c2c1cccc2,1,158,-5.7709818,2.3937783,82.539314,-57.544029,-9.1532888,-28.3125,-5.7709818,0.58013535,1
O=C(OC)C1C(O)CCC2C1CC1N(C2)CCc2c3c([nH]c12)cccc3,1,401,-5.7685843,1.1202862,32.169041,-55.148266,-8.6520653,-28.944435,-5.7685843,2.4695089,1
O=C(O)CCC(C)C1C2(C)C(=O)CC3C4(C)C(CC(=O)C3C2CC1)CC(=O)CC4,1,182,-5.7673845,1.9339895,-13.953609,-62.689125,-8.0237885,-28.270136,-5.7673845,3.5237129,1
S(SC(=S)N1CCCCC1)C(=S)N1CCCCC1,1,223,-5.7672415,1.558326,15.904167,-59.425972,-8.0812788,-23.658649,-5.7672415,1.8694295,1
O=[N+]([O-])c1ccc(N=Nc2ccc(N)cc2)cc1,1,578,-5.7667627,0.57354015,22.855772,-70.938454,-8.5179119,-23.207088,-5.7667627,0,1
O(C)c1c(OC)cc(C2c3c(C(O)C4C2C(=O)OC4)cc2OCOc2c3)cc1OC,1,494,-5.76652,1.4477316,31.096302,-56.543842,-8.2170181,-27.024277,-5.76652,0.94628906,1
O=C(N(CC)CC)C1C=C2c3c4c([nH]cc4CC2N(C)C1)ccc3,1,12,-5.765245,1.7139039,85.559654,-62.386787,-8.8046951,-24.003412,-5.765245,3.6300318,1
O=C(C)C1C2(C)C(C3C(C4(C)C(=CC3)CC(O)CC4)CC2)CC1,1,399,-5.7649975,1.3191607,12.486351,-72.045677,-8.6822119,-26.974842,-5.7649975,1.7837394,1
OC1CC2C(C)(C3C(C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)CC2)CC1,1,180,-5.7632966,2.8822105,40.783161,-42.683914,-7.8317628,-25.789469,-5.7632966,0,1
O=C(Oc1cc(C(CCC)C)ccc1)NC,1,672,-5.7612648,1.4641687,-17.281425,-58.559792,-8.0458746,-25.900782,-5.7612648,0.56738281,1
FC1C=2C(C)(C3C(O)CC4(C)C(O)(C(=O)CO)C(C)CC4C3C1)C=CC(=O)C=2,1,38,-5.7595363,2.2631314,86.434769,-47.074776,-8.3545723,-27.946852,-5.7595363,0,1
O=C(CO)C1(O)C2(C)C(C3C(C(=O)C2)C2(C)C(CC(O)CC2)CC3)CC1,1,36,-5.7588892,1.1190163,83.190247,-80.949928,-8.7716141,-25.9659,-5.7588892,3.5581326,1
O=C(CO)C1C2(CO)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1,1,529,-5.7583017,0.85732812,41.985912,-56.918297,-8.4455452,-27.011793,-5.7583017,0,1
O=C(CO)C1C2(C=O)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1,1,29,-5.7577987,1.1603262,35.759136,-65.432198,-8.2808332,-27.40641,-5.7577987,0.69499791,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,424,-5.7567339,1.6435529,78.895821,-63.421936,-8.241807,-23.026382,-5.7567339,0.85557836,1
S(SC(=S)N1CCCCC1)C(=S)N1CCCCC1,1,223,-5.7564116,1.3009626,10.53139,-50.984772,-8.0584545,-26.940361,-5.7564116,1.8694295,1
S(C(=O)C)C1C2C3C(C)(C4(OC(=O)CC4)CC3)CCC2C2(C)C(=CC(=O)CC2)C1,1,28,-5.7556467,1.0650904,-6.2242727,-47.165962,-8.9082327,-29.93572,-5.7556467,1.3720475,1
O=C(Oc1cc2C3(C)C(N(C)c2cc1)N(C)CC3)NC,1,64,-5.7541475,0.60036778,-11.713026,-56.926003,-8.3045321,-25.93252,-5.7541475,0.00014586023,1
O=C(O)CCC(C)C1C2(C)C(C3C(C4(C)C(CC(O)CC4)CC3)CC2)CC1,1,445,-5.7533674,0.95866662,0.25535944,-65.13176,-8.3401184,-27.565542,-5.7533674,0,1
O=C1OC2(C3(C)C(C4C=CC=5C(C)(C4CC3)CCC(=O)C=5)CC2)CC1,1,597,-5.7528458,1.4551167,13.159364,-47.403748,-8.2297039,-26.937061,-5.7528458,0,1
OCCCCCCCCCCCC,1,346,-5.7522097,0.70633084,15.627365,-48.165123,-7.4868827,-26.644657,-5.7522097,2.2,1
O=C(N(C(=O)C)c1c(C)cc(N=Nc2c(C)cccc2)cc1)C,1,188,-5.7516351,2.1442678,-41.107662,-56.223743,-7.9886575,-27.272377,-5.7516351,0,1
N(=Nc1ccccc1)c1ccc(N(C)C)cc1,1,86,-5.7494674,1.0401521,13.541217,-63.941402,-7.7978611,-24.217146,-5.7494674,0,1
O=[N+]([O-])c1oc(C=NNC(=O)c2ccc(O)cc2)cc1,1,595,-5.7485371,1.7811221,118.82096,-74.945938,-8.9597855,-29.61676,-5.7485371,3.8332961,1
O=C(N(CCO)CCO)CCCCCCCCCCC,1,364,-5.7459998,2.1879063,19.780962,-51.764732,-8.1687298,-25.765453,-5.7459998,1.5244141,1
S(=O)(=O)(OC1C(O)C(OC2C(O)C(O)C(O)C(C(=O)O)O2)C(NC(=O)C)C(O)O1)O,1,868,-5.7455478,1.9585783,-31.107372,-61.13464,-10.130055,-29.598974,-5.7455478,2.013056,1
FC12C3(C)C(C(C)CC1C1C(C)(C(O)(C(=O)C)CC1)CC2O)=CC(=O)C=C3,1,443,-5.7450686,1.8291066,109.32402,-49.311588,-7.4626503,-28.491833,-5.7450686,0,1
FC1C=2C(C)(C3C(O)CC4(C)C(O)(C(=O)CO)C(C)CC4C3C1)C=CC(=O)C=2,1,38,-5.744647,1.5878973,82.124954,-57.752144,-8.1781034,-27.494917,-5.744647,0,1
O=C(C)C1C2(C)C(C3C=CC=4C(C)(C3CC2)CCC(=O)C=4)CC1,1,407,-5.7433619,1.4861705,7.1338582,-63.984081,-8.3228788,-29.376066,-5.7433619,2.893424,1
O=[N+]([O-])c1ccc(N=Nc2ccc(N)cc2)cc1,1,578,-5.7415619,1.5278883,19.807865,-53.542801,-8.3284216,-23.615236,-5.7415619,0.0008263588,1
O=C1OC2(C3(C)C(C4C=CC=5C(C)(C4CC3)CCC(=O)C=5)CC2)CC1,1,597,-5.7411509,1.4321389,15.573897,-70.589714,-8.8848953,-25.524817,-5.7411509,0,1
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)C(N)c1ccccc1,1,120,-5.7373443,1.3049341,74.84861,-61.946499,-8.3651743,-25.218451,-5.7373443,3.4238281,1
P(=O)(OCC1C(O)C(O)C([n+]2cc(C(=O)N)ccc2)O1)(O)O,1,609,-5.7369423,1.1096913,-133.21667,-56.972961,-9.401042,-23.691904,-5.7369423,3.3349929,1
OC1(C#C)C2(C)C(C3C(C4C(=CC(O)CC4)CC3)CC2)CC1,1,614,-5.7363143,1.4699533,15.097427,-65.183281,-7.5708995,-28.752808,-5.7363143,0,1
O=C1CC2C(C)(C3C(C4C(C)(C(O)(C)CC4)CC3)CC2)CC1,1,497,-5.7346773,2.0923247,6.00138,-66.258202,-8.3052158,-27.69602,-5.7346773,2.2049315,1
O=C(OC1(C#C)C2(C)C(C3C(C4C(=CC(=O)CC4)CC3)CC2)CC1)C,1,27,-5.734508,1.6217622,8.798748,-63.049576,-7.5464201,-27.979532,-5.734508,2.3057864,1
O=C(C)C1C2(C)C(C3C=CC=4C(C)(C3CC2)CCC(=O)C=4)CC1,1,407,-5.7342734,2.5090871,4.6536541,-64.392845,-8.4197493,-27.924076,-5.7342734,2.0837722,1
S=C=Nc1cc2C(=O)OC3(c2cc1)c1c(Oc2c3ccc(O)c2)cc(O)cc1,1,698,-5.7330565,2.0163805,-24.695446,-49.905212,-9.6972628,-29.549267,-5.7330565,0.84182274,1
O=C(Oc1cc(C(CC)CC)ccc1)NC,1,575,-5.7330256,0.99362952,-7.3327394,-49.293983,-7.2667837,-28.878559,-5.7330256,0.50274158,1
ClC(Cl)C(c1ccc(CC)cc1)c1ccc(CC)cc1,1,132,-5.7321849,1.3304303,22.872793,-62.893387,-8.1435957,-24.367277,-5.7321849,2.3085938,1
O=C1N(CC(CCCC)CC)C(=O)C2C1C1C=CC2C1,1,348,-5.7316065,0.9716143,20.076551,-56.558846,-7.5229659,-28.65918,-5.7316065,0.76220703,1
OC1C2(C)C(C3C(C4(C)C(=CC3)CC(O)CC4)CC2)CC1,1,498,-5.7313576,1.2035773,14.971276,-76.072037,-8.4733324,-25.351366,-5.7313576,0.57699889,1
O=C1C(C(O)CC2CC(=O)NC(=O)C2)CC(C)CC1C,1,109,-5.7308502,1.0738673,-64.367271,-56.197926,-8.5708885,-21.356104,-5.7308502,2.2812531,1
[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(C)C,1,860,-5.7305913,1.0987686,-185.79861,-28.038801,-6.8319907,-27.567192,-5.7305913,0.66650391,1
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,1,259,-5.7304449,1.33088,-14.189286,-74.547234,-7.9082713,-29.072159,-5.7304449,2.3085938,1
O=C(O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,1,489,-5.7255592,1.4482055,48.739639,-67.078781,-8.8108435,-28.003761,-5.7255592,2.8250046e-005,1
O=C1C(C(O)CC2CC(=O)NC(=O)C2)CC(C)CC1C,1,109,-5.7254581,0.87247044,-69.635696,-69.622559,-8.3744764,-28.622866,-5.7254581,3.1906781,1
N=C1C(C)=C/C(=C(/c2ccc(N)cc2)\c2ccc(N)cc2)/C=C1,1,566,-5.7253761,2.0009294,-45.077976,-73.515411,-9.0085974,-25.265057,-5.7253761,1.1179774,1
O=C(N(CCO)CCO)CCCCCCCCCCC,1,364,-5.7248645,1.2959702,18.075027,-66.715233,-7.7224779,-27.782646,-5.7248645,0.76220703,1
[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(C)C,1,860,-5.7232533,2.3179677,-185.44464,-30.608089,-6.4742484,-24.77552,-5.7232533,0.66650391,1
FC12C3(C)C(C(C)CC1C1C(C)(C(O)(C(=O)C)CC1)CC2O)=CC(=O)C=C3,1,443,-5.7230482,2.2166669,114.13533,-64.147491,-7.8579783,-27.595587,-5.7230482,0,1
FC1C=2C(C)(C3C(O)CC4(C)C(C(=O)CO)C(C)CC4C3C1)C=CC(=O)C=2,1,408,-5.721981,1.3423752,32.192741,-71.347549,-8.6103201,-26.000902,-5.721981,2.6662595,1
FC12C3(C)C(C(C)CC1C1C(C)(C(O)(C(=O)C)CC1)CC2O)=CC(=O)C=C3,1,443,-5.7207513,1.1422727,123.90215,-66.220406,-7.5747013,-25.268377,-5.7207513,0,1
O=C(Oc1cc2C3(C)C(N(C)c2cc1)N(C)CC3)NC,1,64,-5.7205691,1.077201,-13.081573,-71.417671,-8.5318708,-30.162521,-5.7205691,2.734097,1
O=C(C)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1,1,69,-5.718998,0.89418548,18.779007,-57.469116,-8.7320385,-25.90609,-5.718998,1.4789076,1
O=C(O)CCC(C)C1C2(C)C(C3C(C4(C)C(CC(O)CC4)CC3)CC2)CC1,1,445,-5.7186823,2.4141085,2.6513288,-67.862457,-8.2757177,-28.767496,-5.7186823,0,1
S(P(=O)(OC)OC)C(C(=O)OCC)CC(=O)OCC,1,645,-5.7177963,1.4949791,-51.762413,-60.294674,-7.4207416,-27.639353,-5.7177963,2.3488476,1
C(CCCC(CCCC(C)C)C)(CCCC(C)C)C,1,660,-5.7164679,2.300019,5.2584791,-61.06797,-7.623621,-26.640862,-5.7164679,0,1
S(NC1CCCCC1)c1sc2c(n1)cccc2,1,228,-5.7160602,2.0352311,29.314219,-51.690002,-8.0655241,-24.861193,-5.7160602,3.9190924,1
O=P1(O)OC2C(O)C(n3c4ncnc(N)c4nc3)OC2CO1,1,91,-5.7136569,1.8512646,-59.850101,-78.861366,-9.8302402,-29.185455,-5.7136569,0,1
O=P1(O)OC2C(O)C(n3c4ncnc(N)c4nc3)OC2CO1,1,91,-5.7133541,1.6152028,-61.701305,-70.033165,-8.9366741,-27.885172,-5.7133541,3.003974,1
O=C(O)C(NC(=NCCCC(N)C(=O)O)N)CC(=O)O,1,676,-5.7120352,1.9217551,-202.44147,-85.435936,-8.8211994,-26.850368,-5.7120352,0.30493164,1
O=C1C=C2C(C3C(C4C(C)(C(O)(CC)CC4)CC3)CC2)CC1,1,33,-5.7119632,1.2541859,32.639313,-59.007278,-8.6377325,-24.655724,-5.7119632,0.96594489,1
O=C(Oc1nn(C(=O)N(C)C)c(C)c1)N(C)C,1,570,-5.7114744,1.6540333,109.53545,-58.875576,-7.6946349,-29.018204,-5.7114744,1.8851123,1
O=C(CO)C12C3(C)C(C4C(C5(C)C(=CC(=O)C=C5)CC4)C(O)C3)CC1OC(C)(C)O2,1,568,-5.7100468,3.3164618,22.969908,-51.719696,-8.3177938,-27.507826,-5.7100468,0.069235422,1
S(=O)(=O)(Nc1nnc(OCC)cc1)c1ccc(N)cc1,1,594,-5.7072897,1.9236315,-73.732841,-70.697906,-8.0286188,-30.089447,-5.7072897,0.064339906,1
FC12C3(C)C(=CC(=O)CC3)CCC1C1C(C)(C(O)(C)CC1)CC2O,1,157,-5.707078,2.1536605,65.338593,-61.577599,-8.155797,-28.958288,-5.707078,3.7484558,1
O=C1C(O)(CC)C2=C(C(=O)N3C(c4nc5c(cc4C3)cccc5)=C2)CO1,1,819,-5.7053928,2.0255618,72.786987,-68.965355,-9.2914562,-30.264635,-5.7053928,2.7336297,1
O=C(O)C(NC(=NCCCC(N)C(=O)O)N)CC(=O)O,1,676,-5.7050052,2.1350701,-198.47765,-77.175652,-9.3098373,-30.783218,-5.7050052,0.60986328,1
[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(C)C,1,860,-5.7029023,1.5719649,-184.43996,-33.32222,-6.9559875,-25.860424,-5.7029023,0.66650391,1
O=C1C=C2C(C3C(C4C(C)(C(O)(CC)CC4)CC3)CC2)CC1,1,33,-5.6995158,1.3059282,34.849586,-78.554085,-9.8298159,-26.809435,-5.6995158,1.9108914,1
O=C(O)C(NC(=NCCCC(N)C(=O)O)N)CC(=O)O,1,676,-5.6985207,1.6027564,-199.23419,-59.272739,-9.1372995,-27.141504,-5.6985207,0.31147003,1
Oc1c(C=NC(CN=Cc2c(O)cccc2)C)cccc1,1,226,-5.6980648,1.8676369,35.653694,-69.187027,-8.735549,-25.665022,-5.6980648,3.3121338,1
ClC(Cl)C(c1ccc(CC)cc1)c1ccc(CC)cc1,1,132,-5.6974821,3.4148197,21.176291,-46.89344,-8.7367754,-27.073256,-5.6974821,1.1542969,1
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,1,259,-5.6966076,0.64666146,-14.66172,-76.714066,-8.0564251,-29.341742,-5.6966076,1.1542969,1
O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,1,685,-5.696003,1.5097404,-61.967819,-47.87801,-7.5204816,-26.513458,-5.696003,1.1737102,1
FC12C3(C)C(C(F)CC1C1C(C)(C(O)(C(=O)CO)C(C)C1)CC2O)=CC(=O)C=C3,1,665,-5.6957102,1.5971775,146.53635,-66.898918,-7.9814224,-29.593964,-5.6957102,0.34301758,1
O=C(Oc1cc2C3(C)C(N(C)c2cc1)N(C)CC3)NC,1,64,-5.6940808,1.4524962,-13.019458,-59.00919,-8.5272017,-25.526297,-5.6940808,1.8522087,1
O=C(CO)C1(O)C2(C)C(C3C(C(=O)C2)C2(C)C(CC(O)CC2)CC3)CC1,1,36,-5.6928992,0.91094548,78.991051,-58.323517,-8.191927,-26.379396,-5.6928992,3.5581326,1
O=C1OC2(c3c1cccc3)c1c(Oc3c2ccc(O)c3)cc(O)cc1,1,673,-5.6927266,1.7528858,-7.590127,-70.418037,-9.30898,-28.513081,-5.6927266,0,1
Clc1ccc(SCSP(=S)(OC)OC)cc1,1,591,-5.6853213,1.7447975,-29.352905,-46.185364,-7.4119549,-26.04911,-5.6853213,2.0734749,1
[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(C)C,1,860,-5.6832976,1.0058467,-184.59569,-27.464338,-6.4049377,-25.695631,-5.6832976,0,1
O=C1C(O)(CC)C2=C(C(=O)N3C(c4nc5c(cc4C3)cccc5)=C2)CO1,1,819,-5.682445,2.5899765,76.504028,-62.199551,-9.1850815,-29.770542,-5.682445,0,1
Brc1c(O)c(Br)cc(c1C)C1(c2c(C)c(Br)c(O)c(Br)c2)OS(=O)(=O)c2c1cccc2,1,158,-5.681396,1.1341176,89.286301,-55.079895,-9.1850357,-28.108253,-5.681396,0,1
O=C(O)CCC(C)C1C2(C)C(C3C(C4(C)C(CC(O)CC4)CC3)CC2)CC1,1,445,-5.680017,2.1572244,-0.24282327,-53.005905,-8.3505287,-27.650753,-5.680017,0,1
O=C1C=C2C(C)(C=C1)C1C(C3C(C)(C(=O)CC3)CC1)CC2,1,587,-5.6788397,1.3227586,39.486713,-66.674995,-8.1053848,-25.884611,-5.6788397,3.5060694,1
O(C1C(O)C(O)C(O)C(CO)O1)C1C(O)C(O)C(O)C(CO)O1,1,247,-5.6775351,1.6680093,141.29468,-90.830635,-9.3365078,-26.67551,-5.6775351,3.5861671,1
P(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)(O)O,1,92,-5.6755662,2.4059498,-101.85601,-60.533649,-10.0251,-31.920742,-5.6755662,2.8379834,1
O=C1C2(C(C)O2)CC(C)C(O)(C)C(=O)OCC=2C3N(CC=2)CCC3O1,1,750,-5.6752954,2.1084974,259.0946,-62.508675,-9.4398375,-28.144037,-5.6752954,0,1
O=C1C=C2C(C3C(C4C(C)(C(C(O)C)CC4)CC3)CC2)CC1,1,707,-5.6749849,1.8744786,26.061811,-71.539749,-8.715333,-25.677305,-5.6749849,2.3599174,1
P(=O)(OP(=O)(O)O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O,1,77,-5.6737752,1.9519421,-335.6463,-62.414165,-9.2058029,-25.97562,-5.6737752,0.484375,1
O=C(C)C1(O)C2(C)C(C3C(C4(C)C(C(C)C3)=CC(=O)CC4)CC2)CC1,1,496,-5.6726432,1.1679571,51.327736,-73.438049,-8.3822813,-27.597813,-5.6726432,0.99944663,1
O(C)c1cc2c(cc1)C1C(C3C(C)(C(O)(C#C)CC3)CC1)CC2,1,129,-5.6722212,0.69927239,32.698936,-62.283787,-7.9030509,-25.510088,-5.6722212,0.00016167961,1
S(=O)(=O)(OC1CC=2C(C)(C3C(C4C(C)(C(=O)CC4)CC3)CC=2)CC1)O,1,571,-5.6719804,1.9972814,-12.497131,-64.999344,-8.4898624,-26.131008,-5.6719804,0.64783502,1
S(Sc1sc2c(n1)cccc2)c1sc2c(n1)cccc2,1,367,-5.6718292,0.96885628,37.803867,-76.142502,-7.9658451,-28.480762,-5.6718292,1.0121771,1
O(C1C(O)C(O)C(O)C(CO)O1)C1C(O)C(O)C(O)C(CO)O1,1,247,-5.6664586,1.3371811,137.30891,-70.454247,-8.9233551,-29.300236,-5.6664586,0.87718266,1
S(=O)(=O)(Nc1nnc(OCC)cc1)c1ccc(N)cc1,1,594,-5.6663623,1.0906466,-73.860786,-57.148544,-8.2888556,-28.71487,-5.6663623,0,1
O=C(O)C(O)C(O)C(OC1C(O)C(O)C(O)C(CO)O1)C(O)CO,1,236,-5.6614184,2.0050302,126.47587,-83.557335,-8.5582504,-28.444967,-5.6614184,0,1
FC1C=2C(C)(C3C(O)CC4(C)C(O)(C(=O)CO)CCC4C3C1)C=CC(=O)C=2,1,39,-5.6608467,2.0495331,69.774857,-89.578163,-9.748971,-27.374004,-5.6608467,0.2712543,1
C(CCCCCCC)CCCCCCC,1,563,-5.6594949,1.7157215,27.775339,-54.534828,-8.5852861,-25.293375,-5.6594949,4.8061833,1
O=C1C(C(O)CC2CC(=O)NC(=O)C2)CC(C)CC1C,1,109,-5.6580672,1.7452908,-76.154373,-57.798122,-8.2804565,-29.246189,-5.6580672,2.6873021,1
P(=O)(OCC)(OCC)/N=C/1\SCCS\1,1,588,-5.6575589,1.6634909,-129.25391,-48.617146,-6.9967313,-27.531446,-5.6575589,3.6992188,1
ClC=C(OP(=O)(OC)OC)c1c(Cl)cc(Cl)c(Cl)c1,1,593,-5.6563182,0.67925876,8.5319881,-54.202087,-7.5426941,-26.234331,-5.6563182,1.3171751,1
O=C(Oc1cc(C(CCC)C)ccc1)NC,1,672,-5.6556621,1.1285019,-0.31628871,-58.039528,-7.7858033,-27.008013,-5.6556621,3.5546875,1
O=C(O)CCC(C)C1C2(C)C(=O)CC3C4(C)C(CC(=O)C3C2CC1)CC(=O)CC4,1,182,-5.6552639,1.6068051,-15.600364,-52.929897,-8.3496561,-26.002497,-5.6552639,3.5237129,1
O=C(OC)C1C(O)CCC2C1CC1N(C2)CCc2c3c([nH]c12)cccc3,1,401,-5.652317,2.1234684,23.538719,-72.778915,-8.195116,-26.458084,-5.652317,3.4262345,1
N(c1ccc(Nc2ccccc2)cc1)c1ccccc1,1,138,-5.6520457,0.99050272,-28.452656,-75.074356,-8.3033571,-22.704041,-5.6520457,0.58994496,1
S(=O)(=O)(Nc1nnc(OCC)cc1)c1ccc(N)cc1,1,594,-5.6513252,1.5797864,-72.337975,-56.017097,-8.4435987,-25.491163,-5.6513252,0,1
O=C1C2(C)C(C3C(C4(C)C(=CC3)CC(O)CC4)CC2)CC1,1,43,-5.6504979,2.3048167,39.13884,-66.927208,-8.2846375,-27.36211,-5.6504979,1.8808404,1
O=C1C(O)(C)C(O)(C)C(C)C(=O)OC2C3N(CC=C3CO1)CC2,1,428,-5.6503358,1.1479273,77.214157,-53.468086,-7.8088899,-27.439379,-5.6503358,2.3928359,1
O(C)c1c(C/C=C(\C)/C)c2OC(=O)C=Cc2cc1,1,465,-5.6476407,4.3051128,2.052346,-46.858643,-7.1226225,-24.452314,-5.6476407,0.38357797,1
Oc1c(C=NC(CN=Cc2c(O)cccc2)C)cccc1,1,226,-5.6473651,1.7170298,36.129345,-73.110641,-8.6713905,-24.984123,-5.6473651,3.1796875,1
O=C(C)C1(O)C2(C)C(C3C=C(C)C=4C(C)(C3CC2)CCC(=O)C=4)CC1,1,703,-5.6453409,2.3747637,42.589355,-77.185883,-8.7168331,-28.806204,-5.6453409,0,1
O=C(CO)C1(O)C2(C)C(C3C(C(=O)C2)C2(C)C(CC(O)CC2)CC3)CC1,1,36,-5.640739,1.6192012,75.596992,-60.300529,-9.0423727,-29.753971,-5.640739,3.5581326,1
O=C(O)C(NC(=NCCCC(N)C(=O)O)N)CC(=O)O,1,676,-5.6403279,2.2387002,-198.5141,-76.055969,-8.8196611,-28.13829,-5.6403279,0.0065383911,1
S(=O)(=O)(Nc1nnc(OCC)cc1)c1ccc(N)cc1,1,594,-5.6387439,1.6560156,-73.08239,-84.720795,-8.1336966,-27.215427,-5.6387439,0.064339906,1
Clc1ccc(S(=O)(=O)Oc2ccc(Cl)cc2)cc1,1,176,-5.6374154,1.5683533,60.217045,-39.853226,-7.615262,-25.683855,-5.6374154,0,1
S(P(=O)(OC)OC)C(C(=O)OCC)CC(=O)OCC,1,645,-5.6366448,1.6033663,-54.618649,-59.176968,-7.7687712,-24.914581,-5.6366448,0,1
S(P(=O)(OC)OC)C(C(=O)OCC)CC(=O)OCC,1,645,-5.6354041,1.4571908,-51.528896,-55.005051,-8.0213556,-27.605625,-5.6354041,1.0322168,1
OC1(C)C2(C)C(C3C(C4(C)C(Cc5nonc5C4)CC3)CC2)CC1,1,615,-5.6341023,1.5277599,32.544701,-69.494751,-8.0582581,-26.472103,-5.6341023,0,1
S(N1CCOCC1)c1sc2c(n1)cccc2,1,265,-5.6337957,1.6842459,56.955662,-51.787537,-7.8281183,-25.318758,-5.6337957,0.80458504,1
OC1CC2C(C)(C3C(C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)CC2)CC1,1,180,-5.6332536,2.3383629,31.621229,-49.380161,-7.5379205,-25.301022,-5.6332536,3.4891036,1
FC1C=2C(C)(C3C(O)CC4(C)C(C(=O)CO)C(C)CC4C3C1)C=CC(=O)C=2,1,408,-5.6327329,2.1539779,30.626953,-89.578476,-8.8068047,-27.466803,-5.6327329,1.3028522,1
ClC(Cl)C(c1ccc(CC)cc1)c1ccc(CC)cc1,1,132,-5.6326332,1.3736173,23.150249,-48.816826,-7.9159331,-23.851727,-5.6326332,2.3085938,1
