mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2ccc(S(=O)(=O)N(C)C)c3)c1,1,40,-6.5647941,0.74998093,92.078758,-70.730278,-9.7410908,-35.037121,-6.5647941,3.365365,1
O=C(O)CCc1c(C)[cH0]=2n3[Co]45n6[cH0](c(CCC(=O)O)c(C)[cH0]6=Cc6c(CCC(=O)O)c(C)c(n46)C=[cH0]13)=Cc1c(C)c(CCC(=O)O)c(n51)C=2,1,267,-6.5591698,4.4395623,-158.71375,-45.89283,-9.0587482,-35.577877,-6.5591698,0,1
O=C(O)[C@](CC(=O)c1ccc(-c2ccc(OCC)cc2)cc1)CCN1C(=O)c2c(C1=O)cccc2,1,254,-6.5575624,2.8435092,-27.010981,-64.553566,-8.7836256,-36.432774,-6.5575624,2.6501448,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N[C@](C(=O)O)CC(=O)O)c3nc2)O1)(O)O,1,263,-6.5538387,1.5294299,-123.10053,-92.250679,-10.14337,-36.55098,-6.5538387,0.26855469,1
O=C(N[C@]([C@@](O)C[C@@](NC(=O)c1ccc(N)cc1)CC(C)C)Cc1ccccc1)COc1c(C)cccc1C,1,233,-6.5532436,2.0167687,-46.845196,-60.676102,-9.3809261,-30.703718,-6.5532436,0.0065383911,1
Ic1ccc(C[C@]2(OO)C(=O)N3C([C@@](Cc4ccccc4)NC(c4ccc(O)cc4)=C3)=N2)cc1,1,43,-6.5518427,1.6971052,95.436577,-72.710762,-10.397279,-32.112576,-6.5518427,3.8091016,1
P(=O)(O)(O)CCCCCC=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,142,-6.5510626,1.0669581,-207.63861,-66.421135,-8.9335527,-31.0637,-6.5510626,0,1
S(=O)(=O)(O)CCNC(=O)CC[C@@](C)[C@@]1[C@@]2(C)[C@@](O)C[C@@]3[C@]4(C)[C@](C[C@@](O)[C@]3[C@@]2CC1)C[C@](O)CC4,1,209,-6.5504365,2.1932325,-40.255718,-51.211647,-8.7778521,-35.560165,-6.5504365,1.7294128,1
P(=O)(OP(=O)(O)O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3NC(N)=NC(=O)c3nc2)O1)O,1,20,-6.5482345,1.6306945,-509.20126,-84.135574,-10.365473,-37.857899,-6.5482345,0,1
S(=O)(=O)(N1[C@@](C(=O)O)CCC1)c1ccc(C(=O)N[C@](C(=O)O)CCC(=O)O)cc1,1,335,-6.5462179,1.7450306,-11.789431,-78.358345,-8.857933,-34.092766,-6.5462179,2.4708219,1
S(c1c(C(C)(C)C)cc(N)c(C)c1)C=1C(=O)O[C@](CCc2ccc(O)cc2)(C2CCCC2)CC=1O,1,168,-6.5437698,2.2825208,-17.615408,-66.184189,-10.007553,-32.542915,-6.5437698,1.0327073,1
S(=O)(=O)(N[C@](C(=O)N1CCN(C(=O)CCN)CC1)Cc1cc(C(=N)N)ccc1)c1c(C(C)C)cc(C(C)C)cc1C(C)C,1,62,-6.5434594,2.6559055,-40.586445,-43.001888,-10.354157,-32.346931,-6.5434594,0,1
S(=O)(=O)(NC[C@](O)CNC(=O)[C@](CC(C)C)c1cc(-c2ccccc2)ccc1)c1ncccc1,1,126,-6.5403752,2.5346346,102.59851,-71.847458,-9.0825052,-31.512232,-6.5403752,1.0126953,1
O=C(O)CCCCCCC/C=C/CCCCCCCC,1,106,-6.5391159,1.3320125,-18.58267,-63.264496,-9.182147,-31.022793,-6.5391159,0.76220703,1
O=C(O)[C@@](NC(=O)c1ccc([C@](C(=O)O)Cc2cc3C(=O)N=C(N)Nc3cc2)cc1)CCC(=O)O,1,140,-6.5362201,1.2216868,-206.5264,-120.3028,-11.287424,-36.194839,-6.5362201,1.0129569,1
S(=O)(=O)(N1[C@@](C(=O)O)CCC1)c1ccc(C(=O)N[C@](C(=O)O)CCC(=O)O)cc1,1,335,-6.5348392,1.5254291,-9.8790731,-69.236229,-8.9729586,-33.898361,-6.5348392,3.137044,1
O=C(N[C@]([C@@](O)C[C@@](NC(=O)c1cc(N)ccc1)CC(C)C)Cc1ccccc1)COc1c(C)cccc1C,1,230,-6.531189,1.884941,-54.534405,-48.680603,-8.524085,-29.012531,-6.531189,0.90008211,1
BrCCN(CCBr)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)NCC(=O)C=O)c1,1,36,-6.5299444,1.176684,49.819302,-74.983665,-9.286355,-36.703739,-6.5299444,2.5111294,1
S(=O)(=O)(N[C@](C(=O)N1CCN(C(=O)CCN)CC1)Cc1cc(C(=N)N)ccc1)c1c(C(C)C)cc(C(C)C)cc1C(C)C,1,62,-6.5295939,2.0806932,-35.791149,-61.967037,-8.8770819,-32.961689,-6.5295939,0,1
O=C(N[C@]([C@@](O)C[C@@](NC(=O)c1ccc(N)cc1)CC(C)C)Cc1ccccc1)COc1c(C)cccc1C,1,233,-6.5282412,2.1841712,-49.531849,-63.82481,-9.771965,-31.769348,-6.5282412,0.013076782,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O[C@@]1[C@](O)[C@@](CO)O[C@]1N1C(=O)NC(=O)C=C1)O,1,344,-6.5272584,0.97038043,6596.9839,-86.571152,-10.209244,-30.598213,-6.5272584,0,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@@]2(C(=O)N(CCC[C@](N(O)CO)C(=O)O)C(=O)N2)O1)(O)O,1,297,-6.526402,2.6915112,-109.67107,-79.723701,-9.9382992,-37.393894,-6.526402,0,1
P(=O)(OC[C@@]1[C@@](OP(=O)(O)O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)(O)O,1,90,-6.5252476,1.6081622,-417.33554,-65.773621,-9.346838,-28.855772,-6.5252476,2.4941406,1
Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2ccc(S(=O)(=O)N(C)C)c3)c1,1,40,-6.5118752,1.7985619,99.918167,-77.478226,-9.5471382,-29.155413,-6.5118752,3.7700312,1
[P@](=O)(O[P@](=O)(O)NP(=O)(O)O)(OC[C@]1[C@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,248,-6.5088425,1.4893961,-652.37616,-82.233978,-10.895201,-29.193287,-6.5088425,0.97099781,1
O=C(O)CCC1=C(O)N(C[C@](O)[C@](O)[C@](O)CO)C2=NC(=O)N=C(O)C2=N1,1,138,-6.5076571,1.2481642,-68.56514,-65.186897,-9.6425505,-32.955341,-6.5076571,0,1
S(=O)(=O)(N[C@@](C(=O)O)CC#CCOC)c1ccc(-c2ccc(OC)cc2)cc1,1,262,-6.5068822,1.572879,9.7991276,-83.184219,-9.3345356,-35.968716,-6.5068822,2.3261719,1
O=C([C@@](O)[C@](O)C)[C@@](OC)[C@]1CC(=O)c2c(O)c3c(O)c([C@@](CC)C)ccc3cc2C1,1,122,-6.5063868,1.566955,71.954102,-74.567513,-9.516119,-31.936779,-6.5063868,1.6935672,1
S(CC[C@](N)[C@](O)C(=O)N[C@@](C)c1c2c(ccc1)cccc2)CC,1,10,-6.5060463,1.4227235,7.8701539,-67.732422,-8.9851923,-30.318491,-6.5060463,2.0244141,1
O=C(O)[C@@](NC(=O)c1ccc([C@](C(=O)O)Cc2cc3C(=O)N=C(N)Nc3cc2)cc1)CCC(=O)O,1,140,-6.4954863,1.7379823,-205.77995,-93.62146,-11.519926,-33.674046,-6.4954863,1.0129569,1
P(=O)(OP(=O)(O)O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3NC(N)=NC(=O)c3nc2)O1)O,1,20,-6.489275,1.7485796,-507.58853,-80.22702,-12.347344,-37.420185,-6.489275,0,1
O=C(N[C@](C(=O)NCCCC/[N+]=C(\N)/N)CC(C)C)[C@@](O)CC(=O)O,1,151,-6.4884152,1.1799572,-325.88544,-81.549522,-10.031632,-34.696445,-6.4884152,0.18374377,1
S(CO)C[C@](NC(=O)CC[C@](N)C(=O)O)C(=O)NCC(=O)O,1,48,-6.4787798,1.5606889,-26.437323,-61.875217,-7.974328,-34.298069,-6.4787798,0.98876953,1
O=C(N(C)c1cc(-c2n3N=C(c4ccccc4)C=Cc3nn2)ccc1)C,1,49,-6.4771338,1.4925066,37.669434,-68.801384,-9.3624697,-35.401894,-6.4771338,0.40000892,1
Oc1c(-c2[nH]c3c(n2)ccc(C(=N)N)c3)cc(CC[N+])cc1-c1ccccc1,1,127,-6.4770837,1.8982573,-72.563362,-56.866016,-12.220753,-34.423512,-6.4770837,3.3403621,1
O=C(N[C@]([C@@](O)C[C@@](NC(=O)c1cc(N)ccc1)CC(C)C)Cc1ccccc1)COc1c(C)cccc1C,1,230,-6.4753509,2.1228132,-50.712292,-38.033634,-8.5257893,-25.872999,-6.4753509,0.90008211,1
S(=O)(=O)(N[C@](C(=O)N1[C@@](C(=O)O)CCCC1)Cc1cc(C(=N)N)ccc1)c1cc2c(cc1)cccc2,1,120,-6.4726853,0.8821997,-11.810126,-69.643036,-9.9710016,-26.794537,-6.4726853,0.30493164,1
O=C(O)CCCCCCC/C=C/CCCCCCCC,1,106,-6.4696159,3.0490096,-20.453346,-59.449646,-9.9555759,-29.047842,-6.4696159,0.91288978,1
O=C(O)CCc1c(CC(=O)O)c(C)[nH]c1Cc1c(CC(=O)O)c(CCC(=O)O)c[nH]1,1,347,-6.4606524,2.1775782,-124.97969,-53.744953,-9.1797304,-36.129128,-6.4606524,0.9770788,1
O=C(N[C@](C(=O)NCCC(C)C)CC(C)C)[C@@](O)CC(=O)O,1,25,-6.4601512,2.0271192,-44.381439,-86.320679,-9.6365213,-25.958973,-6.4601512,0,1
O=C(O)[C@@](NCCCC[C@](N)C(=O)O)CCC(=O)O,1,92,-6.4583473,2.7430475,4.0203862,-68.092293,-8.8117456,-36.835995,-6.4583473,1.0736771,1
P(=O)(OC(=O)[C@@](N)Cc1[nH]cnc1)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,87,-6.4548044,1.8284599,-43.107811,-83.065735,-9.2895041,-31.392229,-6.4548044,1.1383914,1
Clc1ccc([C@]2N(C(=O)N3CCNCC3)C(c3c(OC(C)C)cc(OC)cc3)=N[C@]2c2ccc(Cl)cc2)cc1,1,42,-6.4537435,1.1133112,16.982618,-46.572479,-8.3290873,-33.306755,-6.4537435,2.1712036,1
Clc1c(OC)c(OC)c(OC)cc1Cc1n(CCCC#C)c2ncnc(N)c2n1,1,337,-6.453548,2.2833457,23.330954,-72.951225,-7.8210006,-33.878803,-6.453548,2.0845137,1
O=C(O)[C@@](NC(=O)c1ccc(CC[C@@]2CNC=3NC(N)=NC(=O)C=3C2)cc1)CCC(=O)O,1,189,-6.4533744,1.5383371,-253.97331,-104.4402,-9.4299021,-30.760975,-6.4533744,1.6416589,1
Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(N)ncc2)cc1,1,203,-6.452878,1.3972386,-119.8021,-77.294456,-9.5788574,-27.852854,-6.452878,3.7675781,1
S(C(CCCCC)CCCCC)c1c(C(=O)O)nn[nH]1,1,231,-6.4515429,2.2897902,37.004364,-50.283112,-9.2470303,-30.857391,-6.4515429,1.1904297,1
O=C(O)CCc1c(CC(=O)O)c(C)[nH]c1Cc1c(CC(=O)O)c(CCC(=O)O)c[nH]1,1,347,-6.4457188,1.4775885,-121.59598,-63.950672,-10.20239,-32.69632,-6.4457188,1.4746238,1
Clc1ccc([C@]2N(C(=O)N3CCNCC3)C(c3c(OC(C)C)cc(OC)cc3)=N[C@]2c2ccc(Cl)cc2)cc1,1,42,-6.4453669,1.1440712,14.627321,-76.241737,-9.2820587,-31.438257,-6.4453669,2.534246,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O)(OC[C@@]1[C@@](O)[C@@](O)[C@]([n+]2cc(C(=O)O)ccc2)O1)O,1,3,-6.4453135,2.7473681,-271.68173,-46.761604,-9.9443922,-36.04108,-6.4453135,0,1
O=C(O)[C@@](OCC)Cc1ccc(OCCn2c3c(c4c2cccc4)cccc3)cc1,1,146,-6.4452491,1.6265349,36.999996,-69.982414,-8.8349886,-33.772392,-6.4452491,2.5887802,1
O=C1c2c(O)c3[C@@](O[C@@]4O[C@@](C)[C@@](O)[C@@](N(C)C)C4)C[C@](O)(CC)Cc3cc2C(=O)c2c1c(O)ccc2,1,30,-6.4449606,3.5384991,-9.6017027,-42.946167,-9.62992,-33.206169,-6.4449606,1.7964636,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3N=C(N)NC(=O)c3nc2)O1)O)(OP(=O)(O)O)O,1,35,-6.4416094,1.7417582,-651.60919,-71.551468,-9.6054449,-35.506615,-6.4416094,0,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O[C@@]1[C@](O)[C@@](CO)O[C@]1N1C(=O)NC(=O)C=C1)O,1,344,-6.4414539,1.07533,6577.5635,-80.973663,-9.2022514,-28.958855,-6.4414539,0,1
O=C(N[C@](C(=O)NCCC(C)C)CC(C)C)[C@@](O)CC(=O)O,1,25,-6.4405661,1.3887733,-44.336208,-85.265564,-9.4671259,-26.141842,-6.4405661,0,1
S(=O)(=O)(NC[C@](O)CNC(=O)[C@](CC(C)C)c1cc(-c2ccccc2)ccc1)c1ncccc1,1,126,-6.4389944,3.2145185,103.49416,-52.73679,-8.7471218,-31.825138,-6.4389944,3.5118394,1
O=C(O)CCCCCCC/C=C/CCCCCCCC,1,106,-6.4386048,1.050904,-19.256798,-74.642128,-9.2867422,-32.997681,-6.4386048,0.76220703,1
S(=O)(=O)(O[C@]1C[C@@]2N(C(=O)[C@](NC(=O)[C@](O)Cc3ccc(O)cc3)[C@@](CC)C)[C@](C(=O)NCCCC/N=C(\N)/N)C[C@@]2CC1)O,1,245,-6.4383988,1.5167633,-188.0616,-50.260258,-8.6641769,-34.092766,-6.4383988,0,1
Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2ccc(S(=O)(=O)N(C)C)c3)c1,1,40,-6.4370027,2.1068795,91.241562,-67.470612,-10.572891,-33.30431,-6.4370027,2.5867071,1
O=C(N[C@](C(=O)NCCCC/[N+]=C(\N)/N)CC(C)C)[C@@](O)CC(=O)O,1,151,-6.4363451,1.705415,-325.26913,-78.362625,-10.538733,-35.237377,-6.4363451,0.19028217,1
O=C(O)[C@@](NC(=O)c1ccc(CC[C@@]2CNC=3NC(N)=NC(=O)C=3C2)cc1)CCC(=O)O,1,189,-6.4347887,1.4267863,-252.58586,-76.96843,-9.1120834,-33.61858,-6.4347887,1.4592285,1
S(=O)(=O)(N1[C@@](C(=O)O)CCC1)c1ccc(C(=O)N[C@](C(=O)O)CCC(=O)O)cc1,1,335,-6.4305735,2.3097339,-6.3268156,-71.933456,-8.7454691,-34.230133,-6.4305735,0.88496828,1
Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2ccc(S(=O)(=O)N(C)C)c3)c1,1,40,-6.4290166,2.024817,93.034325,-50.712009,-9.4547911,-32.691418,-6.4290166,3.9810779,1
O=C(OC)[C@@]([C@](NC(=O)c1ccc(-c2cc(CN)ccc2)cc1)C)Cc1cc(C(=N)N)ccc1,1,268,-6.419096,1.2762411,-81.277519,-30.859739,-8.3387794,-35.014805,-6.419096,0,1
P(=O)(OC(=O)[C@@](N)Cc1[nH]cnc1)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,87,-6.416213,3.9276669,-43.540695,-88.575897,-8.5851507,-32.445507,-6.416213,1.4134845,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C(=O)N=C(N)C=C2)O1)(O[C@]1(C(=O)O)O[C@]([C@](O)CO)[C@](O)[C@](O)C1)O,1,316,-6.4137545,1.5312564,-152.64055,-69.920471,-8.5205612,-34.593044,-6.4137545,0.57594466,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3N=C(N)NC(=O)c3nc2)O1)O)(OP(=O)(O)O)O,1,35,-6.4099689,1.0254737,-654.10065,-71.820717,-10.394373,-34.507614,-6.4099689,0,1
P(=O)(OC(=O)[C@@](N)Cc1[nH]cnc1)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,87,-6.4090977,2.2339442,-40.991669,-72.427773,-9.0341005,-33.69931,-6.4090977,1.5707726,1
Ic1c(O)c(I)cc(C[C@](NC(=O)C)C(=O)N[C@@](C(=O)O)[C@](O)C)c1,1,45,-6.4090743,1.5307877,-29.913525,-61.092369,-9.2868252,-35.429787,-6.4090743,3.0473099,1
P(=O)(O)(O)CCCCCC=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,142,-6.4071741,2.4748321,-210.17082,-44.76701,-9.3221903,-34.678844,-6.4071741,0,1
O=C(O)CCc1c(CC(=O)O)c(C)[nH]c1Cc1c(CC(=O)O)c(CCC(=O)O)c[nH]1,1,347,-6.3984818,2.4295871,-124.29916,-54.779919,-9.2797222,-31.653709,-6.3984818,1.9555714,1
P(=O)(OP(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3N=C(N)NC(=O)c3nc2)O1)O)(OP(=O)(O)O)O,1,35,-6.3976154,1.8252214,-655.84924,-50.396816,-9.7147541,-33.567318,-6.3976154,0,1
S(=O)(=O)(N1[C@@](C(=O)NO)CC(=O)N(Cc2ccccc2)C1)c1ccc(OC)cc1,1,38,-6.3957911,0.99825686,-77.321747,-77.907753,-9.0069408,-33.020473,-6.3957911,0,1
O=C(OC)[C@@]([C@](NC(=O)c1ccc(-c2cc(CN)ccc2)cc1)C)Cc1cc(C(=N)N)ccc1,1,268,-6.3907413,1.8393979,-83.818886,-50.5387,-8.0922661,-34.854561,-6.3907413,0,1
O=C(O)[C@@](NC(=O)c1ccc(CC[C@@]2CNC=3NC(N)=NC(=O)C=3C2)cc1)CCC(=O)O,1,189,-6.3866944,1.9878999,-252.8959,-82.298164,-9.5862017,-35.016018,-6.3866944,1.4591868,1
P(=O)(OC(=O)[C@@](N)Cc1[nH]cnc1)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3ncnc(N)c3nc2)O1)O,1,87,-6.3852339,1.5672367,-43.055035,-69.183174,-9.1743603,-35.520435,-6.3852339,0.66752082,1
Fc1nc(N)c2nc(Cc3cc4OCOc4cc3)n(CCCC)c2n1,1,131,-6.3818407,1.8510963,30.863626,-71.962921,-8.9472971,-29.88378,-6.3818407,0.60644531,1
Ic1c(O)c(I)cc(C[C@](NC(=O)C)C(=O)N[C@@](C(=O)O)[C@](O)C)c1,1,45,-6.3817558,0.95701498,-28.121933,-91.020309,-9.8939838,-30.291519,-6.3817558,1.8419876,1
P(=O)(OC[C@@]1[C@@](OP(=O)(O)O)C[C@](N2C(=O)NC(=O)C(C)=C2)O1)(O)O,1,90,-6.3762503,3.0208006,-417.85104,-52.437969,-9.2085247,-36.572449,-6.3762503,2.9178619,1
[S@](=O)(CSC)C[C@@](NC(=O)/C=C/C=1C(=O)NC(=O)NC=1C)CO,1,104,-6.3754797,1.4355063,-125.7713,-74.297188,-8.4521732,-29.975811,-6.3754797,0.28339905,1
O=C(N[C@](C(=O)NCCCC/[N+]=C(\N)/N)CC(C)C)[C@@](O)CC(=O)O,1,151,-6.3738303,0.99478185,-325.57071,-84.866081,-10.618774,-34.07922,-6.3738303,0.19028217,1
S(=O)(=O)(O[C@]1C[C@@]2N(C(=O)[C@](NC(=O)[C@](O)Cc3ccc(O)cc3)[C@@](CC)C)[C@](C(=O)NCCCC/N=C(\N)/N)C[C@@]2CC1)O,1,245,-6.3700943,2.7301583,-191.3884,-46.775616,-8.7976742,-30.908203,-6.3700943,0,1
O(CCN1CCCCC1)c1ccc([C@]2N(c3ccccc3)CCc3c2ccc(O)c3)cc1,1,307,-6.3686409,3.2112827,27.603279,-42.386909,-9.0350046,-32.334049,-6.3686409,3.3051493,1
O(CCOCCOCCCCCCCC)CCOCCO,1,115,-6.3666139,1.3793441,59.132347,-43.478165,-8.3752365,-32.631084,-6.3666139,1.152097,1
O=C(N1CCN(C2c3c(-c4c2cccc4)cccc3)CC1)c1cc2c([nH]cc2)cc1,1,162,-6.3658137,1.112435,128.30467,-96.383286,-11.068971,-29.555,-6.3658137,0.064900614,1
OC(O)(c1[nH]c2c(n1)ccc(C(=[N+])[N+])c2)c1[nH]c2c(n1)ccc(C(=N)N)c2,1,171,-6.3511395,1.9074551,-186.20448,-68.885643,-12.454243,-34.876453,-6.3511395,3.3367794,1
Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(N)ncc2)cc1,1,203,-6.3477707,0.76975733,-123.44174,-68.089729,-9.6188784,-25.799364,-6.3477707,0.23014772,1
O(CCN1CCCCC1)c1ccc([C@]2N(c3ccccc3)CCc3c2ccc(O)c3)cc1,1,307,-6.3425741,1.4433434,27.45027,-64.1661,-9.8473339,-30.801294,-6.3425741,3.1446342,1
O=C(O)CCCCCCC/C=C/CCCCCCCC,1,106,-6.3386168,2.0101008,-18.729162,-58.543842,-9.2254372,-32.525738,-6.3386168,0.91441786,1
BrCCN(CCBr)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)NCC(=O)C=O)c1,1,36,-6.3385582,1.7536632,52.872787,-60.038712,-8.8549175,-33.057056,-6.3385582,2.4968524,1
O=C(O)[C@](CC(=O)c1ccc(-c2ccc(OCC)cc2)cc1)CCN1C(=O)c2c(C1=O)cccc2,1,254,-6.3366189,1.7952715,-25.834953,-87.724358,-9.6678534,-33.058754,-6.3366189,3.6254935,1
S(=O)(=O)(N1[C@@](C(=O)NO)CN(C(=O)OCc2ccccc2)CC1)c1ccc(OC)cc1,1,114,-6.3303213,2.6420519,54.227379,-59.916088,-8.1759825,-33.557404,-6.3303213,0,1
S(C(CCCCC)CCCCC)c1c(C(=O)O)nn[nH]1,1,231,-6.3292446,2.3528855,37.560642,-68.807861,-9.5974932,-28.933134,-6.3292446,1.9526367,1
Fc1nc(N)c2nc(Cc3cc4OCOc4cc3)n(CCCC)c2n1,1,131,-6.3278379,1.5706807,27.261187,-69.521446,-8.6506577,-29.571575,-6.3278379,1.2480469,1
S(=O)(=O)(N1[C@@](C(=O)NO)CC(=O)N(Cc2ccccc2)C1)c1ccc(OC)cc1,1,38,-6.3277912,1.1525612,-77.942604,-61.178749,-8.466753,-30.416512,-6.3277912,2.5071044,1
O=C(O)[C@@](NC(=O)c1ccc(CC[C@@]2CNC=3NC(N)=NC(=O)C=3C2)cc1)CCC(=O)O,1,189,-6.3277831,2.0999248,-254.58163,-77.3526,-8.9094677,-35.478687,-6.3277831,0.50390625,1
O=C1OCC([C@@]2[C@]3(C)[C@@](O)([C@]4[C@@]([C@]5(C)[C@@](C[C@@](O)CC5)CC4)CC3)CC2)=C1,1,67,-6.3229647,1.4472041,41.279125,-72.526062,-9.6898575,-31.559492,-6.3229647,0.4387207,1
O(CCOCCOCCCCCCCC)CCOCCO,1,115,-6.3185368,1.7806792,60.979469,-52.459049,-8.3296595,-33.140518,-6.3185368,0.76220703,1
P(=O)(OP(=O)(O)O)(OC[C@@]1[C@@](OP(=O)(O)O)[C@@](O)[C@](n2c3NC(N)=NC(=O)c3nc2)O1)O,1,20,-6.3126349,2.0578659,-516.91119,-70.622383,-10.503773,-33.987755,-6.3126349,0,1
O=C(OCC)c1c(C)n(-c2ccc(OC)cc2)nc1C,1,305,-6.3094625,1.1568239,49.118526,-66.620903,-8.65592,-30.999729,-6.3094625,3.1418531,1
S(=O)(=O)(N1[C@@](C(=O)O)CCC1)c1ccc(C(=O)N[C@](C(=O)O)CCC(=O)O)cc1,1,335,-6.3066015,1.7179166,-10.91247,-82.673668,-9.3064299,-34.345528,-6.3066015,0.76220703,1
O=C(O)[C@](CC(=O)c1ccc(-c2ccc(OCC)cc2)cc1)CCN1C(=O)c2c(C1=O)cccc2,1,254,-6.3057847,0.86258018,-26.454273,-63.195911,-9.147624,-33.831234,-6.3057847,2.6501448,1
O=C(O)[C@@](NCCCC[C@](N)C(=O)O)CCC(=O)O,1,92,-6.2991352,1.3637661,5.8663588,-70.443047,-8.5959854,-33.446045,-6.2991352,1.3720703,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@@]2(C(=O)N(CCC[C@](N(O)CO)C(=O)O)C(=O)N2)O1)(O)O,1,297,-6.2982388,3.2825844,-114.29131,-59.75993,-9.5619326,-37.898705,-6.2982388,0,1
Brc1c(O)c(Br)cc(C(=O)c2c(CC)oc3c2ccc(S(=O)(=O)N(C)C)c3)c1,1,40,-6.297544,1.1626942,96.104218,-77.967216,-9.6165771,-33.123474,-6.297544,3.1282213,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O[C@@]1[C@](O)[C@@](CO)O[C@]1N1C(=O)NC(=O)C=C1)O,1,344,-6.2974291,1.7991024,6597.4048,-77.174988,-8.2150955,-32.12973,-6.2974291,0,1
O=C(OC)[C@@]([C@](NC(=O)c1ccc(-c2cc(CN)ccc2)cc1)C)Cc1cc(C(=N)N)ccc1,1,268,-6.2913561,2.422205,-82.476837,-65.542877,-9.3503933,-30.777729,-6.2913561,0,1
O=C(NCCCc1ccccc1)NC1CCCCC1,1,97,-6.2911625,1.2103983,-112.45786,-69.640305,-8.3892174,-28.861984,-6.2911625,3.6393678,1
O=C(OCC)c1c(C)n(-c2ccc(OC)cc2)nc1C,1,305,-6.28898,1.1694784,48.553329,-68.348122,-8.7340832,-30.919813,-6.28898,3.1418531,1
P(=O)(O)(O)C(F)(F)c1ccc(CCCCc2ccc(C(P(=O)(O)O)(F)F)cc2)cc1,1,89,-6.287755,2.1801717,178.3163,-53.629242,-10.674816,-35.659962,-6.287755,1.5244141,1
SCCCNC(=O)[C@@](NC(=O)CNC(=O)[C@](/N=C(\N)/N)C1CCCCC1)C,1,153,-6.2872205,1.3187679,-145.63335,-41.103951,-7.4355841,-25.872507,-6.2872205,0,1
Ic1c(O)c(I)cc(C[C@](NC(=O)C)C(=O)N[C@@](C(=O)O)[C@](O)C)c1,1,45,-6.2771254,1.4395111,-24.306299,-61.060287,-9.035284,-29.420053,-6.2771254,0.98608398,1
Oc1c(-c2[nH]c3c(n2)ccc(C(=N)N)c3)cc(CC[N+])cc1-c1ccccc1,1,127,-6.2726226,1.610878,-72.506599,-67.180397,-13.220162,-32.6297,-6.2726226,1.2203727,1
O(CCOCCOCCCCCCCC)CCOCCO,1,115,-6.2720604,2.0708733,58.73344,-50.632053,-8.5086117,-29.395699,-6.2720604,0.45552835,1
Clc1c(OC)c(OC)c(OC)cc1Cc1n(CCCC#C)c2ncnc(N)c2n1,1,337,-6.2714715,1.66289,23.823257,-58.79652,-7.8366261,-34.026997,-6.2714715,3.4330089,1
O=C(O)[C@](CC(=O)c1ccc(-c2ccc(OCC)cc2)cc1)CCN1C(=O)c2c(C1=O)cccc2,1,254,-6.2699323,2.1376693,-30.402922,-81.755432,-8.7523708,-32.224625,-6.2699323,2.6501448,1
O=C(N[C@](C(=O)NCCCC/[N+]=C(\N)/N)CC(C)C)[C@@](O)CC(=O)O,1,151,-6.2656674,1.4298168,-328.47125,-59.417679,-9.7948055,-34.524406,-6.2656674,0.14085758,1
