mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
O=C(O)CC(NCCCNCCCCCCCCCCCC)C,1,308,-6.7805352,1.5976617,-58.987782,-56.790031,-10.386992,-33.921383,-6.7805352,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76874542,1
O=C(NCCc1cc(OC)c(OC)cc1)CNc1cc(C(=O)NC)ccc1,1,925,-6.7804537,1.0857688,18.740368,-110.27866,-8.7168989,-35.782238,-6.7804537,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.1543114,1
P(=O)(OC[C@@](N)(CO)CCc1ccc(CCCCCCCC)cc1)(O)O,1,902,-6.7795682,1.6127197,-116.35805,-81.640366,-11.187614,-36.89864,-6.7795682,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
S(=O)(=O)(NC(=O)CCC/C=C\C[C@]1C(=O)C[C@@](O)[C@@]1/C=C/[C@@](O)COc1ccccc1)C,1,408,-6.77914,2.0372808,-130.59537,-60.236839,-10.437876,-32.419464,-6.77914,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.24084473,1
O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)/C=C/c1cnc(C)cc1,1,800,-6.7789626,3.237391,48.812111,-74.205261,-9.889225,-36.834335,-6.7789626,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
Fc1ccc(/C(=C\CCN2CCC3(N(c4ccccc4)CNC3=O)CC2)/C)cc1,1,219,-6.7788663,2.2739248,-20.51182,-78.390091,-8.4374046,-36.167522,-6.7788663,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
O=C(OCCCC)N[C@](C(=O)OC)CNC(=O)C[C@@]1ON=C(c2ccc(C(=N)N)cc2)C1,1,208,-6.778399,1.8825872,-111.74019,-69.527443,-9.2150536,-38.464703,-6.778399,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
O(C(C)C)c1ccc(Cc2c(C)n(C(C)C)nc2O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)cc1,1,156,-6.7776136,1.8357304,74.337173,-60.171581,-8.6401081,-35.664154,-6.7776136,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
Fc1ccc(CCOCCOc2ccc(OC[C@@](O)CNC(C)C)cc2)cc1,1,777,-6.7759261,1.9339197,5.3447943,-74.464378,-10.253465,-34.295277,-6.7759261,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.2249653,1
O=C(OCCCC)C(O)(CC(=O)OCCCC)CC(=O)OCCCC,1,997,-6.775773,1.7713126,-30.791292,-72.622162,-9.7119427,-35.900753,-6.775773,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.99612486,1
P(=O)(OC[C@@](N)(CO)CCc1ccc(CCCCCCCC)cc1)(O)O,1,902,-6.7754917,3.2939053,-115.98518,-74.852036,-11.381931,-32.460079,-6.7754917,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.29589844,1
O=C(OC(C)C)c1sc(CCC[C@@]2N(c3ccc([C@@](O)CCCCC)cc3)C(=O)CC2)cc1,1,182,-6.7746515,1.9714189,1.4864031,-70.859062,-9.9862261,-37.361046,-6.7746515,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.316209,1
S(=O)(=O)(N([C@](C(=O)OCC)CC(C)C)C)c1ccc(Cn2c(C)nc3c2ccnc3)cc1,1,998,-6.7743545,2.3293433,102.56816,-70.874107,-8.7409382,-34.266235,-6.7743545,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.0742188,1
S(=O)(=O)(Oc1c(C(C)C)cccc1C(C)C)NC(=O)Cc1c(C(C)C)cc(C(C)C)cc1C(C)C,1,217,-6.7735353,0.95363194,-155.60106,-58.334682,-8.3516293,-29.891087,-6.7735353,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.6083992,1
Clc1cc2c([nH]c(C(=O)N[C@]([C@@](O)C(=O)N3C[C@@](O)[C@@](O)C3)Cc3ccccc3)c2)cc1,1,197,-6.7729721,2.1560769,74.169212,-58.499706,-10.134012,-34.775219,-6.7729721,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.96064597,1
P(=O)(Oc1ccc(C(c2ncccc2)c2ccc(OP(=O)(O)O)cc2)cc1)(O)O,1,401,-6.7719231,1.7364066,-190.30775,-53.672764,-10.315262,-39.278065,-6.7719231,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.1385245,1
Clc1cc2NC(=O)N(C3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2cc1,1,290,-6.7705684,1.9990199,-39.044598,-63.922375,-9.4439421,-33.715187,-6.7705684,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.1881225,1
O=C(OC(C)C)c1sc(CCC[C@@]2N(c3ccc([C@@](O)CCCCC)cc3)C(=O)CC2)cc1,1,182,-6.770462,1.5495332,6.954144,-76.481377,-9.5011244,-33.39233,-6.770462,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.98752213,1
O=C(N(CC[N+](CC(=O)Nc1ccccc1)(C)C)C)CCCCCCCCCCC,1,393,-6.7698994,2.0103271,84.158295,-56.899445,-9.4563389,-32.020615,-6.7698994,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.58809179,1
O=C(O)CCCCCC[C@]1C(=O)C[C@@](O)[C@@]1/C=C/CC(O)(CCCC)C,1,445,-6.7686286,1.2934109,-44.019363,-68.755905,-8.2097187,-37.187912,-6.7686286,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.177652,1
O(CC(O)CO)CCCCCCCCCCCCCCCCCC,1,521,-6.7684674,2.7782488,55.105145,-51.8596,-10.414804,-32.089348,-6.7684674,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
O=C(CCn1c(CN2CCN(C/C=C/c3ccccc3)CC2)nc2c1cccc2)c1ccccc1,1,229,-6.7680826,1.8754687,103.02708,-93.383087,-10.139822,-29.301497,-6.7680826,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.68144047,1
C(CCCC(CCCCC(CCCC(CCCC(C)C)C)C)C)(CCCC(C)C)C,1,653,-6.7679453,2.0134952,17.22744,-31.722855,-7.3692217,-32.96933,-6.7679453,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
Brc1c2sc(C)c(C)c2c(-c2cc(C)c(O[C@@](C(=O)O)Cc3ccccc3)c(C)c2)c2c1cccc2,1,552,-6.7671747,2.5651042,29.147091,-97.77951,-10.195849,-35.806683,-6.7671747,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.2469027,1
O=C(OC(C)C)c1sc(CCC[C@@]2N(c3ccc([C@@](O)CCCCC)cc3)C(=O)CC2)cc1,1,182,-6.7670898,1.2429479,-0.24441458,-84.591125,-9.7972937,-38.210445,-6.7670898,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.032444,1
ClCSC(=O)[C@]1(OC(=O)CC)[C@]2(C)[C@]([C@]3[C@@](F)([C@]4(C)C([C@@](F)C3)=CC(=O)C=C4)[C@@](O)C2)C[C@]1C,1,721,-6.7663002,1.1299351,98.213005,-68.589684,-8.3702011,-35.332573,-6.7663002,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
Fc1ccc([C@]2c3c([C@](N4CCN(CCN5C(=O)NCC5)CC4)C2)cccc3)cc1,1,142,-6.7652922,1.304188,45.38974,-82.031738,-10.477552,-31.914158,-6.7652922,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
S(=O)(CCN1CCC(Cc2ccc(F)cc2)CC1)c1cc2OC(=O)Nc2cc1,1,158,-6.7619271,1.4752283,7.4291911,-92.010071,-10.948027,-37.207264,-6.7619271,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.8112582,1
C(CCCC(CCCCC(CCCC(CCCC(C)C)C)C)C)(CCCC(C)C)C,1,653,-6.7607555,1.7395889,17.609011,-61.005291,-8.9359007,-33.910965,-6.7607555,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
Clc1c(OCCCCCCP(=O)(OCC)OCC)ccc(OC)c1,1,993,-6.7600331,2.1232142,-1.96426,-48.006752,-8.4233856,-36.561413,-6.7600331,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.1098666,1
O=C(O)[C@@](OCC)Cc1ccc(OCCN2c3c(Oc4c2cccc4)cccc3)cc1,1,11,-6.7598729,2.5722706,38.936211,-50.173443,-8.4554977,-37.278709,-6.7598729,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.7926517,1
O=C(NC(COc1ccccc1)CN1CCCC1)c1cc(OC)c(OC)c(OC)c1,1,425,-6.7563047,1.7295587,43.816586,-76.471893,-9.7478008,-35.533375,-6.7563047,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.14233398,1
O(C[C@@](O)CNC(Cc1ccc(Oc2c(C#N)cccn2)cc1)(C)C)c1c(-c2sccc2)cccc1,1,322,-6.7562952,2.3087771,31.276375,-77.27729,-9.6959095,-37.537586,-6.7562952,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.1111794,1
O=C(NC(COc1ccccc1)CN1CCCC1)c1cc(OC)c(OC)c(OC)c1,1,425,-6.7561488,1.9098793,45.705315,-58.201221,-8.5209751,-33.824814,-6.7561488,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.0646675,1
O=C(OC[C@@](O)CO)CCCCCCC/C=C\C/C=C\CCCCC,1,518,-6.754869,1.163241,40.195827,-74.785553,-8.9660826,-31.921749,-6.754869,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.48168945,1
FC(F)(F)Oc1cc(Nc2nccc3c(Nc4c(-c5ncnc6[nH]cnc56)cccn4)c(C)ccc23)ccc1,1,119,-6.7535939,1.661981,-10.922507,-92.129189,-10.49269,-38.082306,-6.7535939,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.6395586,1
O=[N+]([O-])c1n(CCOC(=O)CN(CC(=O)OCCn2c(C)ncc2[N+](=O)[O-])CC(=O)O)c(C)nc1,1,738,-6.7529697,2.0944359,119.14095,-61.153511,-8.9165039,-40.300507,-6.7529697,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.1617579,1
Brc1c(-c2c(-c3[nH]nnn3)cccc2)oc2c1cc(Cn1c(C(=O)O)c(Cl)nc1CCCC)cc2,1,79,-6.7526102,2.2108066,4.0166402,-69.823326,-10.009248,-32.016979,-6.7526102,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.166603,1
Fc1c(N2C[C@@](C)N[C@@](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1F,1,110,-6.7523947,1.5021414,184.44583,-89.062187,-9.9672432,-35.55711,-6.7523947,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.6757813,1
Brc1c2sc(C)c(C)c2c(-c2cc(C)c(O[C@@](C(=O)O)Cc3ccccc3)c(C)c2)c2c1cccc2,1,552,-6.7521348,2.2388048,30.96665,-58.791111,-9.7082443,-32.023495,-6.7521348,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.6921601,1
O=C(O)[C@]([C@](OC)[C@](C)[C@@]1[C@](C)[C@@](O)C[C@@]2(O[C@](C)([C@@]3O[C@](CC)([C@]4[C@@](C)C[C@]([C@@]5[C@@](C)C[C@@](C)[C@](O)(CO)O5)O4)CC3)CC2)O1)C,1,254,-6.7507501,1.0712868,33.158051,-60.668087,-9.3306341,-31.160395,-6.7507501,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
O=C(NC(COc1ccccc1)CN1CCCC1)c1cc(OC)c(OC)c(OC)c1,1,425,-6.7504601,1.5623293,45.419346,-68.313789,-8.4860344,-31.121529,-6.7504601,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.0013839,1
O=C(OCC(=O)NCCCCCCNC(=N)N)NCCCCNCC[C@](N)C,1,614,-6.7500968,3.1187387,-291.82141,-69.879768,-11.079847,-35.772423,-6.7500968,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.0671387,1
Clc1c([C@]2[C@](Cn3ncnc3)(c3ccc(Cl)cc3)O2)ccc(Cl)c1,1,846,-6.7500544,1.7377013,169.72076,-65.408653,-10.440345,-26.64735,-6.7500544,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.37009287,1
O=C1N(N(c2ccccc2)C(=O)C1(CCCC)CN1CCN(C)CC1)c1ccccc1,1,328,-6.7496901,3.2995892,122.90192,-65.53302,-9.343545,-30.879339,-6.7496901,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.5532402,1
O=C(OCCCC)C(O)(CC(=O)OCCCC)CC(=O)OCCCC,1,997,-6.7481122,1.8683443,-26.693699,-55.088375,-9.3527985,-28.45997,-6.7481122,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.8182136,1
O(C)c1c(OC)cc2N=C(CCN3CCN(c4c(OC)cccc4)CC3)NC(=O)c2c1,1,853,-6.7479706,2.1099002,10.990643,-81.29612,-9.2602091,-35.639851,-6.7479706,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.5116954,1
P(=O)(Oc1ccc(C(c2ncccc2)c2ccc(OP(=O)(O)O)cc2)cc1)(O)O,1,401,-6.7464724,1.0072676,-187.89357,-86.870781,-11.670219,-36.844791,-6.7464724,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.6601563,1
O=C(N[C@](CO)C)[C@@]1C=C2c3c4c(n(C)cc4C[C@]2N(C)C1)ccc3,1,374,-6.7456441,1.0468377,75.302643,-78.119514,-9.6246367,-34.583458,-6.7456441,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.3674631,1
Clc1cc2c([nH]c(C(=O)N[C@]([C@@](O)C(=O)N3C[C@@](O)[C@@](O)C3)Cc3ccccc3)c2)cc1,1,197,-6.7451282,2.026932,69.962105,-64.805496,-9.7896118,-33.403908,-6.7451282,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.4902167,1
O=C(N)c1c(O)ccc(OCCNCC(O)COc2ccc(OCCOC)cc2)c1,1,603,-6.7450829,1.3407549,11.757245,-77.380432,-10.413273,-32.918015,-6.7450829,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.9073222,1
O=C(OC[C@@](O)CO)CCCCCCC/C=C\C/C=C\CCCCC,1,518,-6.7450633,2.1193318,35.953888,-61.301491,-8.74786,-32.69762,-6.7450633,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
Fc1ccc(CCOCCOc2ccc(OC[C@@](O)CNC(C)C)cc2)cc1,1,777,-6.7441621,1.247558,10.508512,-86.539528,-9.9063578,-34.495819,-6.7441621,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.0884845,1
ClCCN(C(=O)Oc1cc2c(cc1)[C@@]1[C@]([C@]3[C@@](C)([C@@](OC(=O)[C@@](N)C)CC3)CC1)CC2)CCCl,1,979,-6.7438073,0.82577348,71.184181,-92.66909,-11.585515,-32.565945,-6.7438073,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.90884274,1
S(=O)(=O)(Nc1c2c(ccc1)CN(c1nc(N)c3c(c(OC)c(OC)cc3n1)-c1ncccc1)CC2)C,1,136,-6.7398996,0.96423972,-199.52342,-85.933441,-10.06628,-34.515541,-6.7398996,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.96988553,1
O=C(OC[C@@](O)[C@@]1[C@](O)[C@@](O)CO1)CCCCCCCCCCC,1,165,-6.7385521,2.0093696,75.870049,-76.23822,-8.6235609,-34.564045,-6.7385521,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
O(CC(O)CO)CCCCCCCCCCCCCCCCCC,1,521,-6.7382259,2.0928507,49.043697,-69.411781,-10.369735,-33.645473,-6.7382259,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.3114882,1
Fc1ccc(OCCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,1,770,-6.7382245,3.2127054,-25.438391,-50.953312,-8.3769817,-37.305576,-6.7382245,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.7814047,1
O=C(OC[C@@](O)CO)CCCCCCC/C=C\C/C=C\CCCCC,1,518,-6.7377162,2.5914421,31.787561,-61.931477,-9.1261473,-35.813919,-6.7377162,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
O=C(OC[C@@](O)CO)CCCCCCC/C=C\C/C=C\CCCCC,1,518,-6.7377014,1.1588795,29.698917,-69.493767,-9.36271,-33.364346,-6.7377014,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.76220703,1
O(C)c1c(OC)cc2N=C(CCN3CCN(c4c(OC)cccc4)CC3)NC(=O)c2c1,1,853,-6.7367549,1.3213432,7.4518719,-91.758057,-10.780499,-32.283524,-6.7367549,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.3046875,1
O=C(N)c1cc(OC)c(OCCCCCCCCCC)c(OC)c1,1,696,-6.7358551,1.3084255,1.7282345,-72.753059,-9.4551659,-35.476952,-6.7358551,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.5244141,1
O=C(N(CCCCC)CCCCC)[C@](NC(=O)c1cc2c(cc1)cccc2)CCC(=O)O,1,940,-6.7343369,2.4507353,-17.751265,-84.967758,-8.0842266,-31.012877,-6.7343369,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.2665679,1
S(=O)(=O)(Nc1ccc(C2=N[C@]3[C@@](c4c2cc(OC)c(OC)c4)CN(C)CC3)cc1)c1ccc(C)cc1,1,878,-6.7340436,1.1645232,32.446522,-50.188873,-8.1953106,-37.002888,-6.7340436,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
O=C(OC1(CC#C)CCN(CCc2ccccc2)CC1)CC,1,92,-6.7335639,1.7399614,-4.3263192,-62.938,-8.660408,-33.161797,-6.7335639,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.0455084,1
O=C(NCCc1[nH]ccn1)CCCC(=O)NCCc1[nH]ccn1,1,347,-6.73312,2.2672722,-45.812977,-66.554756,-8.3871107,-33.774277,-6.73312,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.83460951,1
Clc1c(N)c(Cl)cc([C@@](O)CNCCCCCCOCCc2ncccc2)c1,1,333,-6.7329302,1.1788538,54.334831,-68.32428,-9.3959064,-35.378429,-6.7329302,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.2724609,1
O=C(Cn1c2C(=O)N(C)C(=O)N(C)c2nc1)N1C(=O)OC2(C1)CCN(CCc1ccccc1)CC2,1,847,-6.7327089,1.6203767,-176.34171,-98.544586,-9.6650543,-36.460487,-6.7327089,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.8722181,1
O=C(O)COc1c(C(=O)/C=C/c2ccc(OC/C=C(\C)/C)cc2)ccc(OC/C=C(\C)/C)c1,1,484,-6.7326465,2.6093278,0.46167922,-82.254311,-9.5334415,-34.43922,-6.7326465,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.2436485,1
Fc1ccc(C(=O)C2CCN(CCCCn3c4C(=O)N(C)C(=O)N(C)c4nc3)CC2)cc1,1,176,-6.7321105,1.4947962,-62.956112,-91.774963,-9.2882738,-37.210827,-6.7321105,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.2060547,1
O=C(O)C[C@]1O[C@@](/C=C/[C@@]2[C@@](/C=C/[C@](/C=C(\C)/[C@@]3O[C@](CC)C(C)=CC3)C)[C@]2C)[C@](O)[C@@](O)C1,1,972,-6.7317653,1.996008,87.512062,-62.06263,-9.1733437,-34.777218,-6.7317653,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.0117188,1
Fc1c(N2C3CCN(CC2)CC3)cc2N(CC)C=C(C(=O)O)C(=O)c2c1,1,635,-6.731679,1.4078826,-16.412506,-66.442459,-9.6554298,-35.174198,-6.731679,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.6757813,1
O=C(c1ccc(OCCN2CCCC2)cc1)C1=C(c2ccc(OC)cc2)CCc2c1cccc2,1,735,-6.7309966,2.0258996,69.246002,-72.245201,-9.3076725,-35.295151,-6.7309966,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.8405149,1
O=C1N(N(c2ccccc2)C(=O)C1(CCCC)CN1CCN(C)CC1)c1ccccc1,1,328,-6.7307692,1.5326488,110.53955,-69.633179,-10.362277,-33.138008,-6.7307692,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.79103309,1
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)C=C4)CC3)[C@@](O)C2)CC1)CN(CC)CC,1,283,-6.7297459,2.7531836,91.389763,-89.761856,-9.0333338,-36.374725,-6.7297459,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.3644755,1
Clc1ccc([C@@](OC2CN(C(=O)NC(C)(C)C)C2)c2c(C(F)(F)F)cccc2)cc1,1,22,-6.728858,0.92275655,-45.283794,-84.777145,-10.482735,-30.803774,-6.728858,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.00010590818,1
O=C(O)CN1CCN(C(C(O)CO)CO)CCN(CC(=O)O)CCN(CC(=O)O)CC1,1,515,-6.7286024,1.687498,206.95648,-89.423378,-11.377042,-37.110458,-6.7286024,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.53527832,1
Fc1ccc(C(=O)CCCN2CCN(CCOC(c3ccc(OC)cc3)c3ccccc3)CC2)cc1,1,739,-6.7281642,1.8965769,120.2621,-57.706902,-9.143858,-33.107796,-6.7281642,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.2062013,1
O=C(O)COc1c(C(=O)/C=C/c2ccc(OC/C=C(\C)/C)cc2)ccc(OC/C=C(\C)/C)c1,1,484,-6.7264862,2.7249749,-5.5402498,-73.599739,-9.1556606,-37.331013,-6.7264862,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.9930525,1
S(=O)(=O)(NC(=O)CCC/C=C\C[C@]1C(=O)C[C@@](O)[C@@]1/C=C/[C@@](O)COc1ccccc1)C,1,408,-6.7261252,2.0453548,-131.72832,-68.829399,-10.313579,-35.0107,-6.7261252,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0,1
O(C[C@@](O)CNC(Cc1ccc(Oc2c(C#N)cccn2)cc1)(C)C)c1c(-c2sccc2)cccc1,1,322,-6.7253795,2.5331311,39.742355,-74.775635,-9.2393465,-35.499657,-6.7253795,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.9609375,1
O=C(O)[C@@](OCC)Cc1ccc(OCCN2c3c(Oc4c2cccc4)cccc3)cc1,1,11,-6.7251229,1.3802505,40.326836,-74.138939,-8.3750715,-32.852425,-6.7251229,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.9662985,1
O=C(O)CN[C@](C(=O)N1CCCC1)(C)c1cc2nc(CNc3ccc(C(=N)N)cc3)n(C)c2cc1,1,405,-6.7222252,2.3458769,49.362099,-107.21512,-10.029333,-32.162243,-6.7222252,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.13240688,1
O=C(O)C[C@]1O[C@@](/C=C/[C@@]2[C@@](/C=C/[C@](/C=C(\C)/[C@@]3O[C@](CC)C(C)=CC3)C)[C@]2C)[C@](O)[C@@](O)C1,1,972,-6.7218919,1.6772392,90.175339,-70.400093,-9.0233841,-32.106434,-6.7218919,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.5619593,1
OC([C@](/C=C/[C@@](C)[C@@]1[C@]2(C)[C@](/C(=C/C=C/3\C(=C)[C@@](O)C[C@](O)C\3)/CCC2)CC1)C)(C)C,1,228,-6.7209034,1.0773605,-16.465092,-100.92004,-9.7223387,-36.327179,-6.7209034,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.1599121,1
O(CC(O)CNC(CCn1c2C(=O)N(C)C(=O)N(C)c2nc1)C)c1c2c([nH]c(C)c2)ccc1,1,790,-6.7201567,1.9112872,-51.068954,-59.364521,-8.9257565,-33.167564,-6.7201567,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.2457383,1
O(CC)c1c(OCC)c(N)c2C(=O)O[C@]([C@@]3N(C)CCc4c3c(OC)c(OC)c(OC)c4)c2c1OCC,1,373,-6.7193966,3.7424147,104.85348,-82.66893,-8.1414452,-35.140057,-6.7193966,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.3886719,1
O=C(OCC)c1c(O)c2c(nc1)cc(OCC1CC1)c(OCC1CC1)c2,1,372,-6.7177548,1.4964732,283.65591,-52.481926,-9.9482031,-32.97369,-6.7177548,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.8609076,1
O(CN1C(=O)N(COC)C(=O)C(CC)(c2ccccc2)C1=O)C,1,645,-6.7175546,1.5648619,-97.786942,-58.766403,-8.1479969,-34.88356,-6.7175546,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.38671875,1
O=C(NCCCCN1C(C)CCCC1C)C(Oc1ccccc1)c1ccccc1,1,636,-6.7146297,1.6329347,12.253688,-63.031559,-8.8638973,-30.166006,-6.7146297,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.4569083,1
Fc1ccc(CN(CCOC(=O)C2=C(C)NC(C)=C(C(=O)OC(C)C)C2c2c3OCOc3ccc2)C)cc1,1,858,-6.7144585,2.2711656,-24.571487,-60.171978,-8.4262466,-34.342045,-6.7144585,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.7713701,1
O=C(OCC[N+](CC)(CC)C)C(O)(c1sccc1)c1ccccc1,1,570,-6.7142024,1.3649864,133.38213,-72.390472,-9.8787689,-33.051517,-6.7142024,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.29754785,1
O=C(OCC)c1c(O)c2c(nc1)cc(OCC1CC1)c(OCC1CC1)c2,1,372,-6.7119465,1.4412179,282.85904,-64.916092,-9.4882622,-31.053904,-6.7119465,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.2551405,1
Fc1c(F)c(N2CCN(CCO)CC2)ccc1Nc1nc2c(-c3cc(NC(=O)C=C)ccc3)cccc2cn1,1,360,-6.711884,2.4470487,23.008205,-59.541126,-10.15685,-35.602139,-6.711884,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.3932235,1
O=C(NCCCCN1C(C)CCCC1C)C(Oc1ccccc1)c1ccccc1,1,636,-6.7095518,0.99038529,12.213063,-73.459015,-10.037725,-29.419247,-6.7095518,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.4039338,1
O=[N+]([O-])c1n(CCOC(=O)CN(CC(=O)OCCn2c(C)ncc2[N+](=O)[O-])CC(=O)O)c(C)nc1,1,738,-6.7091231,2.209949,111.87397,-87.019714,-9.6973734,-38.414673,-6.7091231,$HOME/My Research/Docking/sdf/smiles_data3.sdf,1.9908595,1
N(c1nc(N)[n+](C)c(C)c1)c1cc2c([n+](C)c3c(c2cc1)ccc(N)c3)-c1ccc(N)cc1,1,282,-6.7047076,2.9719849,-215.38179,-55.131042,-10.648017,-35.506943,-6.7047076,$HOME/My Research/Docking/sdf/smiles_data3.sdf,0.6814065,1
Clc1c(C)[nH]c2c1c(OCC(O)CNCCOc1ccccc1)ccc2,1,730,-6.704608,1.1949387,97.192642,-84.991684,-8.6427431,-33.505535,-6.704608,$HOME/My Research/Docking/sdf/smiles_data3.sdf,2.8977497,1
Clc1c(OCCCCCCP(=O)(OCC)OCC)ccc(OC)c1,1,993,-6.7041435,1.7859433,-8.8771982,-59.414593,-9.7079248,-33.266407,-6.7041435,$HOME/My Research/Docking/sdf/smiles_data3.sdf,3.7740877,1
